codigo_ibge,nome_municipio,ano,mes,data_timeline,valor_chikungunya
313240,Itajubá,2021,1,2021-1-01,0
313240,Itajubá,2021,2,2021-2-01,1
313240,Itajubá,2021,3,2021-3-01,0
313240,Itajubá,2021,4,2021-4-01,0
313240,Itajubá,2021,5,2021-5-01,0
313240,Itajubá,2021,7,2021-7-01,0
313240,Itajubá,2021,10,2021-10-01,0
313240,Itajubá,2021,11,2021-11-01,0
313240,Itajubá,2021,12,2021-12-01,0
313250,Itamarandiba,2021,1,2021-1-01,1
313250,Itamarandiba,2021,2,2021-2-01,0
313250,Itamarandiba,2021,3,2021-3-01,0
313250,Itamarandiba,2021,4,2021-4-01,0
313250,Itamarandiba,2021,5,2021-5-01,0
313250,Itamarandiba,2021,7,2021-7-01,0
313250,Itamarandiba,2021,10,2021-10-01,0
313250,Itamarandiba,2021,11,2021-11-01,0
313250,Itamarandiba,2021,12,2021-12-01,0
313260,Itamarati de Minas,2021,1,2021-1-01,1
313260,Itamarati de Minas,2021,2,2021-2-01,0
313260,Itamarati de Minas,2021,3,2021-3-01,0
313260,Itamarati de Minas,2021,4,2021-4-01,0
313260,Itamarati de Minas,2021,5,2021-5-01,0
313260,Itamarati de Minas,2021,7,2021-7-01,0
313260,Itamarati de Minas,2021,10,2021-10-01,0
313260,Itamarati de Minas,2021,11,2021-11-01,0
313260,Itamarati de Minas,2021,12,2021-12-01,0
313320,Itanhomi,2021,1,2021-1-01,1
313320,Itanhomi,2021,2,2021-2-01,0
313320,Itanhomi,2021,3,2021-3-01,0
313320,Itanhomi,2021,4,2021-4-01,0
313320,Itanhomi,2021,5,2021-5-01,0
313320,Itanhomi,2021,7,2021-7-01,0
313320,Itanhomi,2021,10,2021-10-01,0
313320,Itanhomi,2021,11,2021-11-01,0
313320,Itanhomi,2021,12,2021-12-01,0
313380,Itaúna,2021,1,2021-1-01,1
313380,Itaúna,2021,2,2021-2-01,0
313380,Itaúna,2021,3,2021-3-01,3
313380,Itaúna,2021,4,2021-4-01,3
313380,Itaúna,2021,5,2021-5-01,0
313380,Itaúna,2021,7,2021-7-01,0
313380,Itaúna,2021,10,2021-10-01,0
313380,Itaúna,2021,11,2021-11-01,0
313380,Itaúna,2021,12,2021-12-01,0
313410,Itueta,2021,1,2021-1-01,139
313410,Itueta,2021,2,2021-2-01,12
313410,Itueta,2021,3,2021-3-01,4
313410,Itueta,2021,4,2021-4-01,0
313410,Itueta,2021,5,2021-5-01,0
313410,Itueta,2021,7,2021-7-01,0
313410,Itueta,2021,10,2021-10-01,1
313410,Itueta,2021,11,2021-11-01,1
313410,Itueta,2021,12,2021-12-01,42
313420,Ituiutaba,2021,1,2021-1-01,3
313420,Ituiutaba,2021,2,2021-2-01,2
313420,Ituiutaba,2021,3,2021-3-01,5
313420,Ituiutaba,2021,4,2021-4-01,3
313420,Ituiutaba,2021,5,2021-5-01,0
313420,Ituiutaba,2021,7,2021-7-01,0
313420,Ituiutaba,2021,10,2021-10-01,0
313420,Ituiutaba,2021,11,2021-11-01,0
313420,Ituiutaba,2021,12,2021-12-01,2
313440,Iturama,2021,1,2021-1-01,0
313440,Iturama,2021,2,2021-2-01,0
313440,Iturama,2021,3,2021-3-01,3
313440,Iturama,2021,4,2021-4-01,0
313440,Iturama,2021,5,2021-5-01,0
313440,Iturama,2021,7,2021-7-01,0
313440,Iturama,2021,10,2021-10-01,0
313440,Iturama,2021,11,2021-11-01,0
313440,Iturama,2021,12,2021-12-01,0
313460,Jaboticatubas,2021,1,2021-1-01,1
313460,Jaboticatubas,2021,2,2021-2-01,0
313460,Jaboticatubas,2021,3,2021-3-01,2
313460,Jaboticatubas,2021,4,2021-4-01,0
313460,Jaboticatubas,2021,5,2021-5-01,0
313460,Jaboticatubas,2021,7,2021-7-01,0
313460,Jaboticatubas,2021,10,2021-10-01,0
313460,Jaboticatubas,2021,11,2021-11-01,0
313460,Jaboticatubas,2021,12,2021-12-01,1
313490,Jacutinga,2021,1,2021-1-01,0
313490,Jacutinga,2021,2,2021-2-01,0
313490,Jacutinga,2021,3,2021-3-01,0
313490,Jacutinga,2021,4,2021-4-01,1
313490,Jacutinga,2021,5,2021-5-01,0
313490,Jacutinga,2021,7,2021-7-01,0
313490,Jacutinga,2021,10,2021-10-01,0
313490,Jacutinga,2021,11,2021-11-01,0
313490,Jacutinga,2021,12,2021-12-01,0
313620,João Monlevade,2021,1,2021-1-01,1
313620,João Monlevade,2021,2,2021-2-01,0
313620,João Monlevade,2021,3,2021-3-01,0
313620,João Monlevade,2021,4,2021-4-01,1
313620,João Monlevade,2021,5,2021-5-01,0
313620,João Monlevade,2021,7,2021-7-01,0
313620,João Monlevade,2021,10,2021-10-01,0
313620,João Monlevade,2021,11,2021-11-01,0
313620,João Monlevade,2021,12,2021-12-01,0
313670,Juiz de Fora,2021,1,2021-1-01,0
313670,Juiz de Fora,2021,2,2021-2-01,3
313670,Juiz de Fora,2021,3,2021-3-01,3
313670,Juiz de Fora,2021,4,2021-4-01,0
313670,Juiz de Fora,2021,5,2021-5-01,0
313670,Juiz de Fora,2021,7,2021-7-01,0
313670,Juiz de Fora,2021,10,2021-10-01,0
313670,Juiz de Fora,2021,11,2021-11-01,0
313670,Juiz de Fora,2021,12,2021-12-01,1
313720,Lagoa da Prata,2021,1,2021-1-01,16
313720,Lagoa da Prata,2021,2,2021-2-01,80
313720,Lagoa da Prata,2021,3,2021-3-01,143
313720,Lagoa da Prata,2021,4,2021-4-01,84
313720,Lagoa da Prata,2021,5,2021-5-01,5
313720,Lagoa da Prata,2021,7,2021-7-01,0
313720,Lagoa da Prata,2021,10,2021-10-01,0
313720,Lagoa da Prata,2021,11,2021-11-01,0
313720,Lagoa da Prata,2021,12,2021-12-01,6
313800,Laranjal,2021,1,2021-1-01,2
313800,Laranjal,2021,2,2021-2-01,0
313800,Laranjal,2021,3,2021-3-01,1
313800,Laranjal,2021,4,2021-4-01,0
313800,Laranjal,2021,5,2021-5-01,0
313800,Laranjal,2021,7,2021-7-01,0
313800,Laranjal,2021,10,2021-10-01,0
313800,Laranjal,2021,11,2021-11-01,0
313800,Laranjal,2021,12,2021-12-01,0
313810,Lassance,2021,1,2021-1-01,3
313810,Lassance,2021,2,2021-2-01,0
313810,Lassance,2021,3,2021-3-01,0
313810,Lassance,2021,4,2021-4-01,0
313810,Lassance,2021,5,2021-5-01,0
313810,Lassance,2021,7,2021-7-01,0
313810,Lassance,2021,10,2021-10-01,0
313810,Lassance,2021,11,2021-11-01,0
313810,Lassance,2021,12,2021-12-01,0
313840,Leopoldina,2021,1,2021-1-01,6
313840,Leopoldina,2021,2,2021-2-01,12
313840,Leopoldina,2021,3,2021-3-01,38
313840,Leopoldina,2021,4,2021-4-01,23
313840,Leopoldina,2021,5,2021-5-01,0
313840,Leopoldina,2021,7,2021-7-01,0
313840,Leopoldina,2021,10,2021-10-01,0
313840,Leopoldina,2021,11,2021-11-01,0
313840,Leopoldina,2021,12,2021-12-01,0
313870,Luminárias,2021,1,2021-1-01,0
313870,Luminárias,2021,2,2021-2-01,0
313870,Luminárias,2021,3,2021-3-01,0
313870,Luminárias,2021,4,2021-4-01,0
313870,Luminárias,2021,5,2021-5-01,1
313870,Luminárias,2021,7,2021-7-01,0
313870,Luminárias,2021,10,2021-10-01,0
313870,Luminárias,2021,11,2021-11-01,0
313870,Luminárias,2021,12,2021-12-01,0
313940,Manhuaçu,2021,1,2021-1-01,0
313940,Manhuaçu,2021,2,2021-2-01,0
313940,Manhuaçu,2021,3,2021-3-01,0
313940,Manhuaçu,2021,4,2021-4-01,1
313940,Manhuaçu,2021,5,2021-5-01,0
313940,Manhuaçu,2021,7,2021-7-01,0
313940,Manhuaçu,2021,10,2021-10-01,0
313940,Manhuaçu,2021,11,2021-11-01,1
313940,Manhuaçu,2021,12,2021-12-01,0
313950,Manhumirim,2021,1,2021-1-01,5
313950,Manhumirim,2021,2,2021-2-01,2
313950,Manhumirim,2021,3,2021-3-01,2
313950,Manhumirim,2021,4,2021-4-01,0
313950,Manhumirim,2021,5,2021-5-01,0
313950,Manhumirim,2021,7,2021-7-01,0
313950,Manhumirim,2021,10,2021-10-01,0
313950,Manhumirim,2021,11,2021-11-01,1
313950,Manhumirim,2021,12,2021-12-01,3
314010,Marilac,2021,1,2021-1-01,0
314010,Marilac,2021,2,2021-2-01,0
314010,Marilac,2021,3,2021-3-01,0
314010,Marilac,2021,4,2021-4-01,19
314010,Marilac,2021,5,2021-5-01,18
314010,Marilac,2021,7,2021-7-01,0
314010,Marilac,2021,10,2021-10-01,0
314010,Marilac,2021,11,2021-11-01,0
314010,Marilac,2021,12,2021-12-01,0
314070,Mateus Leme,2021,1,2021-1-01,1
314070,Mateus Leme,2021,2,2021-2-01,0
314070,Mateus Leme,2021,3,2021-3-01,0
314070,Mateus Leme,2021,4,2021-4-01,0
314070,Mateus Leme,2021,5,2021-5-01,0
314070,Mateus Leme,2021,7,2021-7-01,0
314070,Mateus Leme,2021,10,2021-10-01,0
314070,Mateus Leme,2021,11,2021-11-01,0
314070,Mateus Leme,2021,12,2021-12-01,0
314080,Matias Barbosa,2021,1,2021-1-01,2
314080,Matias Barbosa,2021,2,2021-2-01,1
314080,Matias Barbosa,2021,3,2021-3-01,2
314080,Matias Barbosa,2021,4,2021-4-01,2
314080,Matias Barbosa,2021,5,2021-5-01,0
314080,Matias Barbosa,2021,7,2021-7-01,0
314080,Matias Barbosa,2021,10,2021-10-01,0
314080,Matias Barbosa,2021,11,2021-11-01,0
314080,Matias Barbosa,2021,12,2021-12-01,0
314170,Mesquita,2021,1,2021-1-01,1
314170,Mesquita,2021,2,2021-2-01,1
314170,Mesquita,2021,3,2021-3-01,0
314170,Mesquita,2021,4,2021-4-01,0
314170,Mesquita,2021,5,2021-5-01,0
314170,Mesquita,2021,7,2021-7-01,0
314170,Mesquita,2021,10,2021-10-01,0
314170,Mesquita,2021,11,2021-11-01,0
314170,Mesquita,2021,12,2021-12-01,0
314200,Mirabela,2021,1,2021-1-01,0
314200,Mirabela,2021,2,2021-2-01,1
314200,Mirabela,2021,3,2021-3-01,1
314200,Mirabela,2021,4,2021-4-01,0
314200,Mirabela,2021,5,2021-5-01,0
314200,Mirabela,2021,7,2021-7-01,0
314200,Mirabela,2021,10,2021-10-01,0
314200,Mirabela,2021,11,2021-11-01,0
314200,Mirabela,2021,12,2021-12-01,0
314210,Miradouro,2021,1,2021-1-01,0
314210,Miradouro,2021,2,2021-2-01,0
314210,Miradouro,2021,3,2021-3-01,0
314210,Miradouro,2021,4,2021-4-01,2
314210,Miradouro,2021,5,2021-5-01,0
314210,Miradouro,2021,7,2021-7-01,0
314210,Miradouro,2021,10,2021-10-01,0
314210,Miradouro,2021,11,2021-11-01,0
314210,Miradouro,2021,12,2021-12-01,0
314220,Miraí,2021,1,2021-1-01,1
314220,Miraí,2021,2,2021-2-01,0
314220,Miraí,2021,3,2021-3-01,0
314220,Miraí,2021,4,2021-4-01,0
314220,Miraí,2021,5,2021-5-01,0
314220,Miraí,2021,7,2021-7-01,0
314220,Miraí,2021,10,2021-10-01,0
314220,Miraí,2021,11,2021-11-01,0
314220,Miraí,2021,12,2021-12-01,0
314240,Moema,2021,1,2021-1-01,0
314240,Moema,2021,2,2021-2-01,0
314240,Moema,2021,3,2021-3-01,0
314240,Moema,2021,4,2021-4-01,1
314240,Moema,2021,5,2021-5-01,0
314240,Moema,2021,7,2021-7-01,0
314240,Moema,2021,10,2021-10-01,0
314240,Moema,2021,11,2021-11-01,0
314240,Moema,2021,12,2021-12-01,0
314270,Montalvânia,2021,1,2021-1-01,0
314270,Montalvânia,2021,2,2021-2-01,0
314270,Montalvânia,2021,3,2021-3-01,0
314270,Montalvânia,2021,4,2021-4-01,1
314270,Montalvânia,2021,5,2021-5-01,0
314270,Montalvânia,2021,7,2021-7-01,0
314270,Montalvânia,2021,10,2021-10-01,0
314270,Montalvânia,2021,11,2021-11-01,0
314270,Montalvânia,2021,12,2021-12-01,0
314290,Monte Azul,2021,1,2021-1-01,1
314290,Monte Azul,2021,2,2021-2-01,0
314290,Monte Azul,2021,3,2021-3-01,3
314290,Monte Azul,2021,4,2021-4-01,8
314290,Monte Azul,2021,5,2021-5-01,6
314290,Monte Azul,2021,7,2021-7-01,0
314290,Monte Azul,2021,10,2021-10-01,0
314290,Monte Azul,2021,11,2021-11-01,0
314290,Monte Azul,2021,12,2021-12-01,0
314330,Montes Claros,2021,1,2021-1-01,4
314330,Montes Claros,2021,2,2021-2-01,8
314330,Montes Claros,2021,3,2021-3-01,12
314330,Montes Claros,2021,4,2021-4-01,2
314330,Montes Claros,2021,5,2021-5-01,0
314330,Montes Claros,2021,7,2021-7-01,0
314330,Montes Claros,2021,10,2021-10-01,0
314330,Montes Claros,2021,11,2021-11-01,0
314330,Montes Claros,2021,12,2021-12-01,0
314350,Morada Nova de Minas,2021,1,2021-1-01,0
314350,Morada Nova de Minas,2021,2,2021-2-01,0
314350,Morada Nova de Minas,2021,3,2021-3-01,1
314350,Morada Nova de Minas,2021,4,2021-4-01,0
314350,Morada Nova de Minas,2021,5,2021-5-01,0
314350,Morada Nova de Minas,2021,7,2021-7-01,0
314350,Morada Nova de Minas,2021,10,2021-10-01,0
314350,Morada Nova de Minas,2021,11,2021-11-01,0
314350,Morada Nova de Minas,2021,12,2021-12-01,0
314390,Muriaé,2021,1,2021-1-01,1
314390,Muriaé,2021,2,2021-2-01,0
314390,Muriaé,2021,3,2021-3-01,0
314390,Muriaé,2021,4,2021-4-01,0
314390,Muriaé,2021,5,2021-5-01,0
314390,Muriaé,2021,7,2021-7-01,0
314390,Muriaé,2021,10,2021-10-01,0
314390,Muriaé,2021,11,2021-11-01,0
314390,Muriaé,2021,12,2021-12-01,0
314400,Mutum,2021,1,2021-1-01,5
314400,Mutum,2021,2,2021-2-01,73
314400,Mutum,2021,3,2021-3-01,285
314400,Mutum,2021,4,2021-4-01,125
314400,Mutum,2021,5,2021-5-01,21
314400,Mutum,2021,7,2021-7-01,0
314400,Mutum,2021,10,2021-10-01,0
314400,Mutum,2021,11,2021-11-01,0
314400,Mutum,2021,12,2021-12-01,0
314410,Muzambinho,2021,1,2021-1-01,1
314410,Muzambinho,2021,2,2021-2-01,0
314410,Muzambinho,2021,3,2021-3-01,0
314410,Muzambinho,2021,4,2021-4-01,0
314410,Muzambinho,2021,5,2021-5-01,0
314410,Muzambinho,2021,7,2021-7-01,0
314410,Muzambinho,2021,10,2021-10-01,0
314410,Muzambinho,2021,11,2021-11-01,0
314410,Muzambinho,2021,12,2021-12-01,0
314430,Nanuque,2021,1,2021-1-01,1
314430,Nanuque,2021,2,2021-2-01,0
314430,Nanuque,2021,3,2021-3-01,0
314430,Nanuque,2021,4,2021-4-01,0
314430,Nanuque,2021,5,2021-5-01,0
314430,Nanuque,2021,7,2021-7-01,0
314430,Nanuque,2021,10,2021-10-01,0
314430,Nanuque,2021,11,2021-11-01,0
314430,Nanuque,2021,12,2021-12-01,0
314435,Naque,2021,1,2021-1-01,0
314435,Naque,2021,2,2021-2-01,1
314435,Naque,2021,3,2021-3-01,0
314435,Naque,2021,4,2021-4-01,0
314435,Naque,2021,5,2021-5-01,0
314435,Naque,2021,7,2021-7-01,0
314435,Naque,2021,10,2021-10-01,0
314435,Naque,2021,11,2021-11-01,0
314435,Naque,2021,12,2021-12-01,0
314490,Nova Módica,2021,1,2021-1-01,0
314490,Nova Módica,2021,2,2021-2-01,0
314490,Nova Módica,2021,3,2021-3-01,0
314490,Nova Módica,2021,4,2021-4-01,0
314490,Nova Módica,2021,5,2021-5-01,0
314490,Nova Módica,2021,7,2021-7-01,0
314490,Nova Módica,2021,10,2021-10-01,0
314490,Nova Módica,2021,11,2021-11-01,0
314490,Nova Módica,2021,12,2021-12-01,1
314520,Nova Serrana,2021,1,2021-1-01,0
314520,Nova Serrana,2021,2,2021-2-01,0
314520,Nova Serrana,2021,3,2021-3-01,1
314520,Nova Serrana,2021,4,2021-4-01,0
314520,Nova Serrana,2021,5,2021-5-01,0
314520,Nova Serrana,2021,7,2021-7-01,0
314520,Nova Serrana,2021,10,2021-10-01,0
314520,Nova Serrana,2021,11,2021-11-01,0
314520,Nova Serrana,2021,12,2021-12-01,0
314655,Pai Pedro,2021,1,2021-1-01,0
314655,Pai Pedro,2021,2,2021-2-01,1
314655,Pai Pedro,2021,3,2021-3-01,0
314655,Pai Pedro,2021,4,2021-4-01,0
314655,Pai Pedro,2021,5,2021-5-01,0
314655,Pai Pedro,2021,7,2021-7-01,0
314655,Pai Pedro,2021,10,2021-10-01,0
314655,Pai Pedro,2021,11,2021-11-01,0
314655,Pai Pedro,2021,12,2021-12-01,0
314690,Papagaios,2021,1,2021-1-01,0
314690,Papagaios,2021,2,2021-2-01,1
314690,Papagaios,2021,3,2021-3-01,0
314690,Papagaios,2021,4,2021-4-01,0
314690,Papagaios,2021,5,2021-5-01,0
314690,Papagaios,2021,7,2021-7-01,0
314690,Papagaios,2021,10,2021-10-01,0
314690,Papagaios,2021,11,2021-11-01,0
314690,Papagaios,2021,12,2021-12-01,2
314710,Pará de Minas,2021,1,2021-1-01,0
314710,Pará de Minas,2021,2,2021-2-01,0
314710,Pará de Minas,2021,3,2021-3-01,1
314710,Pará de Minas,2021,4,2021-4-01,0
314710,Pará de Minas,2021,5,2021-5-01,0
314710,Pará de Minas,2021,7,2021-7-01,0
314710,Pará de Minas,2021,10,2021-10-01,0
314710,Pará de Minas,2021,11,2021-11-01,1
314710,Pará de Minas,2021,12,2021-12-01,0
314700,Paracatu,2021,1,2021-1-01,1
314700,Paracatu,2021,2,2021-2-01,1
314700,Paracatu,2021,3,2021-3-01,1
314700,Paracatu,2021,4,2021-4-01,2
314700,Paracatu,2021,5,2021-5-01,0
314700,Paracatu,2021,7,2021-7-01,0
314700,Paracatu,2021,10,2021-10-01,0
314700,Paracatu,2021,11,2021-11-01,0
314700,Paracatu,2021,12,2021-12-01,0
314720,Paraguaçu,2021,1,2021-1-01,0
314720,Paraguaçu,2021,2,2021-2-01,0
314720,Paraguaçu,2021,3,2021-3-01,0
314720,Paraguaçu,2021,4,2021-4-01,1
314720,Paraguaçu,2021,5,2021-5-01,0
314720,Paraguaçu,2021,7,2021-7-01,0
314720,Paraguaçu,2021,10,2021-10-01,0
314720,Paraguaçu,2021,11,2021-11-01,0
314720,Paraguaçu,2021,12,2021-12-01,0
314930,Pedro Leopoldo,2021,1,2021-1-01,0
314930,Pedro Leopoldo,2021,2,2021-2-01,1
314930,Pedro Leopoldo,2021,3,2021-3-01,0
314930,Pedro Leopoldo,2021,4,2021-4-01,0
314930,Pedro Leopoldo,2021,5,2021-5-01,0
314930,Pedro Leopoldo,2021,7,2021-7-01,0
314930,Pedro Leopoldo,2021,10,2021-10-01,0
314930,Pedro Leopoldo,2021,11,2021-11-01,0
314930,Pedro Leopoldo,2021,12,2021-12-01,0
314970,Perdigão,2021,1,2021-1-01,0
314970,Perdigão,2021,2,2021-2-01,0
314970,Perdigão,2021,3,2021-3-01,0
314970,Perdigão,2021,4,2021-4-01,1
314970,Perdigão,2021,5,2021-5-01,0
314970,Perdigão,2021,7,2021-7-01,0
314970,Perdigão,2021,10,2021-10-01,0
314970,Perdigão,2021,11,2021-11-01,0
314970,Perdigão,2021,12,2021-12-01,0
314995,Periquito,2021,1,2021-1-01,0
314995,Periquito,2021,2,2021-2-01,1
314995,Periquito,2021,3,2021-3-01,1
314995,Periquito,2021,4,2021-4-01,0
314995,Periquito,2021,5,2021-5-01,0
314995,Periquito,2021,7,2021-7-01,0
314995,Periquito,2021,10,2021-10-01,0
314995,Periquito,2021,11,2021-11-01,0
314995,Periquito,2021,12,2021-12-01,0
315050,Pimenta,2021,1,2021-1-01,0
315050,Pimenta,2021,2,2021-2-01,0
315050,Pimenta,2021,3,2021-3-01,1
315050,Pimenta,2021,4,2021-4-01,2
315050,Pimenta,2021,5,2021-5-01,0
315050,Pimenta,2021,7,2021-7-01,0
315050,Pimenta,2021,10,2021-10-01,0
315050,Pimenta,2021,11,2021-11-01,0
315050,Pimenta,2021,12,2021-12-01,0
315053,Pingo-d'Água,2021,1,2021-1-01,0
315053,Pingo-d'Água,2021,2,2021-2-01,1
315053,Pingo-d'Água,2021,3,2021-3-01,0
315053,Pingo-d'Água,2021,4,2021-4-01,0
315053,Pingo-d'Água,2021,5,2021-5-01,0
315053,Pingo-d'Água,2021,7,2021-7-01,0
315053,Pingo-d'Água,2021,10,2021-10-01,0
315053,Pingo-d'Água,2021,11,2021-11-01,0
315053,Pingo-d'Água,2021,12,2021-12-01,0
315070,Pirajuba,2021,1,2021-1-01,1
315070,Pirajuba,2021,2,2021-2-01,1
315070,Pirajuba,2021,3,2021-3-01,1
315070,Pirajuba,2021,4,2021-4-01,0
315070,Pirajuba,2021,5,2021-5-01,0
315070,Pirajuba,2021,7,2021-7-01,0
315070,Pirajuba,2021,10,2021-10-01,0
315070,Pirajuba,2021,11,2021-11-01,0
315070,Pirajuba,2021,12,2021-12-01,0
315210,Ponte Nova,2021,1,2021-1-01,0
315210,Ponte Nova,2021,2,2021-2-01,0
315210,Ponte Nova,2021,3,2021-3-01,3
315210,Ponte Nova,2021,4,2021-4-01,3
315210,Ponte Nova,2021,5,2021-5-01,0
315210,Ponte Nova,2021,7,2021-7-01,0
315210,Ponte Nova,2021,10,2021-10-01,0
315210,Ponte Nova,2021,11,2021-11-01,0
315210,Ponte Nova,2021,12,2021-12-01,0
315213,Ponto Chique,2021,1,2021-1-01,0
315213,Ponto Chique,2021,2,2021-2-01,1
315213,Ponto Chique,2021,3,2021-3-01,0
315213,Ponto Chique,2021,4,2021-4-01,0
315213,Ponto Chique,2021,5,2021-5-01,0
315213,Ponto Chique,2021,7,2021-7-01,0
315213,Ponto Chique,2021,10,2021-10-01,0
315213,Ponto Chique,2021,11,2021-11-01,0
315213,Ponto Chique,2021,12,2021-12-01,0
315250,Pouso Alegre,2021,1,2021-1-01,2
315250,Pouso Alegre,2021,2,2021-2-01,0
315250,Pouso Alegre,2021,3,2021-3-01,2
315250,Pouso Alegre,2021,4,2021-4-01,0
315250,Pouso Alegre,2021,5,2021-5-01,0
315250,Pouso Alegre,2021,7,2021-7-01,0
315250,Pouso Alegre,2021,10,2021-10-01,0
315250,Pouso Alegre,2021,11,2021-11-01,0
315250,Pouso Alegre,2021,12,2021-12-01,0
315410,Recreio,2021,1,2021-1-01,4
315410,Recreio,2021,2,2021-2-01,2
315410,Recreio,2021,3,2021-3-01,3
315410,Recreio,2021,4,2021-4-01,1
315410,Recreio,2021,5,2021-5-01,2
315410,Recreio,2021,7,2021-7-01,0
315410,Recreio,2021,10,2021-10-01,0
315410,Recreio,2021,11,2021-11-01,0
315410,Recreio,2021,12,2021-12-01,0
315430,Resplendor,2021,1,2021-1-01,195
315430,Resplendor,2021,2,2021-2-01,29
315430,Resplendor,2021,3,2021-3-01,18
315430,Resplendor,2021,4,2021-4-01,7
315430,Resplendor,2021,5,2021-5-01,1
315430,Resplendor,2021,7,2021-7-01,0
315430,Resplendor,2021,10,2021-10-01,0
315430,Resplendor,2021,11,2021-11-01,1
315430,Resplendor,2021,12,2021-12-01,79
315460,Ribeirão das Neves,2021,1,2021-1-01,0
315460,Ribeirão das Neves,2021,2,2021-2-01,1
315460,Ribeirão das Neves,2021,3,2021-3-01,4
315460,Ribeirão das Neves,2021,4,2021-4-01,0
315460,Ribeirão das Neves,2021,5,2021-5-01,0
315460,Ribeirão das Neves,2021,7,2021-7-01,0
315460,Ribeirão das Neves,2021,10,2021-10-01,0
315460,Ribeirão das Neves,2021,11,2021-11-01,0
315460,Ribeirão das Neves,2021,12,2021-12-01,0
315470,Ribeirão Vermelho,2021,1,2021-1-01,2
315470,Ribeirão Vermelho,2021,2,2021-2-01,0
315470,Ribeirão Vermelho,2021,3,2021-3-01,0
315470,Ribeirão Vermelho,2021,4,2021-4-01,0
315470,Ribeirão Vermelho,2021,5,2021-5-01,0
315470,Ribeirão Vermelho,2021,7,2021-7-01,0
315470,Ribeirão Vermelho,2021,10,2021-10-01,0
315470,Ribeirão Vermelho,2021,11,2021-11-01,0
315470,Ribeirão Vermelho,2021,12,2021-12-01,0
315480,Rio Acima,2021,1,2021-1-01,1
315480,Rio Acima,2021,2,2021-2-01,0
315480,Rio Acima,2021,3,2021-3-01,0
315480,Rio Acima,2021,4,2021-4-01,0
315480,Rio Acima,2021,5,2021-5-01,0
315480,Rio Acima,2021,7,2021-7-01,0
315480,Rio Acima,2021,10,2021-10-01,0
315480,Rio Acima,2021,11,2021-11-01,0
315480,Rio Acima,2021,12,2021-12-01,0
315500,Rio Doce,2021,1,2021-1-01,0
315500,Rio Doce,2021,2,2021-2-01,0
315500,Rio Doce,2021,3,2021-3-01,0
315500,Rio Doce,2021,4,2021-4-01,0
315500,Rio Doce,2021,5,2021-5-01,0
315500,Rio Doce,2021,7,2021-7-01,0
315500,Rio Doce,2021,10,2021-10-01,0
315500,Rio Doce,2021,11,2021-11-01,0
315500,Rio Doce,2021,12,2021-12-01,1
315570,Rio Piracicaba,2021,1,2021-1-01,0
315570,Rio Piracicaba,2021,2,2021-2-01,0
315570,Rio Piracicaba,2021,3,2021-3-01,0
315570,Rio Piracicaba,2021,4,2021-4-01,1
315570,Rio Piracicaba,2021,5,2021-5-01,0
315570,Rio Piracicaba,2021,7,2021-7-01,0
315570,Rio Piracicaba,2021,10,2021-10-01,0
315570,Rio Piracicaba,2021,11,2021-11-01,0
315570,Rio Piracicaba,2021,12,2021-12-01,0
315580,Rio Pomba,2021,1,2021-1-01,1
315580,Rio Pomba,2021,2,2021-2-01,0
315580,Rio Pomba,2021,3,2021-3-01,0
315580,Rio Pomba,2021,4,2021-4-01,0
315580,Rio Pomba,2021,5,2021-5-01,0
315580,Rio Pomba,2021,7,2021-7-01,0
315580,Rio Pomba,2021,10,2021-10-01,0
315580,Rio Pomba,2021,11,2021-11-01,0
315580,Rio Pomba,2021,12,2021-12-01,0
315670,Sabará,2021,1,2021-1-01,0
315670,Sabará,2021,2,2021-2-01,0
315670,Sabará,2021,3,2021-3-01,1
315670,Sabará,2021,4,2021-4-01,0
315670,Sabará,2021,5,2021-5-01,0
315670,Sabará,2021,7,2021-7-01,0
315670,Sabará,2021,10,2021-10-01,0
315670,Sabará,2021,11,2021-11-01,0
315670,Sabará,2021,12,2021-12-01,0
315770,Santa Juliana,2021,1,2021-1-01,0
315770,Santa Juliana,2021,2,2021-2-01,1
315770,Santa Juliana,2021,3,2021-3-01,0
315770,Santa Juliana,2021,4,2021-4-01,0
315770,Santa Juliana,2021,5,2021-5-01,0
315770,Santa Juliana,2021,7,2021-7-01,0
315770,Santa Juliana,2021,10,2021-10-01,0
315770,Santa Juliana,2021,11,2021-11-01,0
315770,Santa Juliana,2021,12,2021-12-01,0
315780,Santa Luzia,2021,1,2021-1-01,4
315780,Santa Luzia,2021,2,2021-2-01,1
315780,Santa Luzia,2021,3,2021-3-01,3
315780,Santa Luzia,2021,4,2021-4-01,1
315780,Santa Luzia,2021,5,2021-5-01,0
315780,Santa Luzia,2021,7,2021-7-01,0
315780,Santa Luzia,2021,10,2021-10-01,0
315780,Santa Luzia,2021,11,2021-11-01,0
315780,Santa Luzia,2021,12,2021-12-01,0
315820,Santa Maria do Suaçuí,2021,1,2021-1-01,1
315820,Santa Maria do Suaçuí,2021,2,2021-2-01,0
315820,Santa Maria do Suaçuí,2021,3,2021-3-01,0
315820,Santa Maria do Suaçuí,2021,4,2021-4-01,0
