codigo_ibge,nome_municipio,ano,mes,data_timeline,valor_aids_adulto
313630,João Pinheiro,2021,2,2021-2-01,1
313630,João Pinheiro,2021,3,2021-3-01,3
313630,João Pinheiro,2021,4,2021-4-01,2
313630,João Pinheiro,2021,5,2021-5-01,0
313665,Juatuba,2021,1,2021-1-01,1
313665,Juatuba,2021,2,2021-2-01,2
313665,Juatuba,2021,3,2021-3-01,0
313665,Juatuba,2021,4,2021-4-01,0
313665,Juatuba,2021,5,2021-5-01,0
313670,Juiz de Fora,2021,1,2021-1-01,23
313670,Juiz de Fora,2021,2,2021-2-01,3
313670,Juiz de Fora,2021,3,2021-3-01,4
313670,Juiz de Fora,2021,4,2021-4-01,0
313670,Juiz de Fora,2021,5,2021-5-01,0
313720,Lagoa da Prata,2021,1,2021-1-01,0
313720,Lagoa da Prata,2021,2,2021-2-01,0
313720,Lagoa da Prata,2021,3,2021-3-01,1
313720,Lagoa da Prata,2021,4,2021-4-01,0
313720,Lagoa da Prata,2021,5,2021-5-01,0
313750,Lagoa Formosa,2021,1,2021-1-01,1
313750,Lagoa Formosa,2021,2,2021-2-01,1
313750,Lagoa Formosa,2021,3,2021-3-01,2
313750,Lagoa Formosa,2021,4,2021-4-01,1
313750,Lagoa Formosa,2021,5,2021-5-01,0
313760,Lagoa Santa,2021,1,2021-1-01,1
313760,Lagoa Santa,2021,2,2021-2-01,1
313760,Lagoa Santa,2021,3,2021-3-01,0
313760,Lagoa Santa,2021,4,2021-4-01,1
313760,Lagoa Santa,2021,5,2021-5-01,0
313770,Lajinha,2021,1,2021-1-01,0
313770,Lajinha,2021,2,2021-2-01,0
313770,Lajinha,2021,3,2021-3-01,1
313770,Lajinha,2021,4,2021-4-01,0
313770,Lajinha,2021,5,2021-5-01,0
313780,Lambari,2021,1,2021-1-01,0
313780,Lambari,2021,2,2021-2-01,0
313780,Lambari,2021,3,2021-3-01,1
313780,Lambari,2021,4,2021-4-01,0
313780,Lambari,2021,5,2021-5-01,0
313810,Lassance,2021,1,2021-1-01,0
313810,Lassance,2021,2,2021-2-01,0
313810,Lassance,2021,3,2021-3-01,1
313810,Lassance,2021,4,2021-4-01,0
313810,Lassance,2021,5,2021-5-01,0
313820,Lavras,2021,1,2021-1-01,1
313820,Lavras,2021,2,2021-2-01,0
313820,Lavras,2021,3,2021-3-01,2
313820,Lavras,2021,4,2021-4-01,3
313820,Lavras,2021,5,2021-5-01,2
313830,Leandro Ferreira,2021,1,2021-1-01,0
313830,Leandro Ferreira,2021,2,2021-2-01,1
313830,Leandro Ferreira,2021,3,2021-3-01,0
313830,Leandro Ferreira,2021,4,2021-4-01,0
313830,Leandro Ferreira,2021,5,2021-5-01,0
313840,Leopoldina,2021,1,2021-1-01,4
313840,Leopoldina,2021,2,2021-2-01,1
313840,Leopoldina,2021,3,2021-3-01,1
313840,Leopoldina,2021,4,2021-4-01,1
313840,Leopoldina,2021,5,2021-5-01,1
313862,Limeira do Oeste,2021,1,2021-1-01,0
313862,Limeira do Oeste,2021,2,2021-2-01,0
313862,Limeira do Oeste,2021,3,2021-3-01,1
313862,Limeira do Oeste,2021,4,2021-4-01,0
313862,Limeira do Oeste,2021,5,2021-5-01,0
313880,Luz,2021,1,2021-1-01,0
313880,Luz,2021,2,2021-2-01,1
313880,Luz,2021,3,2021-3-01,0
313880,Luz,2021,4,2021-4-01,0
313880,Luz,2021,5,2021-5-01,0
313940,Manhuaçu,2021,1,2021-1-01,6
313940,Manhuaçu,2021,2,2021-2-01,0
313940,Manhuaçu,2021,3,2021-3-01,2
313940,Manhuaçu,2021,4,2021-4-01,2
313940,Manhuaçu,2021,5,2021-5-01,0
313950,Manhumirim,2021,1,2021-1-01,0
313950,Manhumirim,2021,2,2021-2-01,0
313950,Manhumirim,2021,3,2021-3-01,1
313950,Manhumirim,2021,4,2021-4-01,0
313950,Manhumirim,2021,5,2021-5-01,0
314015,Mário Campos,2021,1,2021-1-01,0
314015,Mário Campos,2021,2,2021-2-01,0
314015,Mário Campos,2021,3,2021-3-01,0
314015,Mário Campos,2021,4,2021-4-01,1
314015,Mário Campos,2021,5,2021-5-01,0
314030,Marliéria,2021,1,2021-1-01,1
314030,Marliéria,2021,2,2021-2-01,0
314030,Marliéria,2021,3,2021-3-01,0
314030,Marliéria,2021,4,2021-4-01,0
314030,Marliéria,2021,5,2021-5-01,0
314070,Mateus Leme,2021,1,2021-1-01,0
314070,Mateus Leme,2021,2,2021-2-01,2
314070,Mateus Leme,2021,3,2021-3-01,0
314070,Mateus Leme,2021,4,2021-4-01,0
314070,Mateus Leme,2021,5,2021-5-01,0
314080,Matias Barbosa,2021,1,2021-1-01,0
314080,Matias Barbosa,2021,2,2021-2-01,1
314080,Matias Barbosa,2021,3,2021-3-01,0
314080,Matias Barbosa,2021,4,2021-4-01,0
314080,Matias Barbosa,2021,5,2021-5-01,0
314090,Matipó,2021,1,2021-1-01,0
314090,Matipó,2021,2,2021-2-01,0
314090,Matipó,2021,3,2021-3-01,1
314090,Matipó,2021,4,2021-4-01,0
314090,Matipó,2021,5,2021-5-01,0
314110,Matozinhos,2021,1,2021-1-01,0
314110,Matozinhos,2021,2,2021-2-01,3
314110,Matozinhos,2021,3,2021-3-01,0
314110,Matozinhos,2021,4,2021-4-01,0
314110,Matozinhos,2021,5,2021-5-01,0
314140,Medina,2021,1,2021-1-01,0
314140,Medina,2021,2,2021-2-01,1
314140,Medina,2021,3,2021-3-01,0
314140,Medina,2021,4,2021-4-01,0
314140,Medina,2021,5,2021-5-01,0
314150,Mendes Pimentel,2021,1,2021-1-01,1
314150,Mendes Pimentel,2021,2,2021-2-01,0
314150,Mendes Pimentel,2021,3,2021-3-01,0
314150,Mendes Pimentel,2021,4,2021-4-01,0
314150,Mendes Pimentel,2021,5,2021-5-01,0
314170,Mesquita,2021,1,2021-1-01,0
314170,Mesquita,2021,2,2021-2-01,1
314170,Mesquita,2021,3,2021-3-01,0
314170,Mesquita,2021,4,2021-4-01,0
314170,Mesquita,2021,5,2021-5-01,0
314180,Minas Novas,2021,1,2021-1-01,0
314180,Minas Novas,2021,2,2021-2-01,0
314180,Minas Novas,2021,3,2021-3-01,0
314180,Minas Novas,2021,4,2021-4-01,1
314180,Minas Novas,2021,5,2021-5-01,0
314200,Mirabela,2021,1,2021-1-01,1
314200,Mirabela,2021,2,2021-2-01,0
314200,Mirabela,2021,3,2021-3-01,0
314200,Mirabela,2021,4,2021-4-01,0
314200,Mirabela,2021,5,2021-5-01,0
314210,Miradouro,2021,1,2021-1-01,1
314210,Miradouro,2021,2,2021-2-01,0
314210,Miradouro,2021,3,2021-3-01,0
314210,Miradouro,2021,4,2021-4-01,0
314210,Miradouro,2021,5,2021-5-01,0
314240,Moema,2021,1,2021-1-01,1
314240,Moema,2021,2,2021-2-01,0
314240,Moema,2021,3,2021-3-01,0
314240,Moema,2021,4,2021-4-01,0
314240,Moema,2021,5,2021-5-01,0
314280,Monte Alegre de Minas,2021,1,2021-1-01,1
314280,Monte Alegre de Minas,2021,2,2021-2-01,0
314280,Monte Alegre de Minas,2021,3,2021-3-01,1
314280,Monte Alegre de Minas,2021,4,2021-4-01,0
314280,Monte Alegre de Minas,2021,5,2021-5-01,0
314320,Monte Santo de Minas,2021,1,2021-1-01,0
314320,Monte Santo de Minas,2021,2,2021-2-01,0
314320,Monte Santo de Minas,2021,3,2021-3-01,1
314320,Monte Santo de Minas,2021,4,2021-4-01,0
314320,Monte Santo de Minas,2021,5,2021-5-01,0
314330,Montes Claros,2021,1,2021-1-01,24
314330,Montes Claros,2021,2,2021-2-01,2
314330,Montes Claros,2021,3,2021-3-01,7
314330,Montes Claros,2021,4,2021-4-01,11
314330,Montes Claros,2021,5,2021-5-01,2
314350,Morada Nova de Minas,2021,1,2021-1-01,0
314350,Morada Nova de Minas,2021,2,2021-2-01,0
314350,Morada Nova de Minas,2021,3,2021-3-01,1
314350,Morada Nova de Minas,2021,4,2021-4-01,1
314350,Morada Nova de Minas,2021,5,2021-5-01,0
314390,Muriaé,2021,1,2021-1-01,7
314390,Muriaé,2021,2,2021-2-01,4
314390,Muriaé,2021,3,2021-3-01,0
314390,Muriaé,2021,4,2021-4-01,2
314390,Muriaé,2021,5,2021-5-01,0
314400,Mutum,2021,1,2021-1-01,0
314400,Mutum,2021,2,2021-2-01,1
314400,Mutum,2021,3,2021-3-01,0
314400,Mutum,2021,4,2021-4-01,1
314400,Mutum,2021,5,2021-5-01,0
314410,Muzambinho,2021,1,2021-1-01,1
314410,Muzambinho,2021,2,2021-2-01,0
314410,Muzambinho,2021,3,2021-3-01,0
314410,Muzambinho,2021,4,2021-4-01,0
314410,Muzambinho,2021,5,2021-5-01,0
314460,Nepomuceno,2021,1,2021-1-01,0
314460,Nepomuceno,2021,2,2021-2-01,0
314460,Nepomuceno,2021,3,2021-3-01,0
314460,Nepomuceno,2021,4,2021-4-01,2
314460,Nepomuceno,2021,5,2021-5-01,0
314470,Nova Era,2021,1,2021-1-01,0
314470,Nova Era,2021,2,2021-2-01,0
314470,Nova Era,2021,3,2021-3-01,1
314470,Nova Era,2021,4,2021-4-01,0
314470,Nova Era,2021,5,2021-5-01,0
314480,Nova Lima,2021,1,2021-1-01,1
314480,Nova Lima,2021,2,2021-2-01,2
314480,Nova Lima,2021,3,2021-3-01,5
314480,Nova Lima,2021,4,2021-4-01,0
314480,Nova Lima,2021,5,2021-5-01,0
314510,Nova Resende,2021,1,2021-1-01,2
314510,Nova Resende,2021,2,2021-2-01,0
314510,Nova Resende,2021,3,2021-3-01,0
314510,Nova Resende,2021,4,2021-4-01,0
314510,Nova Resende,2021,5,2021-5-01,0
314520,Nova Serrana,2021,1,2021-1-01,1
314520,Nova Serrana,2021,2,2021-2-01,0
314520,Nova Serrana,2021,3,2021-3-01,0
314520,Nova Serrana,2021,4,2021-4-01,0
314520,Nova Serrana,2021,5,2021-5-01,0
314530,Novo Cruzeiro,2021,1,2021-1-01,0
314530,Novo Cruzeiro,2021,2,2021-2-01,0
314530,Novo Cruzeiro,2021,3,2021-3-01,1
314530,Novo Cruzeiro,2021,4,2021-4-01,0
314530,Novo Cruzeiro,2021,5,2021-5-01,0
314560,Oliveira,2021,1,2021-1-01,2
314560,Oliveira,2021,2,2021-2-01,0
314560,Oliveira,2021,3,2021-3-01,1
314560,Oliveira,2021,4,2021-4-01,0
314560,Oliveira,2021,5,2021-5-01,0
314590,Ouro Branco,2021,1,2021-1-01,0
314590,Ouro Branco,2021,2,2021-2-01,1
314590,Ouro Branco,2021,3,2021-3-01,0
314590,Ouro Branco,2021,4,2021-4-01,0
314590,Ouro Branco,2021,5,2021-5-01,0
314600,Ouro Fino,2021,1,2021-1-01,0
314600,Ouro Fino,2021,2,2021-2-01,1
314600,Ouro Fino,2021,3,2021-3-01,0
314600,Ouro Fino,2021,4,2021-4-01,0
314600,Ouro Fino,2021,5,2021-5-01,0
314610,Ouro Preto,2021,1,2021-1-01,1
314610,Ouro Preto,2021,2,2021-2-01,2
314610,Ouro Preto,2021,3,2021-3-01,2
314610,Ouro Preto,2021,4,2021-4-01,0
314610,Ouro Preto,2021,5,2021-5-01,0
314630,Padre Paraíso,2021,1,2021-1-01,1
314630,Padre Paraíso,2021,2,2021-2-01,1
314630,Padre Paraíso,2021,3,2021-3-01,0
314630,Padre Paraíso,2021,4,2021-4-01,1
314630,Padre Paraíso,2021,5,2021-5-01,0
314640,Paineiras,2021,1,2021-1-01,1
314640,Paineiras,2021,2,2021-2-01,0
314640,Paineiras,2021,3,2021-3-01,0
314640,Paineiras,2021,4,2021-4-01,0
314640,Paineiras,2021,5,2021-5-01,0
314690,Papagaios,2021,1,2021-1-01,0
314690,Papagaios,2021,2,2021-2-01,1
314690,Papagaios,2021,3,2021-3-01,0
314690,Papagaios,2021,4,2021-4-01,1
314690,Papagaios,2021,5,2021-5-01,0
314710,Pará de Minas,2021,1,2021-1-01,0
314710,Pará de Minas,2021,2,2021-2-01,5
314710,Pará de Minas,2021,3,2021-3-01,3
314710,Pará de Minas,2021,4,2021-4-01,1
314710,Pará de Minas,2021,5,2021-5-01,0
314700,Paracatu,2021,1,2021-1-01,0
314700,Paracatu,2021,2,2021-2-01,0
314700,Paracatu,2021,3,2021-3-01,4
314700,Paracatu,2021,4,2021-4-01,2
314700,Paracatu,2021,5,2021-5-01,0
314720,Paraguaçu,2021,1,2021-1-01,0
314720,Paraguaçu,2021,2,2021-2-01,1
314720,Paraguaçu,2021,3,2021-3-01,0
314720,Paraguaçu,2021,4,2021-4-01,0
314720,Paraguaçu,2021,5,2021-5-01,0
314740,Paraopeba,2021,1,2021-1-01,1
314740,Paraopeba,2021,2,2021-2-01,1
314740,Paraopeba,2021,3,2021-3-01,1
314740,Paraopeba,2021,4,2021-4-01,0
314740,Paraopeba,2021,5,2021-5-01,0
314790,Passos,2021,1,2021-1-01,1
314790,Passos,2021,2,2021-2-01,0
314790,Passos,2021,3,2021-3-01,0
314790,Passos,2021,4,2021-4-01,2
314790,Passos,2021,5,2021-5-01,0
314795,Patis,2021,1,2021-1-01,1
314795,Patis,2021,2,2021-2-01,1
314795,Patis,2021,3,2021-3-01,0
314795,Patis,2021,4,2021-4-01,0
314795,Patis,2021,5,2021-5-01,0
314800,Patos de Minas,2021,1,2021-1-01,0
314800,Patos de Minas,2021,2,2021-2-01,6
314800,Patos de Minas,2021,3,2021-3-01,4
314800,Patos de Minas,2021,4,2021-4-01,3
314800,Patos de Minas,2021,5,2021-5-01,1
314810,Patrocínio,2021,1,2021-1-01,0
314810,Patrocínio,2021,2,2021-2-01,0
314810,Patrocínio,2021,3,2021-3-01,1
314810,Patrocínio,2021,4,2021-4-01,0
314810,Patrocínio,2021,5,2021-5-01,1
314820,Patrocínio do Muriaé,2021,1,2021-1-01,0
314820,Patrocínio do Muriaé,2021,2,2021-2-01,0
314820,Patrocínio do Muriaé,2021,3,2021-3-01,0
314820,Patrocínio do Muriaé,2021,4,2021-4-01,0
314820,Patrocínio do Muriaé,2021,5,2021-5-01,1
314860,Peçanha,2021,1,2021-1-01,0
314860,Peçanha,2021,2,2021-2-01,0
314860,Peçanha,2021,3,2021-3-01,1
314860,Peçanha,2021,4,2021-4-01,0
314860,Peçanha,2021,5,2021-5-01,0
314870,Pedra Azul,2021,1,2021-1-01,0
314870,Pedra Azul,2021,2,2021-2-01,0
314870,Pedra Azul,2021,3,2021-3-01,0
314870,Pedra Azul,2021,4,2021-4-01,1
314870,Pedra Azul,2021,5,2021-5-01,1
314930,Pedro Leopoldo,2021,1,2021-1-01,0
314930,Pedro Leopoldo,2021,2,2021-2-01,3
314930,Pedro Leopoldo,2021,3,2021-3-01,0
314930,Pedro Leopoldo,2021,4,2021-4-01,0
314930,Pedro Leopoldo,2021,5,2021-5-01,0
314990,Perdões,2021,1,2021-1-01,0
314990,Perdões,2021,2,2021-2-01,0
314990,Perdões,2021,3,2021-3-01,1
314990,Perdões,2021,4,2021-4-01,2
314990,Perdões,2021,5,2021-5-01,0
314995,Periquito,2021,1,2021-1-01,0
314995,Periquito,2021,2,2021-2-01,0
314995,Periquito,2021,3,2021-3-01,1
314995,Periquito,2021,4,2021-4-01,0
314995,Periquito,2021,5,2021-5-01,0
315000,Pescador,2021,1,2021-1-01,0
315000,Pescador,2021,2,2021-2-01,0
315000,Pescador,2021,3,2021-3-01,2
315000,Pescador,2021,4,2021-4-01,0
315000,Pescador,2021,5,2021-5-01,0
315020,Piedade de Ponte Nova,2021,1,2021-1-01,0
315020,Piedade de Ponte Nova,2021,2,2021-2-01,0
315020,Piedade de Ponte Nova,2021,3,2021-3-01,1
315020,Piedade de Ponte Nova,2021,4,2021-4-01,0
315020,Piedade de Ponte Nova,2021,5,2021-5-01,0
315030,Piedade do Rio Grande,2021,1,2021-1-01,1
315030,Piedade do Rio Grande,2021,2,2021-2-01,0
315030,Piedade do Rio Grande,2021,3,2021-3-01,0
315030,Piedade do Rio Grande,2021,4,2021-4-01,0
315030,Piedade do Rio Grande,2021,5,2021-5-01,0
315100,Piranguinho,2021,1,2021-1-01,0
315100,Piranguinho,2021,2,2021-2-01,1
315100,Piranguinho,2021,3,2021-3-01,0
315100,Piranguinho,2021,4,2021-4-01,0
315100,Piranguinho,2021,5,2021-5-01,0
315120,Pirapora,2021,1,2021-1-01,0
315120,Pirapora,2021,2,2021-2-01,0
315120,Pirapora,2021,3,2021-3-01,1
315120,Pirapora,2021,4,2021-4-01,0
315120,Pirapora,2021,5,2021-5-01,0
315130,Piraúba,2021,1,2021-1-01,1
315130,Piraúba,2021,2,2021-2-01,1
315130,Piraúba,2021,3,2021-3-01,0
315130,Piraúba,2021,4,2021-4-01,0
315130,Piraúba,2021,5,2021-5-01,0
315150,Piumhi,2021,1,2021-1-01,2
315150,Piumhi,2021,2,2021-2-01,0
315150,Piumhi,2021,3,2021-3-01,1
315150,Piumhi,2021,4,2021-4-01,1
315150,Piumhi,2021,5,2021-5-01,0
315180,Poços de Caldas,2021,1,2021-1-01,1
315180,Poços de Caldas,2021,2,2021-2-01,5
315180,Poços de Caldas,2021,3,2021-3-01,5
315180,Poços de Caldas,2021,4,2021-4-01,4
315180,Poços de Caldas,2021,5,2021-5-01,0
315190,Pocrane,2021,1,2021-1-01,0
315190,Pocrane,2021,2,2021-2-01,1
315190,Pocrane,2021,3,2021-3-01,0
315190,Pocrane,2021,4,2021-4-01,0
315190,Pocrane,2021,5,2021-5-01,0
315200,Pompéu,2021,1,2021-1-01,0
315200,Pompéu,2021,2,2021-2-01,1
315200,Pompéu,2021,3,2021-3-01,1
315200,Pompéu,2021,4,2021-4-01,0
315200,Pompéu,2021,5,2021-5-01,0
315210,Ponte Nova,2021,1,2021-1-01,1
315210,Ponte Nova,2021,2,2021-2-01,0
315210,Ponte Nova,2021,3,2021-3-01,1
315210,Ponte Nova,2021,4,2021-4-01,0
315210,Ponte Nova,2021,5,2021-5-01,0
315217,Ponto dos Volantes,2021,1,2021-1-01,0
315217,Ponto dos Volantes,2021,2,2021-2-01,0
315217,Ponto dos Volantes,2021,3,2021-3-01,0
315217,Ponto dos Volantes,2021,4,2021-4-01,1
315217,Ponto dos Volantes,2021,5,2021-5-01,0
315230,Porto Firme,2021,1,2021-1-01,0
315230,Porto Firme,2021,2,2021-2-01,1
315230,Porto Firme,2021,3,2021-3-01,0
315230,Porto Firme,2021,4,2021-4-01,0
315230,Porto Firme,2021,5,2021-5-01,0
315250,Pouso Alegre,2021,1,2021-1-01,1
315250,Pouso Alegre,2021,2,2021-2-01,0
315250,Pouso Alegre,2021,3,2021-3-01,2
315250,Pouso Alegre,2021,4,2021-4-01,1
315250,Pouso Alegre,2021,5,2021-5-01,0
315280,Prata,2021,1,2021-1-01,0
315280,Prata,2021,2,2021-2-01,0
315280,Prata,2021,3,2021-3-01,1
315280,Prata,2021,4,2021-4-01,0
315280,Prata,2021,5,2021-5-01,0
315390,Raposos,2021,1,2021-1-01,0
315390,Raposos,2021,2,2021-2-01,1
315390,Raposos,2021,3,2021-3-01,1
315390,Raposos,2021,4,2021-4-01,0
315390,Raposos,2021,5,2021-5-01,0
315410,Recreio,2021,1,2021-1-01,0
315410,Recreio,2021,2,2021-2-01,0
315410,Recreio,2021,3,2021-3-01,0
315410,Recreio,2021,4,2021-4-01,1
315410,Recreio,2021,5,2021-5-01,1
315430,Resplendor,2021,1,2021-1-01,1
315430,Resplendor,2021,2,2021-2-01,0
315430,Resplendor,2021,3,2021-3-01,1
315430,Resplendor,2021,4,2021-4-01,0
315430,Resplendor,2021,5,2021-5-01,0
315445,Riachinho,2021,1,2021-1-01,0
315445,Riachinho,2021,2,2021-2-01,0
315445,Riachinho,2021,3,2021-3-01,1
315445,Riachinho,2021,4,2021-4-01,0
315445,Riachinho,2021,5,2021-5-01,0
315460,Ribeirão das Neves,2021,1,2021-1-01,9
315460,Ribeirão das Neves,2021,2,2021-2-01,1
315460,Ribeirão das Neves,2021,3,2021-3-01,2
315460,Ribeirão das Neves,2021,4,2021-4-01,2
315460,Ribeirão das Neves,2021,5,2021-5-01,0
315550,Rio Paranaíba,2021,1,2021-1-01,0
315550,Rio Paranaíba,2021,2,2021-2-01,1
315550,Rio Paranaíba,2021,3,2021-3-01,0
315550,Rio Paranaíba,2021,4,2021-4-01,0
315550,Rio Paranaíba,2021,5,2021-5-01,0
315580,Rio Pomba,2021,1,2021-1-01,0
315580,Rio Pomba,2021,2,2021-2-01,1
315580,Rio Pomba,2021,3,2021-3-01,0
315580,Rio Pomba,2021,4,2021-4-01,0
315580,Rio Pomba,2021,5,2021-5-01,0
315630,Rodeiro,2021,1,2021-1-01,2
315630,Rodeiro,2021,2,2021-2-01,0
315630,Rodeiro,2021,3,2021-3-01,0
315630,Rodeiro,2021,4,2021-4-01,1
315630,Rodeiro,2021,5,2021-5-01,0
315670,Sabará,2021,1,2021-1-01,2
315670,Sabará,2021,2,2021-2-01,5
315670,Sabará,2021,3,2021-3-01,7
315670,Sabará,2021,4,2021-4-01,3
315670,Sabará,2021,5,2021-5-01,0
315690,Sacramento,2021,1,2021-1-01,1
315690,Sacramento,2021,2,2021-2-01,0
315690,Sacramento,2021,3,2021-3-01,2
315690,Sacramento,2021,4,2021-4-01,0
315690,Sacramento,2021,5,2021-5-01,0
315720,Santa Bárbara,2021,1,2021-1-01,2
315720,Santa Bárbara,2021,2,2021-2-01,0
315720,Santa Bárbara,2021,3,2021-3-01,0
315720,Santa Bárbara,2021,4,2021-4-01,0
315720,Santa Bárbara,2021,5,2021-5-01,0
315740,Santa Cruz do Escalvado,2021,1,2021-1-01,0
315740,Santa Cruz do Escalvado,2021,2,2021-2-01,0
315740,Santa Cruz do Escalvado,2021,3,2021-3-01,1
315740,Santa Cruz do Escalvado,2021,4,2021-4-01,0
315740,Santa Cruz do Escalvado,2021,5,2021-5-01,0
315780,Santa Luzia,2021,1,2021-1-01,3
315780,Santa Luzia,2021,2,2021-2-01,2
315780,Santa Luzia,2021,3,2021-3-01,0
315780,Santa Luzia,2021,4,2021-4-01,0
315780,Santa Luzia,2021,5,2021-5-01,1
315960,Santa Rita do Sapucaí,2021,1,2021-1-01,0
315960,Santa Rita do Sapucaí,2021,2,2021-2-01,2
315960,Santa Rita do Sapucaí,2021,3,2021-3-01,0
315960,Santa Rita do Sapucaí,2021,4,2021-4-01,0
315960,Santa Rita do Sapucaí,2021,5,2021-5-01,0
315980,Santa Vitória,2021,1,2021-1-01,0
315980,Santa Vitória,2021,2,2021-2-01,1
315980,Santa Vitória,2021,3,2021-3-01,0
315980,Santa Vitória,2021,4,2021-4-01,0
315980,Santa Vitória,2021,5,2021-5-01,0
315895,Santana do Paraíso,2021,1,2021-1-01,0
315895,Santana do Paraíso,2021,2,2021-2-01,1
315895,Santana do Paraíso,2021,3,2021-3-01,1
315895,Santana do Paraíso,2021,4,2021-4-01,0
315895,Santana do Paraíso,2021,5,2021-5-01,0
315990,Santo Antônio do Amparo,2021,1,2021-1-01,0
315990,Santo Antônio do Amparo,2021,2,2021-2-01,1
315990,Santo Antônio do Amparo,2021,3,2021-3-01,0
315990,Santo Antônio do Amparo,2021,4,2021-4-01,1
315990,Santo Antônio do Amparo,2021,5,2021-5-01,0
316040,Santo Antônio do Monte,2021,1,2021-1-01,2
316040,Santo Antônio do Monte,2021,2,2021-2-01,1
316040,Santo Antônio do Monte,2021,3,2021-3-01,0
316040,Santo Antônio do Monte,2021,4,2021-4-01,0
316040,Santo Antônio do Monte,2021,5,2021-5-01,0
316070,Santos Dumont,2021,1,2021-1-01,0
316070,Santos Dumont,2021,2,2021-2-01,1
316070,Santos Dumont,2021,3,2021-3-01,0
316070,Santos Dumont,2021,4,2021-4-01,0
316070,Santos Dumont,2021,5,2021-5-01,0
316100,São Domingos do Prata,2021,1,2021-1-01,1
316100,São Domingos do Prata,2021,2,2021-2-01,0
316100,São Domingos do Prata,2021,3,2021-3-01,0
316100,São Domingos do Prata,2021,4,2021-4-01,0
316100,São Domingos do Prata,2021,5,2021-5-01,0
316110,São Francisco,2021,1,2021-1-01,0
316110,São Francisco,2021,2,2021-2-01,0
316110,São Francisco,2021,3,2021-3-01,0
316110,São Francisco,2021,4,2021-4-01,2
316110,São Francisco,2021,5,2021-5-01,0
316150,São Geraldo,2021,1,2021-1-01,0
316150,São Geraldo,2021,2,2021-2-01,0
316150,São Geraldo,2021,3,2021-3-01,0
316150,São Geraldo,2021,4,2021-4-01,1
316150,São Geraldo,2021,5,2021-5-01,0
316210,São Gotardo,2021,1,2021-1-01,0
316210,São Gotardo,2021,2,2021-2-01,0
316210,São Gotardo,2021,3,2021-3-01,0
316210,São Gotardo,2021,4,2021-4-01,2
316210,São Gotardo,2021,5,2021-5-01,0
316250,São João del Rei,2021,1,2021-1-01,1
316250,São João del Rei,2021,2,2021-2-01,2
316250,São João del Rei,2021,3,2021-3-01,1
316250,São João del Rei,2021,4,2021-4-01,0
316250,São João del Rei,2021,5,2021-5-01,0
316255,São João do Manhuaçu,2021,1,2021-1-01,1
316255,São João do Manhuaçu,2021,2,2021-2-01,1
316255,São João do Manhuaçu,2021,3,2021-3-01,1
316255,São João do Manhuaçu,2021,4,2021-4-01,0
316255,São João do Manhuaçu,2021,5,2021-5-01,0
316280,São João Evangelista,2021,1,2021-1-01,1
316280,São João Evangelista,2021,2,2021-2-01,0
316280,São João Evangelista,2021,3,2021-3-01,0
316280,São João Evangelista,2021,4,2021-4-01,0
316280,São João Evangelista,2021,5,2021-5-01,0
316290,São João Nepomuceno,2021,1,2021-1-01,1
316290,São João Nepomuceno,2021,2,2021-2-01,0
316290,São João Nepomuceno,2021,3,2021-3-01,0
316290,São João Nepomuceno,2021,4,2021-4-01,0
316290,São João Nepomuceno,2021,5,2021-5-01,0
316292,São Joaquim de Bicas,2021,1,2021-1-01,1
316292,São Joaquim de Bicas,2021,2,2021-2-01,1
316292,São Joaquim de Bicas,2021,3,2021-3-01,0
316292,São Joaquim de Bicas,2021,4,2021-4-01,0
316292,São Joaquim de Bicas,2021,5,2021-5-01,0
316295,São José da Lapa,2021,1,2021-1-01,2
316295,São José da Lapa,2021,2,2021-2-01,0
316295,São José da Lapa,2021,3,2021-3-01,2
316295,São José da Lapa,2021,4,2021-4-01,0
316295,São José da Lapa,2021,5,2021-5-01,0
316360,São José do Mantimento,2021,1,2021-1-01,0
316360,São José do Mantimento,2021,2,2021-2-01,0
316360,São José do Mantimento,2021,3,2021-3-01,0
316360,São José do Mantimento,2021,4,2021-4-01,1
316360,São José do Mantimento,2021,5,2021-5-01,0
316370,São Lourenço,2021,1,2021-1-01,0
316370,São Lourenço,2021,2,2021-2-01,1
316370,São Lourenço,2021,3,2021-3-01,0
316370,São Lourenço,2021,4,2021-4-01,2
316370,São Lourenço,2021,5,2021-5-01,0
316460,São Sebastião do Oeste,2021,1,2021-1-01,0
316460,São Sebastião do Oeste,2021,2,2021-2-01,0
316460,São Sebastião do Oeste,2021,3,2021-3-01,0
316460,São Sebastião do Oeste,2021,4,2021-4-01,1
316460,São Sebastião do Oeste,2021,5,2021-5-01,0
316470,São Sebastião do Paraíso,2021,1,2021-1-01,4
316470,São Sebastião do Paraíso,2021,2,2021-2-01,1
316470,São Sebastião do Paraíso,2021,3,2021-3-01,6
316470,São Sebastião do Paraíso,2021,4,2021-4-01,2
316470,São Sebastião do Paraíso,2021,5,2021-5-01,3
316500,São Tiago,2021,1,2021-1-01,0
316500,São Tiago,2021,2,2021-2-01,0
316500,São Tiago,2021,3,2021-3-01,0
316500,São Tiago,2021,4,2021-4-01,1
316500,São Tiago,2021,5,2021-5-01,0
316553,Sarzedo,2021,1,2021-1-01,1
316553,Sarzedo,2021,2,2021-2-01,2
316553,Sarzedo,2021,3,2021-3-01,2
316553,Sarzedo,2021,4,2021-4-01,3
