codigo_ibge,nome_municipio,ano,mes,data_timeline,valor_malaria
312770,Governador Valadares,2012,9,2012-9-01,0
312770,Governador Valadares,2012,10,2012-10-01,0
312770,Governador Valadares,2012,11,2012-11-01,0
312770,Governador Valadares,2012,12,2012-12-01,0
312820,Guaraciaba,2012,1,2012-1-01,0
312820,Guaraciaba,2012,2,2012-2-01,0
312820,Guaraciaba,2012,3,2012-3-01,0
312820,Guaraciaba,2012,4,2012-4-01,0
312820,Guaraciaba,2012,5,2012-5-01,0
312820,Guaraciaba,2012,6,2012-6-01,0
312820,Guaraciaba,2012,7,2012-7-01,0
312820,Guaraciaba,2012,8,2012-8-01,0
312820,Guaraciaba,2012,9,2012-9-01,0
312820,Guaraciaba,2012,10,2012-10-01,1
312820,Guaraciaba,2012,11,2012-11-01,0
312820,Guaraciaba,2012,12,2012-12-01,0
312910,Gurinhatã,2012,1,2012-1-01,0
312910,Gurinhatã,2012,2,2012-2-01,0
312910,Gurinhatã,2012,3,2012-3-01,0
312910,Gurinhatã,2012,4,2012-4-01,0
312910,Gurinhatã,2012,5,2012-5-01,0
312910,Gurinhatã,2012,6,2012-6-01,0
312910,Gurinhatã,2012,7,2012-7-01,0
312910,Gurinhatã,2012,8,2012-8-01,0
312910,Gurinhatã,2012,9,2012-9-01,0
312910,Gurinhatã,2012,10,2012-10-01,0
312910,Gurinhatã,2012,11,2012-11-01,0
312910,Gurinhatã,2012,12,2012-12-01,1
313010,Igarapé,2012,1,2012-1-01,0
313010,Igarapé,2012,2,2012-2-01,0
313010,Igarapé,2012,3,2012-3-01,0
313010,Igarapé,2012,4,2012-4-01,0
313010,Igarapé,2012,5,2012-5-01,0
313010,Igarapé,2012,6,2012-6-01,0
313010,Igarapé,2012,7,2012-7-01,0
313010,Igarapé,2012,8,2012-8-01,1
313010,Igarapé,2012,9,2012-9-01,0
313010,Igarapé,2012,10,2012-10-01,0
313010,Igarapé,2012,11,2012-11-01,1
313010,Igarapé,2012,12,2012-12-01,0
313115,Ipaba,2012,1,2012-1-01,0
313115,Ipaba,2012,2,2012-2-01,0
313115,Ipaba,2012,3,2012-3-01,0
313115,Ipaba,2012,4,2012-4-01,1
313115,Ipaba,2012,5,2012-5-01,0
313115,Ipaba,2012,6,2012-6-01,0
313115,Ipaba,2012,7,2012-7-01,0
313115,Ipaba,2012,8,2012-8-01,0
313115,Ipaba,2012,9,2012-9-01,0
313115,Ipaba,2012,10,2012-10-01,0
313115,Ipaba,2012,11,2012-11-01,0
313115,Ipaba,2012,12,2012-12-01,0
313130,Ipatinga,2012,1,2012-1-01,0
313130,Ipatinga,2012,2,2012-2-01,1
313130,Ipatinga,2012,3,2012-3-01,0
313130,Ipatinga,2012,4,2012-4-01,0
313130,Ipatinga,2012,5,2012-5-01,2
313130,Ipatinga,2012,6,2012-6-01,1
313130,Ipatinga,2012,7,2012-7-01,2
313130,Ipatinga,2012,8,2012-8-01,0
313130,Ipatinga,2012,9,2012-9-01,0
313130,Ipatinga,2012,10,2012-10-01,1
313130,Ipatinga,2012,11,2012-11-01,0
313130,Ipatinga,2012,12,2012-12-01,0
313170,Itabira,2012,1,2012-1-01,1
313170,Itabira,2012,2,2012-2-01,0
313170,Itabira,2012,3,2012-3-01,0
313170,Itabira,2012,4,2012-4-01,0
313170,Itabira,2012,5,2012-5-01,1
313170,Itabira,2012,6,2012-6-01,0
313170,Itabira,2012,7,2012-7-01,0
313170,Itabira,2012,8,2012-8-01,0
313170,Itabira,2012,9,2012-9-01,0
313170,Itabira,2012,10,2012-10-01,0
313170,Itabira,2012,11,2012-11-01,0
313170,Itabira,2012,12,2012-12-01,0
313180,Itabirinha,2012,1,2012-1-01,0
313180,Itabirinha,2012,2,2012-2-01,0
313180,Itabirinha,2012,3,2012-3-01,0
313180,Itabirinha,2012,4,2012-4-01,0
313180,Itabirinha,2012,5,2012-5-01,1
313180,Itabirinha,2012,6,2012-6-01,0
313180,Itabirinha,2012,7,2012-7-01,0
313180,Itabirinha,2012,8,2012-8-01,0
313180,Itabirinha,2012,9,2012-9-01,0
313180,Itabirinha,2012,10,2012-10-01,0
313180,Itabirinha,2012,11,2012-11-01,0
313180,Itabirinha,2012,12,2012-12-01,0
313190,Itabirito,2012,1,2012-1-01,0
313190,Itabirito,2012,2,2012-2-01,0
313190,Itabirito,2012,3,2012-3-01,0
313190,Itabirito,2012,4,2012-4-01,0
313190,Itabirito,2012,5,2012-5-01,1
313190,Itabirito,2012,6,2012-6-01,0
313190,Itabirito,2012,7,2012-7-01,0
313190,Itabirito,2012,8,2012-8-01,0
313190,Itabirito,2012,9,2012-9-01,1
313190,Itabirito,2012,10,2012-10-01,0
313190,Itabirito,2012,11,2012-11-01,1
313190,Itabirito,2012,12,2012-12-01,2
313300,Itamonte,2012,1,2012-1-01,0
313300,Itamonte,2012,2,2012-2-01,0
313300,Itamonte,2012,3,2012-3-01,1
313300,Itamonte,2012,4,2012-4-01,1
313300,Itamonte,2012,5,2012-5-01,0
313300,Itamonte,2012,6,2012-6-01,0
313300,Itamonte,2012,7,2012-7-01,0
313300,Itamonte,2012,8,2012-8-01,1
313300,Itamonte,2012,9,2012-9-01,0
313300,Itamonte,2012,10,2012-10-01,0
313300,Itamonte,2012,11,2012-11-01,0
313300,Itamonte,2012,12,2012-12-01,0
313440,Iturama,2012,1,2012-1-01,1
313440,Iturama,2012,2,2012-2-01,0
313440,Iturama,2012,3,2012-3-01,0
313440,Iturama,2012,4,2012-4-01,0
313440,Iturama,2012,5,2012-5-01,0
313440,Iturama,2012,6,2012-6-01,0
313440,Iturama,2012,7,2012-7-01,0
313440,Iturama,2012,8,2012-8-01,0
313440,Iturama,2012,9,2012-9-01,0
313440,Iturama,2012,10,2012-10-01,0
313440,Iturama,2012,11,2012-11-01,0
313440,Iturama,2012,12,2012-12-01,0
313510,Janaúba,2012,1,2012-1-01,1
313510,Janaúba,2012,2,2012-2-01,0
313510,Janaúba,2012,3,2012-3-01,0
313510,Janaúba,2012,4,2012-4-01,0
313510,Janaúba,2012,5,2012-5-01,0
313510,Janaúba,2012,6,2012-6-01,1
313510,Janaúba,2012,7,2012-7-01,0
313510,Janaúba,2012,8,2012-8-01,0
313510,Janaúba,2012,9,2012-9-01,0
313510,Janaúba,2012,10,2012-10-01,0
313510,Janaúba,2012,11,2012-11-01,0
313510,Janaúba,2012,12,2012-12-01,0
313620,João Monlevade,2012,1,2012-1-01,0
313620,João Monlevade,2012,2,2012-2-01,0
313620,João Monlevade,2012,3,2012-3-01,0
313620,João Monlevade,2012,4,2012-4-01,0
313620,João Monlevade,2012,5,2012-5-01,0
313620,João Monlevade,2012,6,2012-6-01,0
313620,João Monlevade,2012,7,2012-7-01,0
313620,João Monlevade,2012,8,2012-8-01,1
313620,João Monlevade,2012,9,2012-9-01,0
313620,João Monlevade,2012,10,2012-10-01,0
313620,João Monlevade,2012,11,2012-11-01,0
313620,João Monlevade,2012,12,2012-12-01,0
313630,João Pinheiro,2012,1,2012-1-01,0
313630,João Pinheiro,2012,2,2012-2-01,0
313630,João Pinheiro,2012,3,2012-3-01,0
313630,João Pinheiro,2012,4,2012-4-01,0
313630,João Pinheiro,2012,5,2012-5-01,0
313630,João Pinheiro,2012,6,2012-6-01,1
313630,João Pinheiro,2012,7,2012-7-01,0
313630,João Pinheiro,2012,8,2012-8-01,0
313630,João Pinheiro,2012,9,2012-9-01,0
313630,João Pinheiro,2012,10,2012-10-01,0
313630,João Pinheiro,2012,11,2012-11-01,0
313630,João Pinheiro,2012,12,2012-12-01,0
313670,Juiz de Fora,2012,1,2012-1-01,0
313670,Juiz de Fora,2012,2,2012-2-01,0
313670,Juiz de Fora,2012,3,2012-3-01,0
313670,Juiz de Fora,2012,4,2012-4-01,1
313670,Juiz de Fora,2012,5,2012-5-01,0
313670,Juiz de Fora,2012,6,2012-6-01,0
313670,Juiz de Fora,2012,7,2012-7-01,0
313670,Juiz de Fora,2012,8,2012-8-01,0
313670,Juiz de Fora,2012,9,2012-9-01,1
313670,Juiz de Fora,2012,10,2012-10-01,0
313670,Juiz de Fora,2012,11,2012-11-01,0
313670,Juiz de Fora,2012,12,2012-12-01,0
313760,Lagoa Santa,2012,1,2012-1-01,0
313760,Lagoa Santa,2012,2,2012-2-01,1
313760,Lagoa Santa,2012,3,2012-3-01,0
313760,Lagoa Santa,2012,4,2012-4-01,0
313760,Lagoa Santa,2012,5,2012-5-01,0
313760,Lagoa Santa,2012,6,2012-6-01,0
313760,Lagoa Santa,2012,7,2012-7-01,0
313760,Lagoa Santa,2012,8,2012-8-01,0
313760,Lagoa Santa,2012,9,2012-9-01,0
313760,Lagoa Santa,2012,10,2012-10-01,0
313760,Lagoa Santa,2012,11,2012-11-01,0
313760,Lagoa Santa,2012,12,2012-12-01,0
313950,Manhumirim,2012,1,2012-1-01,0
313950,Manhumirim,2012,2,2012-2-01,0
313950,Manhumirim,2012,3,2012-3-01,0
313950,Manhumirim,2012,4,2012-4-01,0
313950,Manhumirim,2012,5,2012-5-01,0
313950,Manhumirim,2012,6,2012-6-01,0
313950,Manhumirim,2012,7,2012-7-01,0
313950,Manhumirim,2012,8,2012-8-01,0
313950,Manhumirim,2012,9,2012-9-01,1
313950,Manhumirim,2012,10,2012-10-01,0
313950,Manhumirim,2012,11,2012-11-01,0
313950,Manhumirim,2012,12,2012-12-01,0
313960,Mantena,2012,1,2012-1-01,0
313960,Mantena,2012,2,2012-2-01,0
313960,Mantena,2012,3,2012-3-01,0
313960,Mantena,2012,4,2012-4-01,0
313960,Mantena,2012,5,2012-5-01,0
313960,Mantena,2012,6,2012-6-01,1
313960,Mantena,2012,7,2012-7-01,0
313960,Mantena,2012,8,2012-8-01,0
313960,Mantena,2012,9,2012-9-01,0
313960,Mantena,2012,10,2012-10-01,0
313960,Mantena,2012,11,2012-11-01,0
313960,Mantena,2012,12,2012-12-01,2
313970,Maravilhas,2012,1,2012-1-01,0
313970,Maravilhas,2012,2,2012-2-01,0
313970,Maravilhas,2012,3,2012-3-01,0
313970,Maravilhas,2012,4,2012-4-01,0
313970,Maravilhas,2012,5,2012-5-01,1
313970,Maravilhas,2012,6,2012-6-01,0
313970,Maravilhas,2012,7,2012-7-01,0
313970,Maravilhas,2012,8,2012-8-01,0
313970,Maravilhas,2012,9,2012-9-01,0
313970,Maravilhas,2012,10,2012-10-01,0
313970,Maravilhas,2012,11,2012-11-01,0
313970,Maravilhas,2012,12,2012-12-01,0
314015,Mário Campos,2012,1,2012-1-01,0
314015,Mário Campos,2012,2,2012-2-01,0
314015,Mário Campos,2012,3,2012-3-01,1
314015,Mário Campos,2012,4,2012-4-01,0
314015,Mário Campos,2012,5,2012-5-01,0
314015,Mário Campos,2012,6,2012-6-01,0
314015,Mário Campos,2012,7,2012-7-01,0
314015,Mário Campos,2012,8,2012-8-01,0
314015,Mário Campos,2012,9,2012-9-01,0
314015,Mário Campos,2012,10,2012-10-01,0
314015,Mário Campos,2012,11,2012-11-01,0
314015,Mário Campos,2012,12,2012-12-01,0
314030,Marliéria,2012,1,2012-1-01,0
314030,Marliéria,2012,2,2012-2-01,0
314030,Marliéria,2012,3,2012-3-01,0
314030,Marliéria,2012,4,2012-4-01,1
314030,Marliéria,2012,5,2012-5-01,0
314030,Marliéria,2012,6,2012-6-01,0
314030,Marliéria,2012,7,2012-7-01,0
314030,Marliéria,2012,8,2012-8-01,0
314030,Marliéria,2012,9,2012-9-01,0
314030,Marliéria,2012,10,2012-10-01,0
314030,Marliéria,2012,11,2012-11-01,0
314030,Marliéria,2012,12,2012-12-01,0
314240,Moema,2012,1,2012-1-01,0
314240,Moema,2012,2,2012-2-01,0
314240,Moema,2012,3,2012-3-01,0
314240,Moema,2012,4,2012-4-01,0
314240,Moema,2012,5,2012-5-01,0
314240,Moema,2012,6,2012-6-01,0
314240,Moema,2012,7,2012-7-01,0
314240,Moema,2012,8,2012-8-01,0
314240,Moema,2012,9,2012-9-01,0
314240,Moema,2012,10,2012-10-01,0
314240,Moema,2012,11,2012-11-01,1
314240,Moema,2012,12,2012-12-01,0
314310,Monte Carmelo,2012,1,2012-1-01,0
314310,Monte Carmelo,2012,2,2012-2-01,0
314310,Monte Carmelo,2012,3,2012-3-01,0
314310,Monte Carmelo,2012,4,2012-4-01,0
314310,Monte Carmelo,2012,5,2012-5-01,0
314310,Monte Carmelo,2012,6,2012-6-01,0
314310,Monte Carmelo,2012,7,2012-7-01,0
314310,Monte Carmelo,2012,8,2012-8-01,0
314310,Monte Carmelo,2012,9,2012-9-01,0
314310,Monte Carmelo,2012,10,2012-10-01,0
314310,Monte Carmelo,2012,11,2012-11-01,1
314310,Monte Carmelo,2012,12,2012-12-01,0
314330,Montes Claros,2012,1,2012-1-01,0
314330,Montes Claros,2012,2,2012-2-01,0
314330,Montes Claros,2012,3,2012-3-01,0
314330,Montes Claros,2012,4,2012-4-01,0
314330,Montes Claros,2012,5,2012-5-01,0
314330,Montes Claros,2012,6,2012-6-01,0
314330,Montes Claros,2012,7,2012-7-01,2
314330,Montes Claros,2012,8,2012-8-01,0
314330,Montes Claros,2012,9,2012-9-01,0
314330,Montes Claros,2012,10,2012-10-01,0
314330,Montes Claros,2012,11,2012-11-01,0
314330,Montes Claros,2012,12,2012-12-01,0
314400,Mutum,2012,1,2012-1-01,0
314400,Mutum,2012,2,2012-2-01,0
314400,Mutum,2012,3,2012-3-01,0
314400,Mutum,2012,4,2012-4-01,0
314400,Mutum,2012,5,2012-5-01,0
314400,Mutum,2012,6,2012-6-01,0
314400,Mutum,2012,7,2012-7-01,0
314400,Mutum,2012,8,2012-8-01,1
314400,Mutum,2012,9,2012-9-01,0
314400,Mutum,2012,10,2012-10-01,0
314400,Mutum,2012,11,2012-11-01,0
314400,Mutum,2012,12,2012-12-01,0
314480,Nova Lima,2012,1,2012-1-01,0
314480,Nova Lima,2012,2,2012-2-01,0
314480,Nova Lima,2012,3,2012-3-01,0
314480,Nova Lima,2012,4,2012-4-01,0
314480,Nova Lima,2012,5,2012-5-01,0
314480,Nova Lima,2012,6,2012-6-01,2
314480,Nova Lima,2012,7,2012-7-01,1
314480,Nova Lima,2012,8,2012-8-01,0
314480,Nova Lima,2012,9,2012-9-01,0
314480,Nova Lima,2012,10,2012-10-01,1
314480,Nova Lima,2012,11,2012-11-01,0
314480,Nova Lima,2012,12,2012-12-01,0
314530,Novo Cruzeiro,2012,1,2012-1-01,0
314530,Novo Cruzeiro,2012,2,2012-2-01,0
314530,Novo Cruzeiro,2012,3,2012-3-01,0
314530,Novo Cruzeiro,2012,4,2012-4-01,0
314530,Novo Cruzeiro,2012,5,2012-5-01,0
314530,Novo Cruzeiro,2012,6,2012-6-01,0
314530,Novo Cruzeiro,2012,7,2012-7-01,0
314530,Novo Cruzeiro,2012,8,2012-8-01,0
314530,Novo Cruzeiro,2012,9,2012-9-01,1
314530,Novo Cruzeiro,2012,10,2012-10-01,1
314530,Novo Cruzeiro,2012,11,2012-11-01,0
314530,Novo Cruzeiro,2012,12,2012-12-01,0
314590,Ouro Branco,2012,1,2012-1-01,0
314590,Ouro Branco,2012,2,2012-2-01,1
314590,Ouro Branco,2012,3,2012-3-01,0
314590,Ouro Branco,2012,4,2012-4-01,0
314590,Ouro Branco,2012,5,2012-5-01,0
314590,Ouro Branco,2012,6,2012-6-01,0
314590,Ouro Branco,2012,7,2012-7-01,0
314590,Ouro Branco,2012,8,2012-8-01,0
314590,Ouro Branco,2012,9,2012-9-01,0
314590,Ouro Branco,2012,10,2012-10-01,0
314590,Ouro Branco,2012,11,2012-11-01,0
314590,Ouro Branco,2012,12,2012-12-01,0
314610,Ouro Preto,2012,1,2012-1-01,0
314610,Ouro Preto,2012,2,2012-2-01,0
314610,Ouro Preto,2012,3,2012-3-01,0
314610,Ouro Preto,2012,4,2012-4-01,0
314610,Ouro Preto,2012,5,2012-5-01,0
314610,Ouro Preto,2012,6,2012-6-01,1
314610,Ouro Preto,2012,7,2012-7-01,0
314610,Ouro Preto,2012,8,2012-8-01,0
314610,Ouro Preto,2012,9,2012-9-01,0
314610,Ouro Preto,2012,10,2012-10-01,0
314610,Ouro Preto,2012,11,2012-11-01,0
314610,Ouro Preto,2012,12,2012-12-01,0
314650,Pains,2012,1,2012-1-01,0
314650,Pains,2012,2,2012-2-01,0
314650,Pains,2012,3,2012-3-01,0
314650,Pains,2012,4,2012-4-01,1
314650,Pains,2012,5,2012-5-01,0
314650,Pains,2012,6,2012-6-01,0
314650,Pains,2012,7,2012-7-01,0
314650,Pains,2012,8,2012-8-01,0
314650,Pains,2012,9,2012-9-01,0
314650,Pains,2012,10,2012-10-01,0
314650,Pains,2012,11,2012-11-01,0
314650,Pains,2012,12,2012-12-01,0
314710,Pará de Minas,2012,1,2012-1-01,0
314710,Pará de Minas,2012,2,2012-2-01,0
314710,Pará de Minas,2012,3,2012-3-01,0
314710,Pará de Minas,2012,4,2012-4-01,0
314710,Pará de Minas,2012,5,2012-5-01,0
314710,Pará de Minas,2012,6,2012-6-01,0
314710,Pará de Minas,2012,7,2012-7-01,0
314710,Pará de Minas,2012,8,2012-8-01,1
314710,Pará de Minas,2012,9,2012-9-01,0
314710,Pará de Minas,2012,10,2012-10-01,0
314710,Pará de Minas,2012,11,2012-11-01,0
314710,Pará de Minas,2012,12,2012-12-01,0
314790,Passos,2012,1,2012-1-01,0
314790,Passos,2012,2,2012-2-01,0
314790,Passos,2012,3,2012-3-01,0
314790,Passos,2012,4,2012-4-01,0
314790,Passos,2012,5,2012-5-01,0
314790,Passos,2012,6,2012-6-01,0
314790,Passos,2012,7,2012-7-01,1
314790,Passos,2012,8,2012-8-01,0
314790,Passos,2012,9,2012-9-01,0
314790,Passos,2012,10,2012-10-01,0
314790,Passos,2012,11,2012-11-01,0
314790,Passos,2012,12,2012-12-01,0
314810,Patrocínio,2012,1,2012-1-01,0
314810,Patrocínio,2012,2,2012-2-01,0
314810,Patrocínio,2012,3,2012-3-01,0
314810,Patrocínio,2012,4,2012-4-01,0
314810,Patrocínio,2012,5,2012-5-01,0
314810,Patrocínio,2012,6,2012-6-01,0
314810,Patrocínio,2012,7,2012-7-01,1
314810,Patrocínio,2012,8,2012-8-01,0
314810,Patrocínio,2012,9,2012-9-01,0
314810,Patrocínio,2012,10,2012-10-01,0
314810,Patrocínio,2012,11,2012-11-01,0
314810,Patrocínio,2012,12,2012-12-01,0
315160,Planura,2012,1,2012-1-01,0
315160,Planura,2012,2,2012-2-01,0
315160,Planura,2012,3,2012-3-01,0
315160,Planura,2012,4,2012-4-01,0
315160,Planura,2012,5,2012-5-01,1
315160,Planura,2012,6,2012-6-01,0
315160,Planura,2012,7,2012-7-01,0
315160,Planura,2012,8,2012-8-01,0
315160,Planura,2012,9,2012-9-01,0
315160,Planura,2012,10,2012-10-01,0
315160,Planura,2012,11,2012-11-01,0
315160,Planura,2012,12,2012-12-01,0
315200,Pompéu,2012,1,2012-1-01,0
315200,Pompéu,2012,2,2012-2-01,0
315200,Pompéu,2012,3,2012-3-01,1
315200,Pompéu,2012,4,2012-4-01,0
315200,Pompéu,2012,5,2012-5-01,0
315200,Pompéu,2012,6,2012-6-01,0
315200,Pompéu,2012,7,2012-7-01,0
315200,Pompéu,2012,8,2012-8-01,0
315200,Pompéu,2012,9,2012-9-01,0
315200,Pompéu,2012,10,2012-10-01,0
315200,Pompéu,2012,11,2012-11-01,0
315200,Pompéu,2012,12,2012-12-01,0
315250,Pouso Alegre,2012,1,2012-1-01,0
315250,Pouso Alegre,2012,2,2012-2-01,2
315250,Pouso Alegre,2012,3,2012-3-01,0
315250,Pouso Alegre,2012,4,2012-4-01,0
315250,Pouso Alegre,2012,5,2012-5-01,0
315250,Pouso Alegre,2012,6,2012-6-01,0
315250,Pouso Alegre,2012,7,2012-7-01,0
315250,Pouso Alegre,2012,8,2012-8-01,0
315250,Pouso Alegre,2012,9,2012-9-01,0
315250,Pouso Alegre,2012,10,2012-10-01,0
315250,Pouso Alegre,2012,11,2012-11-01,0
315250,Pouso Alegre,2012,12,2012-12-01,0
315300,Pratinha,2012,1,2012-1-01,0
315300,Pratinha,2012,2,2012-2-01,0
315300,Pratinha,2012,3,2012-3-01,0
315300,Pratinha,2012,4,2012-4-01,0
315300,Pratinha,2012,5,2012-5-01,0
315300,Pratinha,2012,6,2012-6-01,0
315300,Pratinha,2012,7,2012-7-01,0
315300,Pratinha,2012,8,2012-8-01,0
315300,Pratinha,2012,9,2012-9-01,1
315300,Pratinha,2012,10,2012-10-01,0
315300,Pratinha,2012,11,2012-11-01,0
315300,Pratinha,2012,12,2012-12-01,0
315445,Riachinho,2012,1,2012-1-01,0
315445,Riachinho,2012,2,2012-2-01,0
315445,Riachinho,2012,3,2012-3-01,0
315445,Riachinho,2012,4,2012-4-01,0
315445,Riachinho,2012,5,2012-5-01,0
315445,Riachinho,2012,6,2012-6-01,0
315445,Riachinho,2012,7,2012-7-01,0
315445,Riachinho,2012,8,2012-8-01,0
315445,Riachinho,2012,9,2012-9-01,0
315445,Riachinho,2012,10,2012-10-01,0
315445,Riachinho,2012,11,2012-11-01,1
315445,Riachinho,2012,12,2012-12-01,0
315460,Ribeirão das Neves,2012,1,2012-1-01,0
315460,Ribeirão das Neves,2012,2,2012-2-01,1
315460,Ribeirão das Neves,2012,3,2012-3-01,2
315460,Ribeirão das Neves,2012,4,2012-4-01,0
315460,Ribeirão das Neves,2012,5,2012-5-01,0
315460,Ribeirão das Neves,2012,6,2012-6-01,1
315460,Ribeirão das Neves,2012,7,2012-7-01,1
315460,Ribeirão das Neves,2012,8,2012-8-01,0
315460,Ribeirão das Neves,2012,9,2012-9-01,0
315460,Ribeirão das Neves,2012,10,2012-10-01,0
315460,Ribeirão das Neves,2012,11,2012-11-01,0
315460,Ribeirão das Neves,2012,12,2012-12-01,0
315480,Rio Acima,2012,1,2012-1-01,0
315480,Rio Acima,2012,2,2012-2-01,0
315480,Rio Acima,2012,3,2012-3-01,0
315480,Rio Acima,2012,4,2012-4-01,0
315480,Rio Acima,2012,5,2012-5-01,0
315480,Rio Acima,2012,6,2012-6-01,0
315480,Rio Acima,2012,7,2012-7-01,0
315480,Rio Acima,2012,8,2012-8-01,0
315480,Rio Acima,2012,9,2012-9-01,0
315480,Rio Acima,2012,10,2012-10-01,0
315480,Rio Acima,2012,11,2012-11-01,0
315480,Rio Acima,2012,12,2012-12-01,2
315670,Sabará,2012,1,2012-1-01,0
315670,Sabará,2012,2,2012-2-01,0
315670,Sabará,2012,3,2012-3-01,0
315670,Sabará,2012,4,2012-4-01,0
315670,Sabará,2012,5,2012-5-01,0
315670,Sabará,2012,6,2012-6-01,0
315670,Sabará,2012,7,2012-7-01,0
315670,Sabará,2012,8,2012-8-01,1
315670,Sabará,2012,9,2012-9-01,0
315670,Sabará,2012,10,2012-10-01,0
315670,Sabará,2012,11,2012-11-01,0
315670,Sabará,2012,12,2012-12-01,0
315780,Santa Luzia,2012,1,2012-1-01,0
315780,Santa Luzia,2012,2,2012-2-01,0
315780,Santa Luzia,2012,3,2012-3-01,0
315780,Santa Luzia,2012,4,2012-4-01,0
315780,Santa Luzia,2012,5,2012-5-01,0
315780,Santa Luzia,2012,6,2012-6-01,0
315780,Santa Luzia,2012,7,2012-7-01,1
315780,Santa Luzia,2012,8,2012-8-01,0
315780,Santa Luzia,2012,9,2012-9-01,1
315780,Santa Luzia,2012,10,2012-10-01,0
315780,Santa Luzia,2012,11,2012-11-01,2
315780,Santa Luzia,2012,12,2012-12-01,3
315895,Santana do Paraíso,2012,1,2012-1-01,0
315895,Santana do Paraíso,2012,2,2012-2-01,0
315895,Santana do Paraíso,2012,3,2012-3-01,0
315895,Santana do Paraíso,2012,4,2012-4-01,0
315895,Santana do Paraíso,2012,5,2012-5-01,0
315895,Santana do Paraíso,2012,6,2012-6-01,0
315895,Santana do Paraíso,2012,7,2012-7-01,0
315895,Santana do Paraíso,2012,8,2012-8-01,0
315895,Santana do Paraíso,2012,9,2012-9-01,1
315895,Santana do Paraíso,2012,10,2012-10-01,0
315895,Santana do Paraíso,2012,11,2012-11-01,0
315895,Santana do Paraíso,2012,12,2012-12-01,0
316190,São Gonçalo do Rio Abaixo,2012,1,2012-1-01,0
316190,São Gonçalo do Rio Abaixo,2012,2,2012-2-01,0
316190,São Gonçalo do Rio Abaixo,2012,3,2012-3-01,0
316190,São Gonçalo do Rio Abaixo,2012,4,2012-4-01,0
316190,São Gonçalo do Rio Abaixo,2012,5,2012-5-01,0
316190,São Gonçalo do Rio Abaixo,2012,6,2012-6-01,0
316190,São Gonçalo do Rio Abaixo,2012,7,2012-7-01,0
316190,São Gonçalo do Rio Abaixo,2012,8,2012-8-01,0
316190,São Gonçalo do Rio Abaixo,2012,9,2012-9-01,0
316190,São Gonçalo do Rio Abaixo,2012,10,2012-10-01,0
316190,São Gonçalo do Rio Abaixo,2012,11,2012-11-01,0
316190,São Gonçalo do Rio Abaixo,2012,12,2012-12-01,2
316210,São Gotardo,2012,1,2012-1-01,0
316210,São Gotardo,2012,2,2012-2-01,0
316210,São Gotardo,2012,3,2012-3-01,0
316210,São Gotardo,2012,4,2012-4-01,0
316210,São Gotardo,2012,5,2012-5-01,0
316210,São Gotardo,2012,6,2012-6-01,1
316210,São Gotardo,2012,7,2012-7-01,0
316210,São Gotardo,2012,8,2012-8-01,0
316210,São Gotardo,2012,9,2012-9-01,0
316210,São Gotardo,2012,10,2012-10-01,0
316210,São Gotardo,2012,11,2012-11-01,0
316210,São Gotardo,2012,12,2012-12-01,0
316290,São João Nepomuceno,2012,1,2012-1-01,0
316290,São João Nepomuceno,2012,2,2012-2-01,0
316290,São João Nepomuceno,2012,3,2012-3-01,0
316290,São João Nepomuceno,2012,4,2012-4-01,0
316290,São João Nepomuceno,2012,5,2012-5-01,0
316290,São João Nepomuceno,2012,6,2012-6-01,0
316290,São João Nepomuceno,2012,7,2012-7-01,0
316290,São João Nepomuceno,2012,8,2012-8-01,0
316290,São João Nepomuceno,2012,9,2012-9-01,1
316290,São João Nepomuceno,2012,10,2012-10-01,0
316290,São João Nepomuceno,2012,11,2012-11-01,0
316290,São João Nepomuceno,2012,12,2012-12-01,0
316720,Sete Lagoas,2012,1,2012-1-01,1
316720,Sete Lagoas,2012,2,2012-2-01,0
316720,Sete Lagoas,2012,3,2012-3-01,0
316720,Sete Lagoas,2012,4,2012-4-01,0
316720,Sete Lagoas,2012,5,2012-5-01,0
316720,Sete Lagoas,2012,6,2012-6-01,0
316720,Sete Lagoas,2012,7,2012-7-01,0
316720,Sete Lagoas,2012,8,2012-8-01,0
316720,Sete Lagoas,2012,9,2012-9-01,0
316720,Sete Lagoas,2012,10,2012-10-01,0
316720,Sete Lagoas,2012,11,2012-11-01,0
316720,Sete Lagoas,2012,12,2012-12-01,0
316860,Teófilo Otoni,2012,1,2012-1-01,0
316860,Teófilo Otoni,2012,2,2012-2-01,0
316860,Teófilo Otoni,2012,3,2012-3-01,0
316860,Teófilo Otoni,2012,4,2012-4-01,0
316860,Teófilo Otoni,2012,5,2012-5-01,0
316860,Teófilo Otoni,2012,6,2012-6-01,0
316860,Teófilo Otoni,2012,7,2012-7-01,0
316860,Teófilo Otoni,2012,8,2012-8-01,0
316860,Teófilo Otoni,2012,9,2012-9-01,0
316860,Teófilo Otoni,2012,10,2012-10-01,0
316860,Teófilo Otoni,2012,11,2012-11-01,1
316860,Teófilo Otoni,2012,12,2012-12-01,0
316870,Timóteo,2012,1,2012-1-01,1
316870,Timóteo,2012,2,2012-2-01,0
316870,Timóteo,2012,3,2012-3-01,0
316870,Timóteo,2012,4,2012-4-01,0
316870,Timóteo,2012,5,2012-5-01,0
316870,Timóteo,2012,6,2012-6-01,0
316870,Timóteo,2012,7,2012-7-01,0
