codigo_ibge,nome_municipio,ano,mes,data_timeline,valor_sifilis_congenita
316292,São Joaquim de Bicas,2018,6,2018-6-01,0
316292,São Joaquim de Bicas,2018,7,2018-7-01,1
316292,São Joaquim de Bicas,2018,8,2018-8-01,1
316292,São Joaquim de Bicas,2018,9,2018-9-01,0
316292,São Joaquim de Bicas,2018,10,2018-10-01,1
316292,São Joaquim de Bicas,2018,11,2018-11-01,1
316292,São Joaquim de Bicas,2018,12,2018-12-01,0
316294,São José da Barra,2018,1,2018-1-01,0
316294,São José da Barra,2018,2,2018-2-01,0
316294,São José da Barra,2018,3,2018-3-01,0
316294,São José da Barra,2018,4,2018-4-01,0
316294,São José da Barra,2018,5,2018-5-01,0
316294,São José da Barra,2018,6,2018-6-01,0
316294,São José da Barra,2018,7,2018-7-01,1
316294,São José da Barra,2018,8,2018-8-01,0
316294,São José da Barra,2018,9,2018-9-01,0
316294,São José da Barra,2018,10,2018-10-01,0
316294,São José da Barra,2018,11,2018-11-01,0
316294,São José da Barra,2018,12,2018-12-01,0
316295,São José da Lapa,2018,1,2018-1-01,1
316295,São José da Lapa,2018,2,2018-2-01,0
316295,São José da Lapa,2018,3,2018-3-01,0
316295,São José da Lapa,2018,4,2018-4-01,0
316295,São José da Lapa,2018,5,2018-5-01,0
316295,São José da Lapa,2018,6,2018-6-01,0
316295,São José da Lapa,2018,7,2018-7-01,2
316295,São José da Lapa,2018,8,2018-8-01,0
316295,São José da Lapa,2018,9,2018-9-01,1
316295,São José da Lapa,2018,10,2018-10-01,1
316295,São José da Lapa,2018,11,2018-11-01,2
316295,São José da Lapa,2018,12,2018-12-01,0
316360,São José do Mantimento,2018,1,2018-1-01,0
316360,São José do Mantimento,2018,2,2018-2-01,0
316360,São José do Mantimento,2018,3,2018-3-01,0
316360,São José do Mantimento,2018,4,2018-4-01,0
316360,São José do Mantimento,2018,5,2018-5-01,0
316360,São José do Mantimento,2018,6,2018-6-01,1
316360,São José do Mantimento,2018,7,2018-7-01,0
316360,São José do Mantimento,2018,8,2018-8-01,0
316360,São José do Mantimento,2018,9,2018-9-01,0
316360,São José do Mantimento,2018,10,2018-10-01,0
316360,São José do Mantimento,2018,11,2018-11-01,0
316360,São José do Mantimento,2018,12,2018-12-01,0
316370,São Lourenço,2018,1,2018-1-01,0
316370,São Lourenço,2018,2,2018-2-01,1
316370,São Lourenço,2018,3,2018-3-01,1
316370,São Lourenço,2018,4,2018-4-01,1
316370,São Lourenço,2018,5,2018-5-01,0
316370,São Lourenço,2018,6,2018-6-01,1
316370,São Lourenço,2018,7,2018-7-01,1
316370,São Lourenço,2018,8,2018-8-01,1
316370,São Lourenço,2018,9,2018-9-01,1
316370,São Lourenço,2018,10,2018-10-01,0
316370,São Lourenço,2018,11,2018-11-01,1
316370,São Lourenço,2018,12,2018-12-01,0
316410,São Pedro do Suaçuí,2018,1,2018-1-01,0
316410,São Pedro do Suaçuí,2018,2,2018-2-01,0
316410,São Pedro do Suaçuí,2018,3,2018-3-01,0
316410,São Pedro do Suaçuí,2018,4,2018-4-01,0
316410,São Pedro do Suaçuí,2018,5,2018-5-01,1
316410,São Pedro do Suaçuí,2018,6,2018-6-01,0
316410,São Pedro do Suaçuí,2018,7,2018-7-01,0
316410,São Pedro do Suaçuí,2018,8,2018-8-01,0
316410,São Pedro do Suaçuí,2018,9,2018-9-01,0
316410,São Pedro do Suaçuí,2018,10,2018-10-01,0
316410,São Pedro do Suaçuí,2018,11,2018-11-01,0
316410,São Pedro do Suaçuí,2018,12,2018-12-01,0
316440,São Sebastião da Bela Vista,2018,1,2018-1-01,0
316440,São Sebastião da Bela Vista,2018,2,2018-2-01,0
316440,São Sebastião da Bela Vista,2018,3,2018-3-01,0
316440,São Sebastião da Bela Vista,2018,4,2018-4-01,0
316440,São Sebastião da Bela Vista,2018,5,2018-5-01,0
316440,São Sebastião da Bela Vista,2018,6,2018-6-01,0
316440,São Sebastião da Bela Vista,2018,7,2018-7-01,0
316440,São Sebastião da Bela Vista,2018,8,2018-8-01,1
316440,São Sebastião da Bela Vista,2018,9,2018-9-01,0
316440,São Sebastião da Bela Vista,2018,10,2018-10-01,0
316440,São Sebastião da Bela Vista,2018,11,2018-11-01,1
316440,São Sebastião da Bela Vista,2018,12,2018-12-01,0
316447,São Sebastião do Anta,2018,1,2018-1-01,0
316447,São Sebastião do Anta,2018,2,2018-2-01,0
316447,São Sebastião do Anta,2018,3,2018-3-01,0
316447,São Sebastião do Anta,2018,4,2018-4-01,0
316447,São Sebastião do Anta,2018,5,2018-5-01,0
316447,São Sebastião do Anta,2018,6,2018-6-01,0
316447,São Sebastião do Anta,2018,7,2018-7-01,1
316447,São Sebastião do Anta,2018,8,2018-8-01,0
316447,São Sebastião do Anta,2018,9,2018-9-01,0
316447,São Sebastião do Anta,2018,10,2018-10-01,0
316447,São Sebastião do Anta,2018,11,2018-11-01,0
316447,São Sebastião do Anta,2018,12,2018-12-01,0
316470,São Sebastião do Paraíso,2018,1,2018-1-01,0
316470,São Sebastião do Paraíso,2018,2,2018-2-01,0
316470,São Sebastião do Paraíso,2018,3,2018-3-01,0
316470,São Sebastião do Paraíso,2018,4,2018-4-01,0
316470,São Sebastião do Paraíso,2018,5,2018-5-01,0
316470,São Sebastião do Paraíso,2018,6,2018-6-01,0
316470,São Sebastião do Paraíso,2018,7,2018-7-01,1
316470,São Sebastião do Paraíso,2018,8,2018-8-01,2
316470,São Sebastião do Paraíso,2018,9,2018-9-01,0
316470,São Sebastião do Paraíso,2018,10,2018-10-01,0
316470,São Sebastião do Paraíso,2018,11,2018-11-01,0
316470,São Sebastião do Paraíso,2018,12,2018-12-01,0
316520,São Thomé das Letras,2018,1,2018-1-01,0
316520,São Thomé das Letras,2018,2,2018-2-01,0
316520,São Thomé das Letras,2018,3,2018-3-01,0
316520,São Thomé das Letras,2018,4,2018-4-01,0
316520,São Thomé das Letras,2018,5,2018-5-01,0
316520,São Thomé das Letras,2018,6,2018-6-01,0
316520,São Thomé das Letras,2018,7,2018-7-01,0
316520,São Thomé das Letras,2018,8,2018-8-01,0
316520,São Thomé das Letras,2018,9,2018-9-01,0
316520,São Thomé das Letras,2018,10,2018-10-01,1
316520,São Thomé das Letras,2018,11,2018-11-01,0
316520,São Thomé das Letras,2018,12,2018-12-01,0
316553,Sarzedo,2018,1,2018-1-01,0
316553,Sarzedo,2018,2,2018-2-01,0
316553,Sarzedo,2018,3,2018-3-01,0
316553,Sarzedo,2018,4,2018-4-01,0
316553,Sarzedo,2018,5,2018-5-01,0
316553,Sarzedo,2018,6,2018-6-01,2
316553,Sarzedo,2018,7,2018-7-01,0
316553,Sarzedo,2018,8,2018-8-01,0
316553,Sarzedo,2018,9,2018-9-01,0
316553,Sarzedo,2018,10,2018-10-01,0
316553,Sarzedo,2018,11,2018-11-01,0
316553,Sarzedo,2018,12,2018-12-01,0
316570,Senador Firmino,2018,1,2018-1-01,0
316570,Senador Firmino,2018,2,2018-2-01,0
316570,Senador Firmino,2018,3,2018-3-01,0
316570,Senador Firmino,2018,4,2018-4-01,0
316570,Senador Firmino,2018,5,2018-5-01,0
316570,Senador Firmino,2018,6,2018-6-01,0
316570,Senador Firmino,2018,7,2018-7-01,0
316570,Senador Firmino,2018,8,2018-8-01,0
316570,Senador Firmino,2018,9,2018-9-01,0
316570,Senador Firmino,2018,10,2018-10-01,0
316570,Senador Firmino,2018,11,2018-11-01,1
316570,Senador Firmino,2018,12,2018-12-01,1
316690,Serrania,2018,1,2018-1-01,0
316690,Serrania,2018,2,2018-2-01,0
316690,Serrania,2018,3,2018-3-01,1
316690,Serrania,2018,4,2018-4-01,0
316690,Serrania,2018,5,2018-5-01,0
316690,Serrania,2018,6,2018-6-01,0
316690,Serrania,2018,7,2018-7-01,0
316690,Serrania,2018,8,2018-8-01,0
316690,Serrania,2018,9,2018-9-01,0
316690,Serrania,2018,10,2018-10-01,0
316690,Serrania,2018,11,2018-11-01,0
316690,Serrania,2018,12,2018-12-01,0
316720,Sete Lagoas,2018,1,2018-1-01,3
316720,Sete Lagoas,2018,2,2018-2-01,0
316720,Sete Lagoas,2018,3,2018-3-01,1
316720,Sete Lagoas,2018,4,2018-4-01,0
316720,Sete Lagoas,2018,5,2018-5-01,2
316720,Sete Lagoas,2018,6,2018-6-01,4
316720,Sete Lagoas,2018,7,2018-7-01,3
316720,Sete Lagoas,2018,8,2018-8-01,2
316720,Sete Lagoas,2018,9,2018-9-01,1
316720,Sete Lagoas,2018,10,2018-10-01,2
316720,Sete Lagoas,2018,11,2018-11-01,3
316720,Sete Lagoas,2018,12,2018-12-01,2
316555,Setubinha,2018,1,2018-1-01,0
316555,Setubinha,2018,2,2018-2-01,0
316555,Setubinha,2018,3,2018-3-01,1
316555,Setubinha,2018,4,2018-4-01,0
316555,Setubinha,2018,5,2018-5-01,0
316555,Setubinha,2018,6,2018-6-01,0
316555,Setubinha,2018,7,2018-7-01,0
316555,Setubinha,2018,8,2018-8-01,0
316555,Setubinha,2018,9,2018-9-01,0
316555,Setubinha,2018,10,2018-10-01,0
316555,Setubinha,2018,11,2018-11-01,0
316555,Setubinha,2018,12,2018-12-01,0
316760,Simonésia,2018,1,2018-1-01,0
316760,Simonésia,2018,2,2018-2-01,0
316760,Simonésia,2018,3,2018-3-01,0
316760,Simonésia,2018,4,2018-4-01,1
316760,Simonésia,2018,5,2018-5-01,0
316760,Simonésia,2018,6,2018-6-01,0
316760,Simonésia,2018,7,2018-7-01,1
316760,Simonésia,2018,8,2018-8-01,1
316760,Simonésia,2018,9,2018-9-01,0
316760,Simonésia,2018,10,2018-10-01,0
316760,Simonésia,2018,11,2018-11-01,0
316760,Simonésia,2018,12,2018-12-01,0
316770,Sobrália,2018,1,2018-1-01,0
316770,Sobrália,2018,2,2018-2-01,1
316770,Sobrália,2018,3,2018-3-01,1
316770,Sobrália,2018,4,2018-4-01,0
316770,Sobrália,2018,5,2018-5-01,0
316770,Sobrália,2018,6,2018-6-01,0
316770,Sobrália,2018,7,2018-7-01,1
316770,Sobrália,2018,8,2018-8-01,0
316770,Sobrália,2018,9,2018-9-01,0
316770,Sobrália,2018,10,2018-10-01,1
316770,Sobrália,2018,11,2018-11-01,1
316770,Sobrália,2018,12,2018-12-01,0
316790,Tabuleiro,2018,1,2018-1-01,0
316790,Tabuleiro,2018,2,2018-2-01,0
316790,Tabuleiro,2018,3,2018-3-01,0
316790,Tabuleiro,2018,4,2018-4-01,0
316790,Tabuleiro,2018,5,2018-5-01,0
316790,Tabuleiro,2018,6,2018-6-01,0
316790,Tabuleiro,2018,7,2018-7-01,0
316790,Tabuleiro,2018,8,2018-8-01,1
316790,Tabuleiro,2018,9,2018-9-01,0
316790,Tabuleiro,2018,10,2018-10-01,0
316790,Tabuleiro,2018,11,2018-11-01,0
316790,Tabuleiro,2018,12,2018-12-01,0
316830,Taquaraçu de Minas,2018,1,2018-1-01,0
316830,Taquaraçu de Minas,2018,2,2018-2-01,0
316830,Taquaraçu de Minas,2018,3,2018-3-01,0
316830,Taquaraçu de Minas,2018,4,2018-4-01,0
316830,Taquaraçu de Minas,2018,5,2018-5-01,0
316830,Taquaraçu de Minas,2018,6,2018-6-01,1
316830,Taquaraçu de Minas,2018,7,2018-7-01,0
316830,Taquaraçu de Minas,2018,8,2018-8-01,0
316830,Taquaraçu de Minas,2018,9,2018-9-01,0
316830,Taquaraçu de Minas,2018,10,2018-10-01,0
316830,Taquaraçu de Minas,2018,11,2018-11-01,0
316830,Taquaraçu de Minas,2018,12,2018-12-01,0
316840,Tarumirim,2018,1,2018-1-01,0
316840,Tarumirim,2018,2,2018-2-01,1
316840,Tarumirim,2018,3,2018-3-01,0
316840,Tarumirim,2018,4,2018-4-01,0
316840,Tarumirim,2018,5,2018-5-01,0
316840,Tarumirim,2018,6,2018-6-01,0
316840,Tarumirim,2018,7,2018-7-01,0
316840,Tarumirim,2018,8,2018-8-01,1
316840,Tarumirim,2018,9,2018-9-01,0
316840,Tarumirim,2018,10,2018-10-01,0
316840,Tarumirim,2018,11,2018-11-01,0
316840,Tarumirim,2018,12,2018-12-01,0
316860,Teófilo Otoni,2018,1,2018-1-01,2
316860,Teófilo Otoni,2018,2,2018-2-01,3
316860,Teófilo Otoni,2018,3,2018-3-01,2
316860,Teófilo Otoni,2018,4,2018-4-01,8
316860,Teófilo Otoni,2018,5,2018-5-01,2
316860,Teófilo Otoni,2018,6,2018-6-01,4
316860,Teófilo Otoni,2018,7,2018-7-01,2
316860,Teófilo Otoni,2018,8,2018-8-01,0
316860,Teófilo Otoni,2018,9,2018-9-01,4
316860,Teófilo Otoni,2018,10,2018-10-01,3
316860,Teófilo Otoni,2018,11,2018-11-01,6
316860,Teófilo Otoni,2018,12,2018-12-01,1
316870,Timóteo,2018,1,2018-1-01,4
316870,Timóteo,2018,2,2018-2-01,0
316870,Timóteo,2018,3,2018-3-01,0
316870,Timóteo,2018,4,2018-4-01,4
316870,Timóteo,2018,5,2018-5-01,1
316870,Timóteo,2018,6,2018-6-01,1
316870,Timóteo,2018,7,2018-7-01,2
316870,Timóteo,2018,8,2018-8-01,2
316870,Timóteo,2018,9,2018-9-01,2
316870,Timóteo,2018,10,2018-10-01,1
316870,Timóteo,2018,11,2018-11-01,1
316870,Timóteo,2018,12,2018-12-01,0
316880,Tiradentes,2018,1,2018-1-01,0
316880,Tiradentes,2018,2,2018-2-01,0
316880,Tiradentes,2018,3,2018-3-01,1
316880,Tiradentes,2018,4,2018-4-01,1
316880,Tiradentes,2018,5,2018-5-01,0
316880,Tiradentes,2018,6,2018-6-01,0
316880,Tiradentes,2018,7,2018-7-01,0
316880,Tiradentes,2018,8,2018-8-01,0
316880,Tiradentes,2018,9,2018-9-01,0
316880,Tiradentes,2018,10,2018-10-01,0
316880,Tiradentes,2018,11,2018-11-01,0
316880,Tiradentes,2018,12,2018-12-01,0
316900,Tocantins,2018,1,2018-1-01,0
316900,Tocantins,2018,2,2018-2-01,1
316900,Tocantins,2018,3,2018-3-01,0
316900,Tocantins,2018,4,2018-4-01,1
316900,Tocantins,2018,5,2018-5-01,0
316900,Tocantins,2018,6,2018-6-01,0
316900,Tocantins,2018,7,2018-7-01,0
316900,Tocantins,2018,8,2018-8-01,0
316900,Tocantins,2018,9,2018-9-01,0
316900,Tocantins,2018,10,2018-10-01,1
316900,Tocantins,2018,11,2018-11-01,1
316900,Tocantins,2018,12,2018-12-01,0
316930,Três Corações,2018,1,2018-1-01,0
316930,Três Corações,2018,2,2018-2-01,0
316930,Três Corações,2018,3,2018-3-01,0
316930,Três Corações,2018,4,2018-4-01,1
316930,Três Corações,2018,5,2018-5-01,0
316930,Três Corações,2018,6,2018-6-01,0
316930,Três Corações,2018,7,2018-7-01,0
316930,Três Corações,2018,8,2018-8-01,0
316930,Três Corações,2018,9,2018-9-01,0
316930,Três Corações,2018,10,2018-10-01,0
316930,Três Corações,2018,11,2018-11-01,0
316930,Três Corações,2018,12,2018-12-01,0
316940,Três Pontas,2018,1,2018-1-01,0
316940,Três Pontas,2018,2,2018-2-01,1
316940,Três Pontas,2018,3,2018-3-01,1
316940,Três Pontas,2018,4,2018-4-01,0
316940,Três Pontas,2018,5,2018-5-01,0
316940,Três Pontas,2018,6,2018-6-01,0
316940,Três Pontas,2018,7,2018-7-01,2
316940,Três Pontas,2018,8,2018-8-01,0
316940,Três Pontas,2018,9,2018-9-01,0
316940,Três Pontas,2018,10,2018-10-01,2
316940,Três Pontas,2018,11,2018-11-01,1
316940,Três Pontas,2018,12,2018-12-01,1
316950,Tumiritinga,2018,1,2018-1-01,0
316950,Tumiritinga,2018,2,2018-2-01,1
316950,Tumiritinga,2018,3,2018-3-01,0
316950,Tumiritinga,2018,4,2018-4-01,0
316950,Tumiritinga,2018,5,2018-5-01,0
316950,Tumiritinga,2018,6,2018-6-01,0
316950,Tumiritinga,2018,7,2018-7-01,1
316950,Tumiritinga,2018,8,2018-8-01,0
316950,Tumiritinga,2018,9,2018-9-01,0
316950,Tumiritinga,2018,10,2018-10-01,1
316950,Tumiritinga,2018,11,2018-11-01,0
316950,Tumiritinga,2018,12,2018-12-01,0
316960,Tupaciguara,2018,1,2018-1-01,0
316960,Tupaciguara,2018,2,2018-2-01,1
316960,Tupaciguara,2018,3,2018-3-01,0
316960,Tupaciguara,2018,4,2018-4-01,0
316960,Tupaciguara,2018,5,2018-5-01,0
316960,Tupaciguara,2018,6,2018-6-01,0
316960,Tupaciguara,2018,7,2018-7-01,0
316960,Tupaciguara,2018,8,2018-8-01,0
316960,Tupaciguara,2018,9,2018-9-01,2
316960,Tupaciguara,2018,10,2018-10-01,0
316960,Tupaciguara,2018,11,2018-11-01,0
316960,Tupaciguara,2018,12,2018-12-01,0
316990,Ubá,2018,1,2018-1-01,6
316990,Ubá,2018,2,2018-2-01,2
316990,Ubá,2018,3,2018-3-01,0
316990,Ubá,2018,4,2018-4-01,1
316990,Ubá,2018,5,2018-5-01,2
316990,Ubá,2018,6,2018-6-01,2
316990,Ubá,2018,7,2018-7-01,2
316990,Ubá,2018,8,2018-8-01,3
316990,Ubá,2018,9,2018-9-01,3
316990,Ubá,2018,10,2018-10-01,2
316990,Ubá,2018,11,2018-11-01,3
316990,Ubá,2018,12,2018-12-01,0
317005,Ubaporanga,2018,1,2018-1-01,0
317005,Ubaporanga,2018,2,2018-2-01,0
317005,Ubaporanga,2018,3,2018-3-01,0
317005,Ubaporanga,2018,4,2018-4-01,0
317005,Ubaporanga,2018,5,2018-5-01,0
317005,Ubaporanga,2018,6,2018-6-01,0
317005,Ubaporanga,2018,7,2018-7-01,0
317005,Ubaporanga,2018,8,2018-8-01,1
317005,Ubaporanga,2018,9,2018-9-01,1
317005,Ubaporanga,2018,10,2018-10-01,0
317005,Ubaporanga,2018,11,2018-11-01,0
317005,Ubaporanga,2018,12,2018-12-01,0
317010,Uberaba,2018,1,2018-1-01,10
317010,Uberaba,2018,2,2018-2-01,6
317010,Uberaba,2018,3,2018-3-01,8
317010,Uberaba,2018,4,2018-4-01,6
317010,Uberaba,2018,5,2018-5-01,6
317010,Uberaba,2018,6,2018-6-01,7
317010,Uberaba,2018,7,2018-7-01,11
317010,Uberaba,2018,8,2018-8-01,10
317010,Uberaba,2018,9,2018-9-01,9
317010,Uberaba,2018,10,2018-10-01,10
317010,Uberaba,2018,11,2018-11-01,7
317010,Uberaba,2018,12,2018-12-01,6
317020,Uberlândia,2018,1,2018-1-01,12
317020,Uberlândia,2018,2,2018-2-01,11
317020,Uberlândia,2018,3,2018-3-01,4
317020,Uberlândia,2018,4,2018-4-01,11
317020,Uberlândia,2018,5,2018-5-01,10
317020,Uberlândia,2018,6,2018-6-01,7
317020,Uberlândia,2018,7,2018-7-01,4
317020,Uberlândia,2018,8,2018-8-01,6
317020,Uberlândia,2018,9,2018-9-01,6
317020,Uberlândia,2018,10,2018-10-01,7
317020,Uberlândia,2018,11,2018-11-01,2
317020,Uberlândia,2018,12,2018-12-01,2
317040,Unaí,2018,1,2018-1-01,0
317040,Unaí,2018,2,2018-2-01,0
317040,Unaí,2018,3,2018-3-01,0
317040,Unaí,2018,4,2018-4-01,0
317040,Unaí,2018,5,2018-5-01,2
317040,Unaí,2018,6,2018-6-01,0
317040,Unaí,2018,7,2018-7-01,2
317040,Unaí,2018,8,2018-8-01,0
317040,Unaí,2018,9,2018-9-01,0
317040,Unaí,2018,10,2018-10-01,0
317040,Unaí,2018,11,2018-11-01,0
317040,Unaí,2018,12,2018-12-01,1
317070,Varginha,2018,1,2018-1-01,1
317070,Varginha,2018,2,2018-2-01,2
317070,Varginha,2018,3,2018-3-01,2
317070,Varginha,2018,4,2018-4-01,1
317070,Varginha,2018,5,2018-5-01,1
317070,Varginha,2018,6,2018-6-01,0
317070,Varginha,2018,7,2018-7-01,0
317070,Varginha,2018,8,2018-8-01,2
317070,Varginha,2018,9,2018-9-01,1
317070,Varginha,2018,10,2018-10-01,0
317070,Varginha,2018,11,2018-11-01,1
317070,Varginha,2018,12,2018-12-01,0
317075,Varjão de Minas,2018,1,2018-1-01,0
317075,Varjão de Minas,2018,2,2018-2-01,0
317075,Varjão de Minas,2018,3,2018-3-01,0
317075,Varjão de Minas,2018,4,2018-4-01,0
317075,Varjão de Minas,2018,5,2018-5-01,0
317075,Varjão de Minas,2018,6,2018-6-01,0
317075,Varjão de Minas,2018,7,2018-7-01,0
317075,Varjão de Minas,2018,8,2018-8-01,1
317075,Varjão de Minas,2018,9,2018-9-01,0
317075,Varjão de Minas,2018,10,2018-10-01,0
317075,Varjão de Minas,2018,11,2018-11-01,0
317075,Varjão de Minas,2018,12,2018-12-01,0
317080,Várzea da Palma,2018,1,2018-1-01,0
317080,Várzea da Palma,2018,2,2018-2-01,0
317080,Várzea da Palma,2018,3,2018-3-01,0
317080,Várzea da Palma,2018,4,2018-4-01,2
317080,Várzea da Palma,2018,5,2018-5-01,0
317080,Várzea da Palma,2018,6,2018-6-01,0
317080,Várzea da Palma,2018,7,2018-7-01,0
317080,Várzea da Palma,2018,8,2018-8-01,1
317080,Várzea da Palma,2018,9,2018-9-01,0
317080,Várzea da Palma,2018,10,2018-10-01,0
317080,Várzea da Palma,2018,11,2018-11-01,0
317080,Várzea da Palma,2018,12,2018-12-01,1
317090,Varzelândia,2018,1,2018-1-01,0
317090,Varzelândia,2018,2,2018-2-01,0
317090,Varzelândia,2018,3,2018-3-01,0
317090,Varzelândia,2018,4,2018-4-01,0
317090,Varzelândia,2018,5,2018-5-01,0
317090,Varzelândia,2018,6,2018-6-01,0
317090,Varzelândia,2018,7,2018-7-01,0
317090,Varzelândia,2018,8,2018-8-01,0
317090,Varzelândia,2018,9,2018-9-01,0
317090,Varzelândia,2018,10,2018-10-01,1
317090,Varzelândia,2018,11,2018-11-01,0
317090,Varzelândia,2018,12,2018-12-01,0
317100,Vazante,2018,1,2018-1-01,0
317100,Vazante,2018,2,2018-2-01,0
317100,Vazante,2018,3,2018-3-01,0
317100,Vazante,2018,4,2018-4-01,0
317100,Vazante,2018,5,2018-5-01,1
317100,Vazante,2018,6,2018-6-01,0
317100,Vazante,2018,7,2018-7-01,0
317100,Vazante,2018,8,2018-8-01,0
317100,Vazante,2018,9,2018-9-01,0
317100,Vazante,2018,10,2018-10-01,0
317100,Vazante,2018,11,2018-11-01,0
317100,Vazante,2018,12,2018-12-01,0
317103,Verdelândia,2018,1,2018-1-01,0
317103,Verdelândia,2018,2,2018-2-01,0
317103,Verdelândia,2018,3,2018-3-01,0
317103,Verdelândia,2018,4,2018-4-01,1
317103,Verdelândia,2018,5,2018-5-01,0
317103,Verdelândia,2018,6,2018-6-01,0
317103,Verdelândia,2018,7,2018-7-01,0
317103,Verdelândia,2018,8,2018-8-01,1
317103,Verdelândia,2018,9,2018-9-01,0
317103,Verdelândia,2018,10,2018-10-01,0
317103,Verdelândia,2018,11,2018-11-01,0
317103,Verdelândia,2018,12,2018-12-01,0
317107,Veredinha,2018,1,2018-1-01,0
317107,Veredinha,2018,2,2018-2-01,0
317107,Veredinha,2018,3,2018-3-01,0
317107,Veredinha,2018,4,2018-4-01,0
317107,Veredinha,2018,5,2018-5-01,0
317107,Veredinha,2018,6,2018-6-01,0
317107,Veredinha,2018,7,2018-7-01,0
317107,Veredinha,2018,8,2018-8-01,0
317107,Veredinha,2018,9,2018-9-01,0
317107,Veredinha,2018,10,2018-10-01,0
317107,Veredinha,2018,11,2018-11-01,1
317107,Veredinha,2018,12,2018-12-01,0
317110,Veríssimo,2018,1,2018-1-01,0
317110,Veríssimo,2018,2,2018-2-01,0
317110,Veríssimo,2018,3,2018-3-01,1
317110,Veríssimo,2018,4,2018-4-01,0
317110,Veríssimo,2018,5,2018-5-01,0
317110,Veríssimo,2018,6,2018-6-01,0
317110,Veríssimo,2018,7,2018-7-01,0
317110,Veríssimo,2018,8,2018-8-01,0
317110,Veríssimo,2018,9,2018-9-01,1
317110,Veríssimo,2018,10,2018-10-01,0
317110,Veríssimo,2018,11,2018-11-01,0
317110,Veríssimo,2018,12,2018-12-01,0
317120,Vespasiano,2018,1,2018-1-01,5
317120,Vespasiano,2018,2,2018-2-01,2
317120,Vespasiano,2018,3,2018-3-01,5
317120,Vespasiano,2018,4,2018-4-01,5
317120,Vespasiano,2018,5,2018-5-01,9
317120,Vespasiano,2018,6,2018-6-01,8
317120,Vespasiano,2018,7,2018-7-01,5
317120,Vespasiano,2018,8,2018-8-01,8
317120,Vespasiano,2018,9,2018-9-01,11
317120,Vespasiano,2018,10,2018-10-01,5
317120,Vespasiano,2018,11,2018-11-01,11
317120,Vespasiano,2018,12,2018-12-01,5
317130,Viçosa,2018,1,2018-1-01,4
317130,Viçosa,2018,2,2018-2-01,2
317130,Viçosa,2018,3,2018-3-01,2
317130,Viçosa,2018,4,2018-4-01,3
317130,Viçosa,2018,5,2018-5-01,1
317130,Viçosa,2018,6,2018-6-01,0
317130,Viçosa,2018,7,2018-7-01,0
317130,Viçosa,2018,8,2018-8-01,2
317130,Viçosa,2018,9,2018-9-01,1
317130,Viçosa,2018,10,2018-10-01,2
317130,Viçosa,2018,11,2018-11-01,1
317130,Viçosa,2018,12,2018-12-01,1
317140,Vieiras,2018,1,2018-1-01,0
317140,Vieiras,2018,2,2018-2-01,0
317140,Vieiras,2018,3,2018-3-01,0
317140,Vieiras,2018,4,2018-4-01,0
317140,Vieiras,2018,5,2018-5-01,0
317140,Vieiras,2018,6,2018-6-01,0
317140,Vieiras,2018,7,2018-7-01,0
317140,Vieiras,2018,8,2018-8-01,0
317140,Vieiras,2018,9,2018-9-01,1
317140,Vieiras,2018,10,2018-10-01,0
317140,Vieiras,2018,11,2018-11-01,0
317140,Vieiras,2018,12,2018-12-01,0
317160,Virgem da Lapa,2018,1,2018-1-01,0
317160,Virgem da Lapa,2018,2,2018-2-01,0
317160,Virgem da Lapa,2018,3,2018-3-01,0
317160,Virgem da Lapa,2018,4,2018-4-01,0
317160,Virgem da Lapa,2018,5,2018-5-01,0
317160,Virgem da Lapa,2018,6,2018-6-01,0
317160,Virgem da Lapa,2018,7,2018-7-01,0
317160,Virgem da Lapa,2018,8,2018-8-01,0
317160,Virgem da Lapa,2018,9,2018-9-01,2
317160,Virgem da Lapa,2018,10,2018-10-01,0
317160,Virgem da Lapa,2018,11,2018-11-01,0
317160,Virgem da Lapa,2018,12,2018-12-01,0
317170,Virgínia,2018,1,2018-1-01,0
317170,Virgínia,2018,2,2018-2-01,0
317170,Virgínia,2018,3,2018-3-01,0
317170,Virgínia,2018,4,2018-4-01,0
317170,Virgínia,2018,5,2018-5-01,0
317170,Virgínia,2018,6,2018-6-01,0
317170,Virgínia,2018,7,2018-7-01,0
317170,Virgínia,2018,8,2018-8-01,0
317170,Virgínia,2018,9,2018-9-01,0
317170,Virgínia,2018,10,2018-10-01,1
317170,Virgínia,2018,11,2018-11-01,0
317170,Virgínia,2018,12,2018-12-01,0
317190,Virgolândia,2018,1,2018-1-01,0
317190,Virgolândia,2018,2,2018-2-01,0
317190,Virgolândia,2018,3,2018-3-01,0
317190,Virgolândia,2018,4,2018-4-01,0
317190,Virgolândia,2018,5,2018-5-01,0
317190,Virgolândia,2018,6,2018-6-01,0
317190,Virgolândia,2018,7,2018-7-01,1
317190,Virgolândia,2018,8,2018-8-01,0
317190,Virgolândia,2018,9,2018-9-01,0
317190,Virgolândia,2018,10,2018-10-01,0
317190,Virgolândia,2018,11,2018-11-01,0
317190,Virgolândia,2018,12,2018-12-01,0
317200,Visconde do Rio Branco,2018,1,2018-1-01,0
317200,Visconde do Rio Branco,2018,2,2018-2-01,0
317200,Visconde do Rio Branco,2018,3,2018-3-01,1
317200,Visconde do Rio Branco,2018,4,2018-4-01,0
317200,Visconde do Rio Branco,2018,5,2018-5-01,1
