codigo_ibge,nome_municipio,ano,mes,data_timeline,valor_esquistossomose
313950,Manhumirim,2021,12,2021-12-01,0
314030,Marliéria,2021,1,2021-1-01,1
314030,Marliéria,2021,2,2021-2-01,0
314030,Marliéria,2021,3,2021-3-01,0
314030,Marliéria,2021,4,2021-4-01,0
314030,Marliéria,2021,5,2021-5-01,0
314030,Marliéria,2021,6,2021-6-01,0
314030,Marliéria,2021,7,2021-7-01,0
314030,Marliéria,2021,8,2021-8-01,0
314030,Marliéria,2021,9,2021-9-01,0
314030,Marliéria,2021,10,2021-10-01,0
314030,Marliéria,2021,11,2021-11-01,0
314030,Marliéria,2021,12,2021-12-01,0
314050,Martinho Campos,2021,1,2021-1-01,1
314050,Martinho Campos,2021,2,2021-2-01,0
314050,Martinho Campos,2021,3,2021-3-01,0
314050,Martinho Campos,2021,4,2021-4-01,0
314050,Martinho Campos,2021,5,2021-5-01,0
314050,Martinho Campos,2021,6,2021-6-01,0
314050,Martinho Campos,2021,7,2021-7-01,0
314050,Martinho Campos,2021,8,2021-8-01,0
314050,Martinho Campos,2021,9,2021-9-01,0
314050,Martinho Campos,2021,10,2021-10-01,0
314050,Martinho Campos,2021,11,2021-11-01,0
314050,Martinho Campos,2021,12,2021-12-01,0
314070,Mateus Leme,2021,1,2021-1-01,0
314070,Mateus Leme,2021,2,2021-2-01,0
314070,Mateus Leme,2021,3,2021-3-01,0
314070,Mateus Leme,2021,4,2021-4-01,1
314070,Mateus Leme,2021,5,2021-5-01,1
314070,Mateus Leme,2021,6,2021-6-01,0
314070,Mateus Leme,2021,7,2021-7-01,0
314070,Mateus Leme,2021,8,2021-8-01,0
314070,Mateus Leme,2021,9,2021-9-01,0
314070,Mateus Leme,2021,10,2021-10-01,0
314070,Mateus Leme,2021,11,2021-11-01,0
314070,Mateus Leme,2021,12,2021-12-01,0
314130,Medeiros,2021,1,2021-1-01,1
314130,Medeiros,2021,2,2021-2-01,0
314130,Medeiros,2021,3,2021-3-01,0
314130,Medeiros,2021,4,2021-4-01,0
314130,Medeiros,2021,5,2021-5-01,0
314130,Medeiros,2021,6,2021-6-01,0
314130,Medeiros,2021,7,2021-7-01,0
314130,Medeiros,2021,8,2021-8-01,0
314130,Medeiros,2021,9,2021-9-01,0
314130,Medeiros,2021,10,2021-10-01,0
314130,Medeiros,2021,11,2021-11-01,0
314130,Medeiros,2021,12,2021-12-01,0
314225,Miravânia,2021,1,2021-1-01,0
314225,Miravânia,2021,2,2021-2-01,1
314225,Miravânia,2021,3,2021-3-01,0
314225,Miravânia,2021,4,2021-4-01,2
314225,Miravânia,2021,5,2021-5-01,0
314225,Miravânia,2021,6,2021-6-01,0
314225,Miravânia,2021,7,2021-7-01,0
314225,Miravânia,2021,8,2021-8-01,0
314225,Miravânia,2021,9,2021-9-01,0
314225,Miravânia,2021,10,2021-10-01,0
314225,Miravânia,2021,11,2021-11-01,0
314225,Miravânia,2021,12,2021-12-01,1
314270,Montalvânia,2021,1,2021-1-01,0
314270,Montalvânia,2021,2,2021-2-01,0
314270,Montalvânia,2021,3,2021-3-01,1
314270,Montalvânia,2021,4,2021-4-01,0
314270,Montalvânia,2021,5,2021-5-01,0
314270,Montalvânia,2021,6,2021-6-01,0
314270,Montalvânia,2021,7,2021-7-01,0
314270,Montalvânia,2021,8,2021-8-01,0
314270,Montalvânia,2021,9,2021-9-01,0
314270,Montalvânia,2021,10,2021-10-01,0
314270,Montalvânia,2021,11,2021-11-01,0
314270,Montalvânia,2021,12,2021-12-01,0
314290,Monte Azul,2021,1,2021-1-01,1
314290,Monte Azul,2021,2,2021-2-01,0
314290,Monte Azul,2021,3,2021-3-01,0
314290,Monte Azul,2021,4,2021-4-01,0
314290,Monte Azul,2021,5,2021-5-01,0
314290,Monte Azul,2021,6,2021-6-01,0
314290,Monte Azul,2021,7,2021-7-01,0
314290,Monte Azul,2021,8,2021-8-01,0
314290,Monte Azul,2021,9,2021-9-01,0
314290,Monte Azul,2021,10,2021-10-01,0
314290,Monte Azul,2021,11,2021-11-01,0
314290,Monte Azul,2021,12,2021-12-01,0
314330,Montes Claros,2021,1,2021-1-01,4
314330,Montes Claros,2021,2,2021-2-01,2
314330,Montes Claros,2021,3,2021-3-01,2
314330,Montes Claros,2021,4,2021-4-01,6
314330,Montes Claros,2021,5,2021-5-01,0
314330,Montes Claros,2021,6,2021-6-01,0
314330,Montes Claros,2021,7,2021-7-01,0
314330,Montes Claros,2021,8,2021-8-01,0
314330,Montes Claros,2021,9,2021-9-01,0
314330,Montes Claros,2021,10,2021-10-01,0
314330,Montes Claros,2021,11,2021-11-01,0
314330,Montes Claros,2021,12,2021-12-01,0
314430,Nanuque,2021,1,2021-1-01,3
314430,Nanuque,2021,2,2021-2-01,1
314430,Nanuque,2021,3,2021-3-01,1
314430,Nanuque,2021,4,2021-4-01,1
314430,Nanuque,2021,5,2021-5-01,0
314430,Nanuque,2021,6,2021-6-01,0
314430,Nanuque,2021,7,2021-7-01,0
314430,Nanuque,2021,8,2021-8-01,0
314430,Nanuque,2021,9,2021-9-01,0
314430,Nanuque,2021,10,2021-10-01,0
314430,Nanuque,2021,11,2021-11-01,0
314430,Nanuque,2021,12,2021-12-01,0
314490,Nova Módica,2021,1,2021-1-01,1
314490,Nova Módica,2021,2,2021-2-01,2
314490,Nova Módica,2021,3,2021-3-01,1
314490,Nova Módica,2021,4,2021-4-01,1
314490,Nova Módica,2021,5,2021-5-01,0
314490,Nova Módica,2021,6,2021-6-01,0
314490,Nova Módica,2021,7,2021-7-01,0
314490,Nova Módica,2021,8,2021-8-01,0
314490,Nova Módica,2021,9,2021-9-01,0
314490,Nova Módica,2021,10,2021-10-01,0
314490,Nova Módica,2021,11,2021-11-01,0
314490,Nova Módica,2021,12,2021-12-01,1
314520,Nova Serrana,2021,1,2021-1-01,0
314520,Nova Serrana,2021,2,2021-2-01,0
314520,Nova Serrana,2021,3,2021-3-01,0
314520,Nova Serrana,2021,4,2021-4-01,0
314520,Nova Serrana,2021,5,2021-5-01,0
314520,Nova Serrana,2021,6,2021-6-01,0
314520,Nova Serrana,2021,7,2021-7-01,0
314520,Nova Serrana,2021,8,2021-8-01,2
314520,Nova Serrana,2021,9,2021-9-01,0
314520,Nova Serrana,2021,10,2021-10-01,0
314520,Nova Serrana,2021,11,2021-11-01,1
314520,Nova Serrana,2021,12,2021-12-01,1
314710,Pará de Minas,2021,1,2021-1-01,0
314710,Pará de Minas,2021,2,2021-2-01,0
314710,Pará de Minas,2021,3,2021-3-01,1
314710,Pará de Minas,2021,4,2021-4-01,0
314710,Pará de Minas,2021,5,2021-5-01,0
314710,Pará de Minas,2021,6,2021-6-01,0
314710,Pará de Minas,2021,7,2021-7-01,0
314710,Pará de Minas,2021,8,2021-8-01,0
314710,Pará de Minas,2021,9,2021-9-01,0
314710,Pará de Minas,2021,10,2021-10-01,0
314710,Pará de Minas,2021,11,2021-11-01,0
314710,Pará de Minas,2021,12,2021-12-01,0
314795,Patis,2021,1,2021-1-01,1
314795,Patis,2021,2,2021-2-01,0
314795,Patis,2021,3,2021-3-01,0
314795,Patis,2021,4,2021-4-01,0
314795,Patis,2021,5,2021-5-01,0
314795,Patis,2021,6,2021-6-01,0
314795,Patis,2021,7,2021-7-01,0
314795,Patis,2021,8,2021-8-01,0
314795,Patis,2021,9,2021-9-01,0
314795,Patis,2021,10,2021-10-01,0
314795,Patis,2021,11,2021-11-01,0
314795,Patis,2021,12,2021-12-01,0
314860,Peçanha,2021,1,2021-1-01,0
314860,Peçanha,2021,2,2021-2-01,0
314860,Peçanha,2021,3,2021-3-01,0
314860,Peçanha,2021,4,2021-4-01,0
314860,Peçanha,2021,5,2021-5-01,0
314860,Peçanha,2021,6,2021-6-01,0
314860,Peçanha,2021,7,2021-7-01,3
314860,Peçanha,2021,8,2021-8-01,3
314860,Peçanha,2021,9,2021-9-01,0
314860,Peçanha,2021,10,2021-10-01,0
314860,Peçanha,2021,11,2021-11-01,0
314860,Peçanha,2021,12,2021-12-01,0
315015,Piedade de Caratinga,2021,1,2021-1-01,0
315015,Piedade de Caratinga,2021,2,2021-2-01,1
315015,Piedade de Caratinga,2021,3,2021-3-01,0
315015,Piedade de Caratinga,2021,4,2021-4-01,0
315015,Piedade de Caratinga,2021,5,2021-5-01,0
315015,Piedade de Caratinga,2021,6,2021-6-01,0
315015,Piedade de Caratinga,2021,7,2021-7-01,0
315015,Piedade de Caratinga,2021,8,2021-8-01,0
315015,Piedade de Caratinga,2021,9,2021-9-01,0
315015,Piedade de Caratinga,2021,10,2021-10-01,0
315015,Piedade de Caratinga,2021,11,2021-11-01,0
315015,Piedade de Caratinga,2021,12,2021-12-01,0
315050,Pimenta,2021,1,2021-1-01,0
315050,Pimenta,2021,2,2021-2-01,0
315050,Pimenta,2021,3,2021-3-01,0
315050,Pimenta,2021,4,2021-4-01,1
315050,Pimenta,2021,5,2021-5-01,0
315050,Pimenta,2021,6,2021-6-01,0
315050,Pimenta,2021,7,2021-7-01,0
315050,Pimenta,2021,8,2021-8-01,0
315050,Pimenta,2021,9,2021-9-01,0
315050,Pimenta,2021,10,2021-10-01,0
315050,Pimenta,2021,11,2021-11-01,0
315050,Pimenta,2021,12,2021-12-01,1
315053,Pingo-d'Água,2021,1,2021-1-01,0
315053,Pingo-d'Água,2021,2,2021-2-01,0
315053,Pingo-d'Água,2021,3,2021-3-01,1
315053,Pingo-d'Água,2021,4,2021-4-01,0
315053,Pingo-d'Água,2021,5,2021-5-01,0
315053,Pingo-d'Água,2021,6,2021-6-01,0
315053,Pingo-d'Água,2021,7,2021-7-01,0
315053,Pingo-d'Água,2021,8,2021-8-01,0
315053,Pingo-d'Água,2021,9,2021-9-01,0
315053,Pingo-d'Água,2021,10,2021-10-01,0
315053,Pingo-d'Água,2021,11,2021-11-01,0
315053,Pingo-d'Água,2021,12,2021-12-01,0
315070,Pirajuba,2021,1,2021-1-01,0
315070,Pirajuba,2021,2,2021-2-01,0
315070,Pirajuba,2021,3,2021-3-01,0
315070,Pirajuba,2021,4,2021-4-01,0
315070,Pirajuba,2021,5,2021-5-01,0
315070,Pirajuba,2021,6,2021-6-01,0
315070,Pirajuba,2021,7,2021-7-01,0
315070,Pirajuba,2021,8,2021-8-01,0
315070,Pirajuba,2021,9,2021-9-01,1
315070,Pirajuba,2021,10,2021-10-01,0
315070,Pirajuba,2021,11,2021-11-01,0
315070,Pirajuba,2021,12,2021-12-01,0
315150,Piumhi,2021,1,2021-1-01,0
315150,Piumhi,2021,2,2021-2-01,1
315150,Piumhi,2021,3,2021-3-01,1
315150,Piumhi,2021,4,2021-4-01,1
315150,Piumhi,2021,5,2021-5-01,0
315150,Piumhi,2021,6,2021-6-01,0
315150,Piumhi,2021,7,2021-7-01,0
315150,Piumhi,2021,8,2021-8-01,0
315150,Piumhi,2021,9,2021-9-01,0
315150,Piumhi,2021,10,2021-10-01,0
315150,Piumhi,2021,11,2021-11-01,0
315150,Piumhi,2021,12,2021-12-01,0
315210,Ponte Nova,2021,1,2021-1-01,6
315210,Ponte Nova,2021,2,2021-2-01,2
315210,Ponte Nova,2021,3,2021-3-01,0
315210,Ponte Nova,2021,4,2021-4-01,1
315210,Ponte Nova,2021,5,2021-5-01,0
315210,Ponte Nova,2021,6,2021-6-01,0
315210,Ponte Nova,2021,7,2021-7-01,1
315210,Ponte Nova,2021,8,2021-8-01,0
315210,Ponte Nova,2021,9,2021-9-01,0
315210,Ponte Nova,2021,10,2021-10-01,0
315210,Ponte Nova,2021,11,2021-11-01,0
315210,Ponte Nova,2021,12,2021-12-01,1
315330,Presidente Kubitschek,2021,1,2021-1-01,1
315330,Presidente Kubitschek,2021,2,2021-2-01,0
315330,Presidente Kubitschek,2021,3,2021-3-01,0
315330,Presidente Kubitschek,2021,4,2021-4-01,0
315330,Presidente Kubitschek,2021,5,2021-5-01,0
315330,Presidente Kubitschek,2021,6,2021-6-01,0
315330,Presidente Kubitschek,2021,7,2021-7-01,0
315330,Presidente Kubitschek,2021,8,2021-8-01,0
315330,Presidente Kubitschek,2021,9,2021-9-01,0
315330,Presidente Kubitschek,2021,10,2021-10-01,0
315330,Presidente Kubitschek,2021,11,2021-11-01,0
315330,Presidente Kubitschek,2021,12,2021-12-01,0
315380,Queluzito,2021,1,2021-1-01,0
315380,Queluzito,2021,2,2021-2-01,0
315380,Queluzito,2021,3,2021-3-01,0
315380,Queluzito,2021,4,2021-4-01,0
315380,Queluzito,2021,5,2021-5-01,0
315380,Queluzito,2021,6,2021-6-01,0
315380,Queluzito,2021,7,2021-7-01,0
315380,Queluzito,2021,8,2021-8-01,0
315380,Queluzito,2021,9,2021-9-01,0
315380,Queluzito,2021,10,2021-10-01,0
315380,Queluzito,2021,11,2021-11-01,0
315380,Queluzito,2021,12,2021-12-01,1
315400,Raul Soares,2021,1,2021-1-01,2
315400,Raul Soares,2021,2,2021-2-01,2
315400,Raul Soares,2021,3,2021-3-01,3
315400,Raul Soares,2021,4,2021-4-01,3
315400,Raul Soares,2021,5,2021-5-01,0
315400,Raul Soares,2021,6,2021-6-01,0
315400,Raul Soares,2021,7,2021-7-01,0
315400,Raul Soares,2021,8,2021-8-01,0
315400,Raul Soares,2021,9,2021-9-01,0
315400,Raul Soares,2021,10,2021-10-01,1
315400,Raul Soares,2021,11,2021-11-01,0
315400,Raul Soares,2021,12,2021-12-01,3
315460,Ribeirão das Neves,2021,1,2021-1-01,0
315460,Ribeirão das Neves,2021,2,2021-2-01,0
315460,Ribeirão das Neves,2021,3,2021-3-01,0
315460,Ribeirão das Neves,2021,4,2021-4-01,0
315460,Ribeirão das Neves,2021,5,2021-5-01,0
315460,Ribeirão das Neves,2021,6,2021-6-01,0
315460,Ribeirão das Neves,2021,7,2021-7-01,0
315460,Ribeirão das Neves,2021,8,2021-8-01,0
315460,Ribeirão das Neves,2021,9,2021-9-01,0
315460,Ribeirão das Neves,2021,10,2021-10-01,0
315460,Ribeirão das Neves,2021,11,2021-11-01,0
315460,Ribeirão das Neves,2021,12,2021-12-01,2
315490,Rio Casca,2021,1,2021-1-01,1
315490,Rio Casca,2021,2,2021-2-01,0
315490,Rio Casca,2021,3,2021-3-01,0
315490,Rio Casca,2021,4,2021-4-01,0
315490,Rio Casca,2021,5,2021-5-01,0
315490,Rio Casca,2021,6,2021-6-01,0
315490,Rio Casca,2021,7,2021-7-01,0
315490,Rio Casca,2021,8,2021-8-01,0
315490,Rio Casca,2021,9,2021-9-01,0
315490,Rio Casca,2021,10,2021-10-01,0
315490,Rio Casca,2021,11,2021-11-01,0
315490,Rio Casca,2021,12,2021-12-01,0
315670,Sabará,2021,1,2021-1-01,2
315670,Sabará,2021,2,2021-2-01,1
315670,Sabará,2021,3,2021-3-01,0
315670,Sabará,2021,4,2021-4-01,0
315670,Sabará,2021,5,2021-5-01,0
315670,Sabará,2021,6,2021-6-01,0
315670,Sabará,2021,7,2021-7-01,1
315670,Sabará,2021,8,2021-8-01,0
315670,Sabará,2021,9,2021-9-01,0
315670,Sabará,2021,10,2021-10-01,0
315670,Sabará,2021,11,2021-11-01,0
315670,Sabará,2021,12,2021-12-01,0
315700,Salinas,2021,1,2021-1-01,0
315700,Salinas,2021,2,2021-2-01,0
315700,Salinas,2021,3,2021-3-01,0
315700,Salinas,2021,4,2021-4-01,0
315700,Salinas,2021,5,2021-5-01,0
315700,Salinas,2021,6,2021-6-01,0
315700,Salinas,2021,7,2021-7-01,0
315700,Salinas,2021,8,2021-8-01,0
315700,Salinas,2021,9,2021-9-01,0
315700,Salinas,2021,10,2021-10-01,0
315700,Salinas,2021,11,2021-11-01,1
315700,Salinas,2021,12,2021-12-01,0
315740,Santa Cruz do Escalvado,2021,1,2021-1-01,0
315740,Santa Cruz do Escalvado,2021,2,2021-2-01,1
315740,Santa Cruz do Escalvado,2021,3,2021-3-01,1
315740,Santa Cruz do Escalvado,2021,4,2021-4-01,0
315740,Santa Cruz do Escalvado,2021,5,2021-5-01,0
315740,Santa Cruz do Escalvado,2021,6,2021-6-01,0
315740,Santa Cruz do Escalvado,2021,7,2021-7-01,0
315740,Santa Cruz do Escalvado,2021,8,2021-8-01,0
315740,Santa Cruz do Escalvado,2021,9,2021-9-01,0
315740,Santa Cruz do Escalvado,2021,10,2021-10-01,1
315740,Santa Cruz do Escalvado,2021,11,2021-11-01,0
315740,Santa Cruz do Escalvado,2021,12,2021-12-01,0
315780,Santa Luzia,2021,1,2021-1-01,2
315780,Santa Luzia,2021,2,2021-2-01,2
315780,Santa Luzia,2021,3,2021-3-01,1
315780,Santa Luzia,2021,4,2021-4-01,1
315780,Santa Luzia,2021,5,2021-5-01,0
315780,Santa Luzia,2021,6,2021-6-01,0
315780,Santa Luzia,2021,7,2021-7-01,0
315780,Santa Luzia,2021,8,2021-8-01,0
315780,Santa Luzia,2021,9,2021-9-01,0
315780,Santa Luzia,2021,10,2021-10-01,0
315780,Santa Luzia,2021,11,2021-11-01,0
315780,Santa Luzia,2021,12,2021-12-01,0
315895,Santana do Paraíso,2021,1,2021-1-01,0
315895,Santana do Paraíso,2021,2,2021-2-01,0
315895,Santana do Paraíso,2021,3,2021-3-01,0
315895,Santana do Paraíso,2021,4,2021-4-01,1
315895,Santana do Paraíso,2021,5,2021-5-01,0
315895,Santana do Paraíso,2021,6,2021-6-01,0
315895,Santana do Paraíso,2021,7,2021-7-01,0
315895,Santana do Paraíso,2021,8,2021-8-01,0
315895,Santana do Paraíso,2021,9,2021-9-01,0
315895,Santana do Paraíso,2021,10,2021-10-01,0
315895,Santana do Paraíso,2021,11,2021-11-01,1
315895,Santana do Paraíso,2021,12,2021-12-01,0
315910,Santana dos Montes,2021,1,2021-1-01,1
315910,Santana dos Montes,2021,2,2021-2-01,0
315910,Santana dos Montes,2021,3,2021-3-01,1
315910,Santana dos Montes,2021,4,2021-4-01,0
315910,Santana dos Montes,2021,5,2021-5-01,0
315910,Santana dos Montes,2021,6,2021-6-01,0
315910,Santana dos Montes,2021,7,2021-7-01,0
315910,Santana dos Montes,2021,8,2021-8-01,0
315910,Santana dos Montes,2021,9,2021-9-01,0
315910,Santana dos Montes,2021,10,2021-10-01,0
315910,Santana dos Montes,2021,11,2021-11-01,0
315910,Santana dos Montes,2021,12,2021-12-01,0
316010,Santo Antônio do Grama,2021,1,2021-1-01,0
316010,Santo Antônio do Grama,2021,2,2021-2-01,1
316010,Santo Antônio do Grama,2021,3,2021-3-01,0
316010,Santo Antônio do Grama,2021,4,2021-4-01,0
316010,Santo Antônio do Grama,2021,5,2021-5-01,0
316010,Santo Antônio do Grama,2021,6,2021-6-01,0
316010,Santo Antônio do Grama,2021,7,2021-7-01,0
316010,Santo Antônio do Grama,2021,8,2021-8-01,0
316010,Santo Antônio do Grama,2021,9,2021-9-01,0
316010,Santo Antônio do Grama,2021,10,2021-10-01,0
316010,Santo Antônio do Grama,2021,11,2021-11-01,0
316010,Santo Antônio do Grama,2021,12,2021-12-01,0
316095,São Domingos das Dores,2021,1,2021-1-01,0
316095,São Domingos das Dores,2021,2,2021-2-01,0
316095,São Domingos das Dores,2021,3,2021-3-01,0
316095,São Domingos das Dores,2021,4,2021-4-01,0
316095,São Domingos das Dores,2021,5,2021-5-01,1
316095,São Domingos das Dores,2021,6,2021-6-01,0
316095,São Domingos das Dores,2021,7,2021-7-01,0
316095,São Domingos das Dores,2021,8,2021-8-01,0
316095,São Domingos das Dores,2021,9,2021-9-01,0
316095,São Domingos das Dores,2021,10,2021-10-01,1
316095,São Domingos das Dores,2021,11,2021-11-01,0
316095,São Domingos das Dores,2021,12,2021-12-01,0
316165,São Geraldo do Baixio,2021,1,2021-1-01,1
316165,São Geraldo do Baixio,2021,2,2021-2-01,0
316165,São Geraldo do Baixio,2021,3,2021-3-01,0
316165,São Geraldo do Baixio,2021,4,2021-4-01,0
316165,São Geraldo do Baixio,2021,5,2021-5-01,0
316165,São Geraldo do Baixio,2021,6,2021-6-01,0
316165,São Geraldo do Baixio,2021,7,2021-7-01,0
316165,São Geraldo do Baixio,2021,8,2021-8-01,0
316165,São Geraldo do Baixio,2021,9,2021-9-01,0
316165,São Geraldo do Baixio,2021,10,2021-10-01,0
316165,São Geraldo do Baixio,2021,11,2021-11-01,0
316165,São Geraldo do Baixio,2021,12,2021-12-01,1
316330,São José do Divino,2021,1,2021-1-01,0
316330,São José do Divino,2021,2,2021-2-01,0
316330,São José do Divino,2021,3,2021-3-01,0
316330,São José do Divino,2021,4,2021-4-01,1
316330,São José do Divino,2021,5,2021-5-01,0
316330,São José do Divino,2021,6,2021-6-01,0
316330,São José do Divino,2021,7,2021-7-01,0
316330,São José do Divino,2021,8,2021-8-01,0
316330,São José do Divino,2021,9,2021-9-01,0
316330,São José do Divino,2021,10,2021-10-01,0
316330,São José do Divino,2021,11,2021-11-01,0
316330,São José do Divino,2021,12,2021-12-01,0
316340,São José do Goiabal,2021,1,2021-1-01,0
316340,São José do Goiabal,2021,2,2021-2-01,0
316340,São José do Goiabal,2021,3,2021-3-01,0
316340,São José do Goiabal,2021,4,2021-4-01,0
316340,São José do Goiabal,2021,5,2021-5-01,1
316340,São José do Goiabal,2021,6,2021-6-01,0
316340,São José do Goiabal,2021,7,2021-7-01,0
316340,São José do Goiabal,2021,8,2021-8-01,0
316340,São José do Goiabal,2021,9,2021-9-01,0
316340,São José do Goiabal,2021,10,2021-10-01,0
316340,São José do Goiabal,2021,11,2021-11-01,0
316340,São José do Goiabal,2021,12,2021-12-01,0
316400,São Pedro dos Ferros,2021,1,2021-1-01,1
316400,São Pedro dos Ferros,2021,2,2021-2-01,0
316400,São Pedro dos Ferros,2021,3,2021-3-01,0
316400,São Pedro dos Ferros,2021,4,2021-4-01,0
316400,São Pedro dos Ferros,2021,5,2021-5-01,0
316400,São Pedro dos Ferros,2021,6,2021-6-01,0
316400,São Pedro dos Ferros,2021,7,2021-7-01,0
316400,São Pedro dos Ferros,2021,8,2021-8-01,0
316400,São Pedro dos Ferros,2021,9,2021-9-01,0
316400,São Pedro dos Ferros,2021,10,2021-10-01,0
316400,São Pedro dos Ferros,2021,11,2021-11-01,0
316400,São Pedro dos Ferros,2021,12,2021-12-01,0
316460,São Sebastião do Oeste,2021,1,2021-1-01,0
316460,São Sebastião do Oeste,2021,2,2021-2-01,0
316460,São Sebastião do Oeste,2021,3,2021-3-01,0
316460,São Sebastião do Oeste,2021,4,2021-4-01,0
316460,São Sebastião do Oeste,2021,5,2021-5-01,0
316460,São Sebastião do Oeste,2021,6,2021-6-01,0
316460,São Sebastião do Oeste,2021,7,2021-7-01,0
316460,São Sebastião do Oeste,2021,8,2021-8-01,0
316460,São Sebastião do Oeste,2021,9,2021-9-01,1
316460,São Sebastião do Oeste,2021,10,2021-10-01,0
316460,São Sebastião do Oeste,2021,11,2021-11-01,0
316460,São Sebastião do Oeste,2021,12,2021-12-01,0
316600,Senhora de Oliveira,2021,1,2021-1-01,1
316600,Senhora de Oliveira,2021,2,2021-2-01,0
316600,Senhora de Oliveira,2021,3,2021-3-01,0
316600,Senhora de Oliveira,2021,4,2021-4-01,0
316600,Senhora de Oliveira,2021,5,2021-5-01,0
316600,Senhora de Oliveira,2021,6,2021-6-01,0
316600,Senhora de Oliveira,2021,7,2021-7-01,0
316600,Senhora de Oliveira,2021,8,2021-8-01,0
316600,Senhora de Oliveira,2021,9,2021-9-01,0
316600,Senhora de Oliveira,2021,10,2021-10-01,0
316600,Senhora de Oliveira,2021,11,2021-11-01,0
316600,Senhora de Oliveira,2021,12,2021-12-01,0
316620,Senhora dos Remédios,2021,1,2021-1-01,1
316620,Senhora dos Remédios,2021,2,2021-2-01,0
316620,Senhora dos Remédios,2021,3,2021-3-01,0
316620,Senhora dos Remédios,2021,4,2021-4-01,0
316620,Senhora dos Remédios,2021,5,2021-5-01,0
316620,Senhora dos Remédios,2021,6,2021-6-01,0
316620,Senhora dos Remédios,2021,7,2021-7-01,0
316620,Senhora dos Remédios,2021,8,2021-8-01,0
316620,Senhora dos Remédios,2021,9,2021-9-01,0
316620,Senhora dos Remédios,2021,10,2021-10-01,0
316620,Senhora dos Remédios,2021,11,2021-11-01,0
316620,Senhora dos Remédios,2021,12,2021-12-01,0
316670,Serra dos Aimorés,2021,1,2021-1-01,1
316670,Serra dos Aimorés,2021,2,2021-2-01,1
316670,Serra dos Aimorés,2021,3,2021-3-01,1
316670,Serra dos Aimorés,2021,4,2021-4-01,1
316670,Serra dos Aimorés,2021,5,2021-5-01,0
316670,Serra dos Aimorés,2021,6,2021-6-01,0
316670,Serra dos Aimorés,2021,7,2021-7-01,0
316670,Serra dos Aimorés,2021,8,2021-8-01,0
316670,Serra dos Aimorés,2021,9,2021-9-01,0
316670,Serra dos Aimorés,2021,10,2021-10-01,0
316670,Serra dos Aimorés,2021,11,2021-11-01,0
316670,Serra dos Aimorés,2021,12,2021-12-01,1
316770,Sobrália,2021,1,2021-1-01,0
316770,Sobrália,2021,2,2021-2-01,1
316770,Sobrália,2021,3,2021-3-01,0
316770,Sobrália,2021,4,2021-4-01,0
316770,Sobrália,2021,5,2021-5-01,0
316770,Sobrália,2021,6,2021-6-01,0
316770,Sobrália,2021,7,2021-7-01,0
316770,Sobrália,2021,8,2021-8-01,0
316770,Sobrália,2021,9,2021-9-01,0
316770,Sobrália,2021,10,2021-10-01,0
316770,Sobrália,2021,11,2021-11-01,0
316770,Sobrália,2021,12,2021-12-01,0
316860,Teófilo Otoni,2021,1,2021-1-01,20
316860,Teófilo Otoni,2021,2,2021-2-01,16
316860,Teófilo Otoni,2021,3,2021-3-01,12
316860,Teófilo Otoni,2021,4,2021-4-01,9
316860,Teófilo Otoni,2021,5,2021-5-01,0
316860,Teófilo Otoni,2021,6,2021-6-01,0
316860,Teófilo Otoni,2021,7,2021-7-01,0
316860,Teófilo Otoni,2021,8,2021-8-01,1
316860,Teófilo Otoni,2021,9,2021-9-01,4
316860,Teófilo Otoni,2021,10,2021-10-01,4
316860,Teófilo Otoni,2021,11,2021-11-01,12
316860,Teófilo Otoni,2021,12,2021-12-01,17
316870,Timóteo,2021,1,2021-1-01,0
316870,Timóteo,2021,2,2021-2-01,0
316870,Timóteo,2021,3,2021-3-01,0
316870,Timóteo,2021,4,2021-4-01,1
316870,Timóteo,2021,5,2021-5-01,0
316870,Timóteo,2021,6,2021-6-01,0
316870,Timóteo,2021,7,2021-7-01,0
316870,Timóteo,2021,8,2021-8-01,0
316870,Timóteo,2021,9,2021-9-01,0
316870,Timóteo,2021,10,2021-10-01,0
