codigo_ibge,nome_municipio,ano,mes,data_timeline,valor_doencas_exantematicas_sarampo_e_rubeola
310780,Bom Jesus do Galho,2007,7,2007-7-01,0
310780,Bom Jesus do Galho,2007,8,2007-8-01,0
310780,Bom Jesus do Galho,2007,9,2007-9-01,0
310780,Bom Jesus do Galho,2007,10,2007-10-01,0
310780,Bom Jesus do Galho,2007,11,2007-11-01,0
310780,Bom Jesus do Galho,2007,12,2007-12-01,0
310790,Bom Repouso,2007,1,2007-1-01,1
310790,Bom Repouso,2007,2,2007-2-01,1
310790,Bom Repouso,2007,3,2007-3-01,0
310790,Bom Repouso,2007,4,2007-4-01,4
310790,Bom Repouso,2007,5,2007-5-01,7
310790,Bom Repouso,2007,6,2007-6-01,2
310790,Bom Repouso,2007,7,2007-7-01,2
310790,Bom Repouso,2007,8,2007-8-01,2
310790,Bom Repouso,2007,9,2007-9-01,2
310790,Bom Repouso,2007,10,2007-10-01,0
310790,Bom Repouso,2007,11,2007-11-01,0
310790,Bom Repouso,2007,12,2007-12-01,0
310800,Bom Sucesso,2007,1,2007-1-01,0
310800,Bom Sucesso,2007,2,2007-2-01,0
310800,Bom Sucesso,2007,3,2007-3-01,0
310800,Bom Sucesso,2007,4,2007-4-01,0
310800,Bom Sucesso,2007,5,2007-5-01,0
310800,Bom Sucesso,2007,6,2007-6-01,0
310800,Bom Sucesso,2007,7,2007-7-01,0
310800,Bom Sucesso,2007,8,2007-8-01,2
310800,Bom Sucesso,2007,9,2007-9-01,0
310800,Bom Sucesso,2007,10,2007-10-01,0
310800,Bom Sucesso,2007,11,2007-11-01,0
310800,Bom Sucesso,2007,12,2007-12-01,0
310830,Borda da Mata,2007,1,2007-1-01,0
310830,Borda da Mata,2007,2,2007-2-01,0
310830,Borda da Mata,2007,3,2007-3-01,0
310830,Borda da Mata,2007,4,2007-4-01,3
310830,Borda da Mata,2007,5,2007-5-01,1
310830,Borda da Mata,2007,6,2007-6-01,0
310830,Borda da Mata,2007,7,2007-7-01,0
310830,Borda da Mata,2007,8,2007-8-01,0
310830,Borda da Mata,2007,9,2007-9-01,0
310830,Borda da Mata,2007,10,2007-10-01,0
310830,Borda da Mata,2007,11,2007-11-01,0
310830,Borda da Mata,2007,12,2007-12-01,0
310840,Botelhos,2007,1,2007-1-01,0
310840,Botelhos,2007,2,2007-2-01,0
310840,Botelhos,2007,3,2007-3-01,3
310840,Botelhos,2007,4,2007-4-01,0
310840,Botelhos,2007,5,2007-5-01,1
310840,Botelhos,2007,6,2007-6-01,0
310840,Botelhos,2007,7,2007-7-01,1
310840,Botelhos,2007,8,2007-8-01,0
310840,Botelhos,2007,9,2007-9-01,1
310840,Botelhos,2007,10,2007-10-01,0
310840,Botelhos,2007,11,2007-11-01,0
310840,Botelhos,2007,12,2007-12-01,0
310890,Brazópolis,2007,1,2007-1-01,0
310890,Brazópolis,2007,2,2007-2-01,1
310890,Brazópolis,2007,3,2007-3-01,0
310890,Brazópolis,2007,4,2007-4-01,2
310890,Brazópolis,2007,5,2007-5-01,0
310890,Brazópolis,2007,6,2007-6-01,1
310890,Brazópolis,2007,7,2007-7-01,0
310890,Brazópolis,2007,8,2007-8-01,0
310890,Brazópolis,2007,9,2007-9-01,0
310890,Brazópolis,2007,10,2007-10-01,0
310890,Brazópolis,2007,11,2007-11-01,0
310890,Brazópolis,2007,12,2007-12-01,0
310910,Bueno Brandão,2007,1,2007-1-01,2
310910,Bueno Brandão,2007,2,2007-2-01,0
310910,Bueno Brandão,2007,3,2007-3-01,0
310910,Bueno Brandão,2007,4,2007-4-01,1
310910,Bueno Brandão,2007,5,2007-5-01,0
310910,Bueno Brandão,2007,6,2007-6-01,0
310910,Bueno Brandão,2007,7,2007-7-01,0
310910,Bueno Brandão,2007,8,2007-8-01,1
310910,Bueno Brandão,2007,9,2007-9-01,1
310910,Bueno Brandão,2007,10,2007-10-01,0
310910,Bueno Brandão,2007,11,2007-11-01,0
310910,Bueno Brandão,2007,12,2007-12-01,2
310920,Buenópolis,2007,1,2007-1-01,0
310920,Buenópolis,2007,2,2007-2-01,0
310920,Buenópolis,2007,3,2007-3-01,1
310920,Buenópolis,2007,4,2007-4-01,1
310920,Buenópolis,2007,5,2007-5-01,0
310920,Buenópolis,2007,6,2007-6-01,0
310920,Buenópolis,2007,7,2007-7-01,0
310920,Buenópolis,2007,8,2007-8-01,1
310920,Buenópolis,2007,9,2007-9-01,0
310920,Buenópolis,2007,10,2007-10-01,0
310920,Buenópolis,2007,11,2007-11-01,0
310920,Buenópolis,2007,12,2007-12-01,0
310925,Bugre,2007,1,2007-1-01,0
310925,Bugre,2007,2,2007-2-01,0
310925,Bugre,2007,3,2007-3-01,0
310925,Bugre,2007,4,2007-4-01,0
310925,Bugre,2007,5,2007-5-01,0
310925,Bugre,2007,6,2007-6-01,0
310925,Bugre,2007,7,2007-7-01,0
310925,Bugre,2007,8,2007-8-01,0
310925,Bugre,2007,9,2007-9-01,0
310925,Bugre,2007,10,2007-10-01,1
310925,Bugre,2007,11,2007-11-01,0
310925,Bugre,2007,12,2007-12-01,0
310930,Buritis,2007,1,2007-1-01,0
310930,Buritis,2007,2,2007-2-01,1
310930,Buritis,2007,3,2007-3-01,1
310930,Buritis,2007,4,2007-4-01,1
310930,Buritis,2007,5,2007-5-01,0
310930,Buritis,2007,6,2007-6-01,0
310930,Buritis,2007,7,2007-7-01,0
310930,Buritis,2007,8,2007-8-01,1
310930,Buritis,2007,9,2007-9-01,0
310930,Buritis,2007,10,2007-10-01,4
310930,Buritis,2007,11,2007-11-01,0
310930,Buritis,2007,12,2007-12-01,0
310945,Cabeceira Grande,2007,1,2007-1-01,0
310945,Cabeceira Grande,2007,2,2007-2-01,0
310945,Cabeceira Grande,2007,3,2007-3-01,0
310945,Cabeceira Grande,2007,4,2007-4-01,0
310945,Cabeceira Grande,2007,5,2007-5-01,0
310945,Cabeceira Grande,2007,6,2007-6-01,0
310945,Cabeceira Grande,2007,7,2007-7-01,0
310945,Cabeceira Grande,2007,8,2007-8-01,0
310945,Cabeceira Grande,2007,9,2007-9-01,0
310945,Cabeceira Grande,2007,10,2007-10-01,1
310945,Cabeceira Grande,2007,11,2007-11-01,1
310945,Cabeceira Grande,2007,12,2007-12-01,0
310950,Cabo Verde,2007,1,2007-1-01,0
310950,Cabo Verde,2007,2,2007-2-01,0
310950,Cabo Verde,2007,3,2007-3-01,1
310950,Cabo Verde,2007,4,2007-4-01,1
310950,Cabo Verde,2007,5,2007-5-01,0
310950,Cabo Verde,2007,6,2007-6-01,2
310950,Cabo Verde,2007,7,2007-7-01,0
310950,Cabo Verde,2007,8,2007-8-01,0
310950,Cabo Verde,2007,9,2007-9-01,1
310950,Cabo Verde,2007,10,2007-10-01,1
310950,Cabo Verde,2007,11,2007-11-01,1
310950,Cabo Verde,2007,12,2007-12-01,1
310960,Cachoeira da Prata,2007,1,2007-1-01,0
310960,Cachoeira da Prata,2007,2,2007-2-01,0
310960,Cachoeira da Prata,2007,3,2007-3-01,0
310960,Cachoeira da Prata,2007,4,2007-4-01,1
310960,Cachoeira da Prata,2007,5,2007-5-01,0
310960,Cachoeira da Prata,2007,6,2007-6-01,0
310960,Cachoeira da Prata,2007,7,2007-7-01,0
310960,Cachoeira da Prata,2007,8,2007-8-01,0
310960,Cachoeira da Prata,2007,9,2007-9-01,1
310960,Cachoeira da Prata,2007,10,2007-10-01,1
310960,Cachoeira da Prata,2007,11,2007-11-01,0
310960,Cachoeira da Prata,2007,12,2007-12-01,1
310970,Cachoeira de Minas,2007,1,2007-1-01,0
310970,Cachoeira de Minas,2007,2,2007-2-01,1
310970,Cachoeira de Minas,2007,3,2007-3-01,1
310970,Cachoeira de Minas,2007,4,2007-4-01,0
310970,Cachoeira de Minas,2007,5,2007-5-01,3
310970,Cachoeira de Minas,2007,6,2007-6-01,3
310970,Cachoeira de Minas,2007,7,2007-7-01,0
310970,Cachoeira de Minas,2007,8,2007-8-01,2
310970,Cachoeira de Minas,2007,9,2007-9-01,1
310970,Cachoeira de Minas,2007,10,2007-10-01,1
310970,Cachoeira de Minas,2007,11,2007-11-01,2
310970,Cachoeira de Minas,2007,12,2007-12-01,0
310980,Cachoeira Dourada,2007,1,2007-1-01,0
310980,Cachoeira Dourada,2007,2,2007-2-01,0
310980,Cachoeira Dourada,2007,3,2007-3-01,0
310980,Cachoeira Dourada,2007,4,2007-4-01,0
310980,Cachoeira Dourada,2007,5,2007-5-01,0
310980,Cachoeira Dourada,2007,6,2007-6-01,0
310980,Cachoeira Dourada,2007,7,2007-7-01,0
310980,Cachoeira Dourada,2007,8,2007-8-01,0
310980,Cachoeira Dourada,2007,9,2007-9-01,0
310980,Cachoeira Dourada,2007,10,2007-10-01,1
310980,Cachoeira Dourada,2007,11,2007-11-01,0
310980,Cachoeira Dourada,2007,12,2007-12-01,0
310990,Caetanópolis,2007,1,2007-1-01,1
310990,Caetanópolis,2007,2,2007-2-01,0
310990,Caetanópolis,2007,3,2007-3-01,0
310990,Caetanópolis,2007,4,2007-4-01,1
310990,Caetanópolis,2007,5,2007-5-01,0
310990,Caetanópolis,2007,6,2007-6-01,0
310990,Caetanópolis,2007,7,2007-7-01,0
310990,Caetanópolis,2007,8,2007-8-01,0
310990,Caetanópolis,2007,9,2007-9-01,0
310990,Caetanópolis,2007,10,2007-10-01,0
310990,Caetanópolis,2007,11,2007-11-01,0
310990,Caetanópolis,2007,12,2007-12-01,0
311000,Caeté,2007,1,2007-1-01,2
311000,Caeté,2007,2,2007-2-01,1
311000,Caeté,2007,3,2007-3-01,0
311000,Caeté,2007,4,2007-4-01,0
311000,Caeté,2007,5,2007-5-01,0
311000,Caeté,2007,6,2007-6-01,0
311000,Caeté,2007,7,2007-7-01,1
311000,Caeté,2007,8,2007-8-01,0
311000,Caeté,2007,9,2007-9-01,0
311000,Caeté,2007,10,2007-10-01,0
311000,Caeté,2007,11,2007-11-01,0
311000,Caeté,2007,12,2007-12-01,0
311030,Caldas,2007,1,2007-1-01,0
311030,Caldas,2007,2,2007-2-01,0
311030,Caldas,2007,3,2007-3-01,0
311030,Caldas,2007,4,2007-4-01,0
311030,Caldas,2007,5,2007-5-01,1
311030,Caldas,2007,6,2007-6-01,1
311030,Caldas,2007,7,2007-7-01,1
311030,Caldas,2007,8,2007-8-01,2
311030,Caldas,2007,9,2007-9-01,1
311030,Caldas,2007,10,2007-10-01,1
311030,Caldas,2007,11,2007-11-01,1
311030,Caldas,2007,12,2007-12-01,0
311050,Camanducaia,2007,1,2007-1-01,0
311050,Camanducaia,2007,2,2007-2-01,0
311050,Camanducaia,2007,3,2007-3-01,0
311050,Camanducaia,2007,4,2007-4-01,0
311050,Camanducaia,2007,5,2007-5-01,1
311050,Camanducaia,2007,6,2007-6-01,0
311050,Camanducaia,2007,7,2007-7-01,0
311050,Camanducaia,2007,8,2007-8-01,1
311050,Camanducaia,2007,9,2007-9-01,0
311050,Camanducaia,2007,10,2007-10-01,0
311050,Camanducaia,2007,11,2007-11-01,0
311050,Camanducaia,2007,12,2007-12-01,0
311060,Cambuí,2007,1,2007-1-01,0
311060,Cambuí,2007,2,2007-2-01,0
311060,Cambuí,2007,3,2007-3-01,0
311060,Cambuí,2007,4,2007-4-01,1
311060,Cambuí,2007,5,2007-5-01,0
311060,Cambuí,2007,6,2007-6-01,5
311060,Cambuí,2007,7,2007-7-01,1
311060,Cambuí,2007,8,2007-8-01,4
311060,Cambuí,2007,9,2007-9-01,1
311060,Cambuí,2007,10,2007-10-01,2
311060,Cambuí,2007,11,2007-11-01,3
311060,Cambuí,2007,12,2007-12-01,2
311070,Cambuquira,2007,1,2007-1-01,1
311070,Cambuquira,2007,2,2007-2-01,0
311070,Cambuquira,2007,3,2007-3-01,0
311070,Cambuquira,2007,4,2007-4-01,2
311070,Cambuquira,2007,5,2007-5-01,0
311070,Cambuquira,2007,6,2007-6-01,0
311070,Cambuquira,2007,7,2007-7-01,0
311070,Cambuquira,2007,8,2007-8-01,0
311070,Cambuquira,2007,9,2007-9-01,1
311070,Cambuquira,2007,10,2007-10-01,0
311070,Cambuquira,2007,11,2007-11-01,0
311070,Cambuquira,2007,12,2007-12-01,1
311080,Campanário,2007,1,2007-1-01,0
311080,Campanário,2007,2,2007-2-01,0
311080,Campanário,2007,3,2007-3-01,0
311080,Campanário,2007,4,2007-4-01,0
311080,Campanário,2007,5,2007-5-01,0
311080,Campanário,2007,6,2007-6-01,0
311080,Campanário,2007,7,2007-7-01,0
311080,Campanário,2007,8,2007-8-01,0
311080,Campanário,2007,9,2007-9-01,0
311080,Campanário,2007,10,2007-10-01,0
311080,Campanário,2007,11,2007-11-01,1
311080,Campanário,2007,12,2007-12-01,0
311090,Campanha,2007,1,2007-1-01,1
311090,Campanha,2007,2,2007-2-01,0
311090,Campanha,2007,3,2007-3-01,0
311090,Campanha,2007,4,2007-4-01,0
311090,Campanha,2007,5,2007-5-01,0
311090,Campanha,2007,6,2007-6-01,0
311090,Campanha,2007,7,2007-7-01,0
311090,Campanha,2007,8,2007-8-01,0
311090,Campanha,2007,9,2007-9-01,0
311090,Campanha,2007,10,2007-10-01,1
311090,Campanha,2007,11,2007-11-01,0
311090,Campanha,2007,12,2007-12-01,0
311100,Campestre,2007,1,2007-1-01,0
311100,Campestre,2007,2,2007-2-01,0
311100,Campestre,2007,3,2007-3-01,0
311100,Campestre,2007,4,2007-4-01,1
311100,Campestre,2007,5,2007-5-01,0
311100,Campestre,2007,6,2007-6-01,0
311100,Campestre,2007,7,2007-7-01,0
311100,Campestre,2007,8,2007-8-01,0
311100,Campestre,2007,9,2007-9-01,0
311100,Campestre,2007,10,2007-10-01,0
311100,Campestre,2007,11,2007-11-01,0
311100,Campestre,2007,12,2007-12-01,0
311110,Campina Verde,2007,1,2007-1-01,0
311110,Campina Verde,2007,2,2007-2-01,0
311110,Campina Verde,2007,3,2007-3-01,0
311110,Campina Verde,2007,4,2007-4-01,0
311110,Campina Verde,2007,5,2007-5-01,0
311110,Campina Verde,2007,6,2007-6-01,0
311110,Campina Verde,2007,7,2007-7-01,0
311110,Campina Verde,2007,8,2007-8-01,0
311110,Campina Verde,2007,9,2007-9-01,0
311110,Campina Verde,2007,10,2007-10-01,1
311110,Campina Verde,2007,11,2007-11-01,0
311110,Campina Verde,2007,12,2007-12-01,0
311120,Campo Belo,2007,1,2007-1-01,1
311120,Campo Belo,2007,2,2007-2-01,0
311120,Campo Belo,2007,3,2007-3-01,0
311120,Campo Belo,2007,4,2007-4-01,0
311120,Campo Belo,2007,5,2007-5-01,0
311120,Campo Belo,2007,6,2007-6-01,0
311120,Campo Belo,2007,7,2007-7-01,0
311120,Campo Belo,2007,8,2007-8-01,0
311120,Campo Belo,2007,9,2007-9-01,0
311120,Campo Belo,2007,10,2007-10-01,0
311120,Campo Belo,2007,11,2007-11-01,0
311120,Campo Belo,2007,12,2007-12-01,0
311140,Campo Florido,2007,1,2007-1-01,2
311140,Campo Florido,2007,2,2007-2-01,0
311140,Campo Florido,2007,3,2007-3-01,2
311140,Campo Florido,2007,4,2007-4-01,1
311140,Campo Florido,2007,5,2007-5-01,0
311140,Campo Florido,2007,6,2007-6-01,1
311140,Campo Florido,2007,7,2007-7-01,2
311140,Campo Florido,2007,8,2007-8-01,0
311140,Campo Florido,2007,9,2007-9-01,2
311140,Campo Florido,2007,10,2007-10-01,2
311140,Campo Florido,2007,11,2007-11-01,1
311140,Campo Florido,2007,12,2007-12-01,0
311150,Campos Altos,2007,1,2007-1-01,0
311150,Campos Altos,2007,2,2007-2-01,0
311150,Campos Altos,2007,3,2007-3-01,1
311150,Campos Altos,2007,4,2007-4-01,1
311150,Campos Altos,2007,5,2007-5-01,0
311150,Campos Altos,2007,6,2007-6-01,0
311150,Campos Altos,2007,7,2007-7-01,1
311150,Campos Altos,2007,8,2007-8-01,3
311150,Campos Altos,2007,9,2007-9-01,1
311150,Campos Altos,2007,10,2007-10-01,1
311150,Campos Altos,2007,11,2007-11-01,0
311150,Campos Altos,2007,12,2007-12-01,0
311160,Campos Gerais,2007,1,2007-1-01,0
311160,Campos Gerais,2007,2,2007-2-01,0
311160,Campos Gerais,2007,3,2007-3-01,0
311160,Campos Gerais,2007,4,2007-4-01,0
311160,Campos Gerais,2007,5,2007-5-01,0
311160,Campos Gerais,2007,6,2007-6-01,0
311160,Campos Gerais,2007,7,2007-7-01,1
311160,Campos Gerais,2007,8,2007-8-01,0
311160,Campos Gerais,2007,9,2007-9-01,0
311160,Campos Gerais,2007,10,2007-10-01,0
311160,Campos Gerais,2007,11,2007-11-01,0
311160,Campos Gerais,2007,12,2007-12-01,0
311180,Canápolis,2007,1,2007-1-01,1
311180,Canápolis,2007,2,2007-2-01,0
311180,Canápolis,2007,3,2007-3-01,0
311180,Canápolis,2007,4,2007-4-01,0
311180,Canápolis,2007,5,2007-5-01,0
311180,Canápolis,2007,6,2007-6-01,0
311180,Canápolis,2007,7,2007-7-01,0
311180,Canápolis,2007,8,2007-8-01,0
311180,Canápolis,2007,9,2007-9-01,0
311180,Canápolis,2007,10,2007-10-01,0
311180,Canápolis,2007,11,2007-11-01,0
311180,Canápolis,2007,12,2007-12-01,0
311200,Candeias,2007,1,2007-1-01,0
311200,Candeias,2007,2,2007-2-01,1
311200,Candeias,2007,3,2007-3-01,0
311200,Candeias,2007,4,2007-4-01,0
311200,Candeias,2007,5,2007-5-01,0
311200,Candeias,2007,6,2007-6-01,0
311200,Candeias,2007,7,2007-7-01,0
311200,Candeias,2007,8,2007-8-01,0
311200,Candeias,2007,9,2007-9-01,1
311200,Candeias,2007,10,2007-10-01,0
311200,Candeias,2007,11,2007-11-01,0
311200,Candeias,2007,12,2007-12-01,0
311230,Capelinha,2007,1,2007-1-01,0
311230,Capelinha,2007,2,2007-2-01,0
311230,Capelinha,2007,3,2007-3-01,0
311230,Capelinha,2007,4,2007-4-01,1
311230,Capelinha,2007,5,2007-5-01,3
311230,Capelinha,2007,6,2007-6-01,0
311230,Capelinha,2007,7,2007-7-01,1
311230,Capelinha,2007,8,2007-8-01,0
311230,Capelinha,2007,9,2007-9-01,1
311230,Capelinha,2007,10,2007-10-01,1
311230,Capelinha,2007,11,2007-11-01,0
311230,Capelinha,2007,12,2007-12-01,0
311240,Capetinga,2007,1,2007-1-01,0
311240,Capetinga,2007,2,2007-2-01,0
311240,Capetinga,2007,3,2007-3-01,0
311240,Capetinga,2007,4,2007-4-01,0
311240,Capetinga,2007,5,2007-5-01,0
311240,Capetinga,2007,6,2007-6-01,1
311240,Capetinga,2007,7,2007-7-01,0
311240,Capetinga,2007,8,2007-8-01,0
311240,Capetinga,2007,9,2007-9-01,0
311240,Capetinga,2007,10,2007-10-01,0
311240,Capetinga,2007,11,2007-11-01,0
311240,Capetinga,2007,12,2007-12-01,1
311260,Capinópolis,2007,1,2007-1-01,0
311260,Capinópolis,2007,2,2007-2-01,0
311260,Capinópolis,2007,3,2007-3-01,0
311260,Capinópolis,2007,4,2007-4-01,1
311260,Capinópolis,2007,5,2007-5-01,1
311260,Capinópolis,2007,6,2007-6-01,0
311260,Capinópolis,2007,7,2007-7-01,0
311260,Capinópolis,2007,8,2007-8-01,0
311260,Capinópolis,2007,9,2007-9-01,0
311260,Capinópolis,2007,10,2007-10-01,0
311260,Capinópolis,2007,11,2007-11-01,1
311260,Capinópolis,2007,12,2007-12-01,0
311280,Capitólio,2007,1,2007-1-01,0
311280,Capitólio,2007,2,2007-2-01,0
311280,Capitólio,2007,3,2007-3-01,0
311280,Capitólio,2007,4,2007-4-01,0
311280,Capitólio,2007,5,2007-5-01,0
311280,Capitólio,2007,6,2007-6-01,0
311280,Capitólio,2007,7,2007-7-01,0
311280,Capitólio,2007,8,2007-8-01,0
311280,Capitólio,2007,9,2007-9-01,0
311280,Capitólio,2007,10,2007-10-01,0
311280,Capitólio,2007,11,2007-11-01,2
311280,Capitólio,2007,12,2007-12-01,0
311300,Caraí,2007,1,2007-1-01,0
311300,Caraí,2007,2,2007-2-01,1
311300,Caraí,2007,3,2007-3-01,1
311300,Caraí,2007,4,2007-4-01,0
311300,Caraí,2007,5,2007-5-01,0
311300,Caraí,2007,6,2007-6-01,0
311300,Caraí,2007,7,2007-7-01,1
311300,Caraí,2007,8,2007-8-01,1
311300,Caraí,2007,9,2007-9-01,0
311300,Caraí,2007,10,2007-10-01,1
311300,Caraí,2007,11,2007-11-01,1
311300,Caraí,2007,12,2007-12-01,0
311320,Carandaí,2007,1,2007-1-01,0
311320,Carandaí,2007,2,2007-2-01,1
311320,Carandaí,2007,3,2007-3-01,0
311320,Carandaí,2007,4,2007-4-01,0
311320,Carandaí,2007,5,2007-5-01,1
311320,Carandaí,2007,6,2007-6-01,0
311320,Carandaí,2007,7,2007-7-01,0
311320,Carandaí,2007,8,2007-8-01,0
311320,Carandaí,2007,9,2007-9-01,0
311320,Carandaí,2007,10,2007-10-01,0
311320,Carandaí,2007,11,2007-11-01,0
311320,Carandaí,2007,12,2007-12-01,0
311340,Caratinga,2007,1,2007-1-01,0
311340,Caratinga,2007,2,2007-2-01,0
311340,Caratinga,2007,3,2007-3-01,0
311340,Caratinga,2007,4,2007-4-01,1
311340,Caratinga,2007,5,2007-5-01,0
311340,Caratinga,2007,6,2007-6-01,0
311340,Caratinga,2007,7,2007-7-01,0
311340,Caratinga,2007,8,2007-8-01,0
311340,Caratinga,2007,9,2007-9-01,0
311340,Caratinga,2007,10,2007-10-01,0
311340,Caratinga,2007,11,2007-11-01,0
311340,Caratinga,2007,12,2007-12-01,0
311350,Carbonita,2007,1,2007-1-01,0
311350,Carbonita,2007,2,2007-2-01,0
311350,Carbonita,2007,3,2007-3-01,0
311350,Carbonita,2007,4,2007-4-01,0
311350,Carbonita,2007,5,2007-5-01,0
311350,Carbonita,2007,6,2007-6-01,0
311350,Carbonita,2007,7,2007-7-01,1
311350,Carbonita,2007,8,2007-8-01,1
311350,Carbonita,2007,9,2007-9-01,1
311350,Carbonita,2007,10,2007-10-01,0
311350,Carbonita,2007,11,2007-11-01,0
311350,Carbonita,2007,12,2007-12-01,0
311360,Careaçu,2007,1,2007-1-01,0
311360,Careaçu,2007,2,2007-2-01,2
311360,Careaçu,2007,3,2007-3-01,1
311360,Careaçu,2007,4,2007-4-01,0
311360,Careaçu,2007,5,2007-5-01,0
311360,Careaçu,2007,6,2007-6-01,1
311360,Careaçu,2007,7,2007-7-01,2
311360,Careaçu,2007,8,2007-8-01,0
311360,Careaçu,2007,9,2007-9-01,0
311360,Careaçu,2007,10,2007-10-01,2
311360,Careaçu,2007,11,2007-11-01,1
311360,Careaçu,2007,12,2007-12-01,0
311370,Carlos Chagas,2007,1,2007-1-01,0
311370,Carlos Chagas,2007,2,2007-2-01,0
311370,Carlos Chagas,2007,3,2007-3-01,0
311370,Carlos Chagas,2007,4,2007-4-01,0
311370,Carlos Chagas,2007,5,2007-5-01,0
311370,Carlos Chagas,2007,6,2007-6-01,0
311370,Carlos Chagas,2007,7,2007-7-01,0
311370,Carlos Chagas,2007,8,2007-8-01,0
311370,Carlos Chagas,2007,9,2007-9-01,0
311370,Carlos Chagas,2007,10,2007-10-01,0
311370,Carlos Chagas,2007,11,2007-11-01,0
311370,Carlos Chagas,2007,12,2007-12-01,2
311380,Carmésia,2007,1,2007-1-01,2
311380,Carmésia,2007,2,2007-2-01,0
311380,Carmésia,2007,3,2007-3-01,0
311380,Carmésia,2007,4,2007-4-01,0
311380,Carmésia,2007,5,2007-5-01,0
311380,Carmésia,2007,6,2007-6-01,0
311380,Carmésia,2007,7,2007-7-01,0
311380,Carmésia,2007,8,2007-8-01,0
311380,Carmésia,2007,9,2007-9-01,0
311380,Carmésia,2007,10,2007-10-01,0
311380,Carmésia,2007,11,2007-11-01,0
311380,Carmésia,2007,12,2007-12-01,0
311410,Carmo de Minas,2007,1,2007-1-01,0
311410,Carmo de Minas,2007,2,2007-2-01,1
311410,Carmo de Minas,2007,3,2007-3-01,0
311410,Carmo de Minas,2007,4,2007-4-01,5
311410,Carmo de Minas,2007,5,2007-5-01,1
311410,Carmo de Minas,2007,6,2007-6-01,0
311410,Carmo de Minas,2007,7,2007-7-01,0
311410,Carmo de Minas,2007,8,2007-8-01,1
311410,Carmo de Minas,2007,9,2007-9-01,0
311410,Carmo de Minas,2007,10,2007-10-01,1
311410,Carmo de Minas,2007,11,2007-11-01,0
311410,Carmo de Minas,2007,12,2007-12-01,1
311430,Carmo do Paranaíba,2007,1,2007-1-01,0
311430,Carmo do Paranaíba,2007,2,2007-2-01,0
311430,Carmo do Paranaíba,2007,3,2007-3-01,0
311430,Carmo do Paranaíba,2007,4,2007-4-01,1
311430,Carmo do Paranaíba,2007,5,2007-5-01,1
311430,Carmo do Paranaíba,2007,6,2007-6-01,0
311430,Carmo do Paranaíba,2007,7,2007-7-01,1
311430,Carmo do Paranaíba,2007,8,2007-8-01,0
311430,Carmo do Paranaíba,2007,9,2007-9-01,4
311430,Carmo do Paranaíba,2007,10,2007-10-01,2
311430,Carmo do Paranaíba,2007,11,2007-11-01,1
311430,Carmo do Paranaíba,2007,12,2007-12-01,1
311440,Carmo do Rio Claro,2007,1,2007-1-01,0
311440,Carmo do Rio Claro,2007,2,2007-2-01,0
311440,Carmo do Rio Claro,2007,3,2007-3-01,1
311440,Carmo do Rio Claro,2007,4,2007-4-01,0
311440,Carmo do Rio Claro,2007,5,2007-5-01,0
311440,Carmo do Rio Claro,2007,6,2007-6-01,0
311440,Carmo do Rio Claro,2007,7,2007-7-01,0
311440,Carmo do Rio Claro,2007,8,2007-8-01,1
311440,Carmo do Rio Claro,2007,9,2007-9-01,1
311440,Carmo do Rio Claro,2007,10,2007-10-01,0
311440,Carmo do Rio Claro,2007,11,2007-11-01,1
311440,Carmo do Rio Claro,2007,12,2007-12-01,0
311455,Carneirinho,2007,1,2007-1-01,0
311455,Carneirinho,2007,2,2007-2-01,0
311455,Carneirinho,2007,3,2007-3-01,1
311455,Carneirinho,2007,4,2007-4-01,0
311455,Carneirinho,2007,5,2007-5-01,0
311455,Carneirinho,2007,6,2007-6-01,1
311455,Carneirinho,2007,7,2007-7-01,0
311455,Carneirinho,2007,8,2007-8-01,0
311455,Carneirinho,2007,9,2007-9-01,0
311455,Carneirinho,2007,10,2007-10-01,0
311455,Carneirinho,2007,11,2007-11-01,1
311455,Carneirinho,2007,12,2007-12-01,0
311460,Carrancas,2007,1,2007-1-01,0
311460,Carrancas,2007,2,2007-2-01,0
311460,Carrancas,2007,3,2007-3-01,0
311460,Carrancas,2007,4,2007-4-01,0
311460,Carrancas,2007,5,2007-5-01,0
311460,Carrancas,2007,6,2007-6-01,0
311460,Carrancas,2007,7,2007-7-01,0
311460,Carrancas,2007,8,2007-8-01,0
311460,Carrancas,2007,9,2007-9-01,0
311460,Carrancas,2007,10,2007-10-01,3
311460,Carrancas,2007,11,2007-11-01,4
311460,Carrancas,2007,12,2007-12-01,1
311530,Cataguases,2007,1,2007-1-01,0
311530,Cataguases,2007,2,2007-2-01,0
311530,Cataguases,2007,3,2007-3-01,2
311530,Cataguases,2007,4,2007-4-01,3
311530,Cataguases,2007,5,2007-5-01,3
311530,Cataguases,2007,6,2007-6-01,0
311530,Cataguases,2007,7,2007-7-01,1
311530,Cataguases,2007,8,2007-8-01,0
311530,Cataguases,2007,9,2007-9-01,2
311530,Cataguases,2007,10,2007-10-01,0
311530,Cataguases,2007,11,2007-11-01,0
311530,Cataguases,2007,12,2007-12-01,2
311545,Catuji,2007,1,2007-1-01,0
311545,Catuji,2007,2,2007-2-01,0
311545,Catuji,2007,3,2007-3-01,0
311545,Catuji,2007,4,2007-4-01,0
311545,Catuji,2007,5,2007-5-01,0
311545,Catuji,2007,6,2007-6-01,0
311545,Catuji,2007,7,2007-7-01,0
