codigo_ibge,nome_municipio,ano,mes,data_timeline,valor_leishmaniose_visceral
313940,Manhuaçu,2021,5,2021-5-01,0
313940,Manhuaçu,2021,6,2021-6-01,0
313940,Manhuaçu,2021,7,2021-7-01,0
313940,Manhuaçu,2021,8,2021-8-01,0
313940,Manhuaçu,2021,9,2021-9-01,0
313940,Manhuaçu,2021,10,2021-10-01,1
313940,Manhuaçu,2021,11,2021-11-01,0
313940,Manhuaçu,2021,12,2021-12-01,0
314000,Mariana,2021,1,2021-1-01,0
314000,Mariana,2021,2,2021-2-01,1
314000,Mariana,2021,3,2021-3-01,0
314000,Mariana,2021,4,2021-4-01,0
314000,Mariana,2021,5,2021-5-01,0
314000,Mariana,2021,6,2021-6-01,0
314000,Mariana,2021,7,2021-7-01,0
314000,Mariana,2021,8,2021-8-01,0
314000,Mariana,2021,9,2021-9-01,2
314000,Mariana,2021,10,2021-10-01,0
314000,Mariana,2021,11,2021-11-01,0
314000,Mariana,2021,12,2021-12-01,0
314290,Monte Azul,2021,1,2021-1-01,0
314290,Monte Azul,2021,2,2021-2-01,1
314290,Monte Azul,2021,3,2021-3-01,0
314290,Monte Azul,2021,4,2021-4-01,0
314290,Monte Azul,2021,5,2021-5-01,0
314290,Monte Azul,2021,6,2021-6-01,0
314290,Monte Azul,2021,7,2021-7-01,0
314290,Monte Azul,2021,8,2021-8-01,0
314290,Monte Azul,2021,9,2021-9-01,0
314290,Monte Azul,2021,10,2021-10-01,0
314290,Monte Azul,2021,11,2021-11-01,0
314290,Monte Azul,2021,12,2021-12-01,0
314330,Montes Claros,2021,1,2021-1-01,2
314330,Montes Claros,2021,2,2021-2-01,1
314330,Montes Claros,2021,3,2021-3-01,5
314330,Montes Claros,2021,4,2021-4-01,0
314330,Montes Claros,2021,5,2021-5-01,0
314330,Montes Claros,2021,6,2021-6-01,0
314330,Montes Claros,2021,7,2021-7-01,2
314330,Montes Claros,2021,8,2021-8-01,0
314330,Montes Claros,2021,9,2021-9-01,0
314330,Montes Claros,2021,10,2021-10-01,0
314330,Montes Claros,2021,11,2021-11-01,1
314330,Montes Claros,2021,12,2021-12-01,0
314400,Mutum,2021,1,2021-1-01,0
314400,Mutum,2021,2,2021-2-01,0
314400,Mutum,2021,3,2021-3-01,0
314400,Mutum,2021,4,2021-4-01,0
314400,Mutum,2021,5,2021-5-01,0
314400,Mutum,2021,6,2021-6-01,0
314400,Mutum,2021,7,2021-7-01,0
314400,Mutum,2021,8,2021-8-01,0
314400,Mutum,2021,9,2021-9-01,0
314400,Mutum,2021,10,2021-10-01,0
314400,Mutum,2021,11,2021-11-01,1
314400,Mutum,2021,12,2021-12-01,0
314530,Novo Cruzeiro,2021,1,2021-1-01,0
314530,Novo Cruzeiro,2021,2,2021-2-01,0
314530,Novo Cruzeiro,2021,3,2021-3-01,0
314530,Novo Cruzeiro,2021,4,2021-4-01,0
314530,Novo Cruzeiro,2021,5,2021-5-01,0
314530,Novo Cruzeiro,2021,6,2021-6-01,0
314530,Novo Cruzeiro,2021,7,2021-7-01,0
314530,Novo Cruzeiro,2021,8,2021-8-01,0
314530,Novo Cruzeiro,2021,9,2021-9-01,0
314530,Novo Cruzeiro,2021,10,2021-10-01,0
314530,Novo Cruzeiro,2021,11,2021-11-01,1
314530,Novo Cruzeiro,2021,12,2021-12-01,0
314590,Ouro Branco,2021,1,2021-1-01,1
314590,Ouro Branco,2021,2,2021-2-01,0
314590,Ouro Branco,2021,3,2021-3-01,0
314590,Ouro Branco,2021,4,2021-4-01,0
314590,Ouro Branco,2021,5,2021-5-01,0
314590,Ouro Branco,2021,6,2021-6-01,0
314590,Ouro Branco,2021,7,2021-7-01,0
314590,Ouro Branco,2021,8,2021-8-01,0
314590,Ouro Branco,2021,9,2021-9-01,0
314590,Ouro Branco,2021,10,2021-10-01,0
314590,Ouro Branco,2021,11,2021-11-01,0
314590,Ouro Branco,2021,12,2021-12-01,0
314710,Pará de Minas,2021,1,2021-1-01,0
314710,Pará de Minas,2021,2,2021-2-01,1
314710,Pará de Minas,2021,3,2021-3-01,1
314710,Pará de Minas,2021,4,2021-4-01,0
314710,Pará de Minas,2021,5,2021-5-01,0
314710,Pará de Minas,2021,6,2021-6-01,0
314710,Pará de Minas,2021,7,2021-7-01,0
314710,Pará de Minas,2021,8,2021-8-01,0
314710,Pará de Minas,2021,9,2021-9-01,0
314710,Pará de Minas,2021,10,2021-10-01,0
314710,Pará de Minas,2021,11,2021-11-01,0
314710,Pará de Minas,2021,12,2021-12-01,0
314700,Paracatu,2021,1,2021-1-01,5
314700,Paracatu,2021,2,2021-2-01,0
314700,Paracatu,2021,3,2021-3-01,3
314700,Paracatu,2021,4,2021-4-01,3
314700,Paracatu,2021,5,2021-5-01,0
314700,Paracatu,2021,6,2021-6-01,0
314700,Paracatu,2021,7,2021-7-01,0
314700,Paracatu,2021,8,2021-8-01,0
314700,Paracatu,2021,9,2021-9-01,0
314700,Paracatu,2021,10,2021-10-01,0
314700,Paracatu,2021,11,2021-11-01,0
314700,Paracatu,2021,12,2021-12-01,3
314800,Patos de Minas,2021,1,2021-1-01,0
314800,Patos de Minas,2021,2,2021-2-01,0
314800,Patos de Minas,2021,3,2021-3-01,0
314800,Patos de Minas,2021,4,2021-4-01,0
314800,Patos de Minas,2021,5,2021-5-01,0
314800,Patos de Minas,2021,6,2021-6-01,0
314800,Patos de Minas,2021,7,2021-7-01,0
314800,Patos de Minas,2021,8,2021-8-01,0
314800,Patos de Minas,2021,9,2021-9-01,0
314800,Patos de Minas,2021,10,2021-10-01,0
314800,Patos de Minas,2021,11,2021-11-01,0
314800,Patos de Minas,2021,12,2021-12-01,1
314810,Patrocínio,2021,1,2021-1-01,0
314810,Patrocínio,2021,2,2021-2-01,0
314810,Patrocínio,2021,3,2021-3-01,1
314810,Patrocínio,2021,4,2021-4-01,0
314810,Patrocínio,2021,5,2021-5-01,0
314810,Patrocínio,2021,6,2021-6-01,0
314810,Patrocínio,2021,7,2021-7-01,0
314810,Patrocínio,2021,8,2021-8-01,0
314810,Patrocínio,2021,9,2021-9-01,0
314810,Patrocínio,2021,10,2021-10-01,0
314810,Patrocínio,2021,11,2021-11-01,0
314810,Patrocínio,2021,12,2021-12-01,0
314915,Pedras de Maria da Cruz,2021,1,2021-1-01,0
314915,Pedras de Maria da Cruz,2021,2,2021-2-01,0
314915,Pedras de Maria da Cruz,2021,3,2021-3-01,0
314915,Pedras de Maria da Cruz,2021,4,2021-4-01,0
314915,Pedras de Maria da Cruz,2021,5,2021-5-01,0
314915,Pedras de Maria da Cruz,2021,6,2021-6-01,0
314915,Pedras de Maria da Cruz,2021,7,2021-7-01,0
314915,Pedras de Maria da Cruz,2021,8,2021-8-01,0
314915,Pedras de Maria da Cruz,2021,9,2021-9-01,0
314915,Pedras de Maria da Cruz,2021,10,2021-10-01,0
314915,Pedras de Maria da Cruz,2021,11,2021-11-01,0
314915,Pedras de Maria da Cruz,2021,12,2021-12-01,1
315120,Pirapora,2021,1,2021-1-01,1
315120,Pirapora,2021,2,2021-2-01,0
315120,Pirapora,2021,3,2021-3-01,0
315120,Pirapora,2021,4,2021-4-01,0
315120,Pirapora,2021,5,2021-5-01,0
315120,Pirapora,2021,6,2021-6-01,0
315120,Pirapora,2021,7,2021-7-01,0
315120,Pirapora,2021,8,2021-8-01,2
315120,Pirapora,2021,9,2021-9-01,0
315120,Pirapora,2021,10,2021-10-01,1
315120,Pirapora,2021,11,2021-11-01,1
315120,Pirapora,2021,12,2021-12-01,1
315210,Ponte Nova,2021,1,2021-1-01,0
315210,Ponte Nova,2021,2,2021-2-01,0
315210,Ponte Nova,2021,3,2021-3-01,1
315210,Ponte Nova,2021,4,2021-4-01,0
315210,Ponte Nova,2021,5,2021-5-01,0
315210,Ponte Nova,2021,6,2021-6-01,0
315210,Ponte Nova,2021,7,2021-7-01,0
315210,Ponte Nova,2021,8,2021-8-01,0
315210,Ponte Nova,2021,9,2021-9-01,0
315210,Ponte Nova,2021,10,2021-10-01,0
315210,Ponte Nova,2021,11,2021-11-01,0
315210,Ponte Nova,2021,12,2021-12-01,0
315220,Porteirinha,2021,1,2021-1-01,1
315220,Porteirinha,2021,2,2021-2-01,0
315220,Porteirinha,2021,3,2021-3-01,0
315220,Porteirinha,2021,4,2021-4-01,0
315220,Porteirinha,2021,5,2021-5-01,0
315220,Porteirinha,2021,6,2021-6-01,0
315220,Porteirinha,2021,7,2021-7-01,0
315220,Porteirinha,2021,8,2021-8-01,0
315220,Porteirinha,2021,9,2021-9-01,0
315220,Porteirinha,2021,10,2021-10-01,0
315220,Porteirinha,2021,11,2021-11-01,0
315220,Porteirinha,2021,12,2021-12-01,1
315340,Presidente Olegário,2021,1,2021-1-01,0
315340,Presidente Olegário,2021,2,2021-2-01,0
315340,Presidente Olegário,2021,3,2021-3-01,1
315340,Presidente Olegário,2021,4,2021-4-01,0
315340,Presidente Olegário,2021,5,2021-5-01,0
315340,Presidente Olegário,2021,6,2021-6-01,0
315340,Presidente Olegário,2021,7,2021-7-01,0
315340,Presidente Olegário,2021,8,2021-8-01,0
315340,Presidente Olegário,2021,9,2021-9-01,0
315340,Presidente Olegário,2021,10,2021-10-01,0
315340,Presidente Olegário,2021,11,2021-11-01,0
315340,Presidente Olegário,2021,12,2021-12-01,0
315360,Prudente de Morais,2021,1,2021-1-01,1
315360,Prudente de Morais,2021,2,2021-2-01,0
315360,Prudente de Morais,2021,3,2021-3-01,0
315360,Prudente de Morais,2021,4,2021-4-01,0
315360,Prudente de Morais,2021,5,2021-5-01,0
315360,Prudente de Morais,2021,6,2021-6-01,0
315360,Prudente de Morais,2021,7,2021-7-01,0
315360,Prudente de Morais,2021,8,2021-8-01,0
315360,Prudente de Morais,2021,9,2021-9-01,0
315360,Prudente de Morais,2021,10,2021-10-01,0
315360,Prudente de Morais,2021,11,2021-11-01,0
315360,Prudente de Morais,2021,12,2021-12-01,0
315460,Ribeirão das Neves,2021,1,2021-1-01,7
315460,Ribeirão das Neves,2021,2,2021-2-01,0
315460,Ribeirão das Neves,2021,3,2021-3-01,0
315460,Ribeirão das Neves,2021,4,2021-4-01,0
315460,Ribeirão das Neves,2021,5,2021-5-01,0
315460,Ribeirão das Neves,2021,6,2021-6-01,0
315460,Ribeirão das Neves,2021,7,2021-7-01,0
315460,Ribeirão das Neves,2021,8,2021-8-01,0
315460,Ribeirão das Neves,2021,9,2021-9-01,0
315460,Ribeirão das Neves,2021,10,2021-10-01,0
315460,Ribeirão das Neves,2021,11,2021-11-01,0
315460,Ribeirão das Neves,2021,12,2021-12-01,2
315470,Ribeirão Vermelho,2021,1,2021-1-01,0
315470,Ribeirão Vermelho,2021,2,2021-2-01,1
315470,Ribeirão Vermelho,2021,3,2021-3-01,0
315470,Ribeirão Vermelho,2021,4,2021-4-01,0
315470,Ribeirão Vermelho,2021,5,2021-5-01,0
315470,Ribeirão Vermelho,2021,6,2021-6-01,0
315470,Ribeirão Vermelho,2021,7,2021-7-01,0
315470,Ribeirão Vermelho,2021,8,2021-8-01,0
315470,Ribeirão Vermelho,2021,9,2021-9-01,0
315470,Ribeirão Vermelho,2021,10,2021-10-01,0
315470,Ribeirão Vermelho,2021,11,2021-11-01,0
315470,Ribeirão Vermelho,2021,12,2021-12-01,0
315520,Rio Espera,2021,1,2021-1-01,1
315520,Rio Espera,2021,2,2021-2-01,0
315520,Rio Espera,2021,3,2021-3-01,0
315520,Rio Espera,2021,4,2021-4-01,0
315520,Rio Espera,2021,5,2021-5-01,0
315520,Rio Espera,2021,6,2021-6-01,0
315520,Rio Espera,2021,7,2021-7-01,0
315520,Rio Espera,2021,8,2021-8-01,0
315520,Rio Espera,2021,9,2021-9-01,0
315520,Rio Espera,2021,10,2021-10-01,0
315520,Rio Espera,2021,11,2021-11-01,0
315520,Rio Espera,2021,12,2021-12-01,0
315670,Sabará,2021,1,2021-1-01,1
315670,Sabará,2021,2,2021-2-01,1
315670,Sabará,2021,3,2021-3-01,0
315670,Sabará,2021,4,2021-4-01,0
315670,Sabará,2021,5,2021-5-01,0
315670,Sabará,2021,6,2021-6-01,0
315670,Sabará,2021,7,2021-7-01,0
315670,Sabará,2021,8,2021-8-01,0
315670,Sabará,2021,9,2021-9-01,0
315670,Sabará,2021,10,2021-10-01,0
315670,Sabará,2021,11,2021-11-01,0
315670,Sabará,2021,12,2021-12-01,0
315700,Salinas,2021,1,2021-1-01,0
315700,Salinas,2021,2,2021-2-01,0
315700,Salinas,2021,3,2021-3-01,1
315700,Salinas,2021,4,2021-4-01,0
315700,Salinas,2021,5,2021-5-01,0
315700,Salinas,2021,6,2021-6-01,0
315700,Salinas,2021,7,2021-7-01,0
315700,Salinas,2021,8,2021-8-01,0
315700,Salinas,2021,9,2021-9-01,0
315700,Salinas,2021,10,2021-10-01,0
315700,Salinas,2021,11,2021-11-01,0
315700,Salinas,2021,12,2021-12-01,1
315710,Salto da Divisa,2021,1,2021-1-01,0
315710,Salto da Divisa,2021,2,2021-2-01,1
315710,Salto da Divisa,2021,3,2021-3-01,0
315710,Salto da Divisa,2021,4,2021-4-01,0
315710,Salto da Divisa,2021,5,2021-5-01,0
315710,Salto da Divisa,2021,6,2021-6-01,0
315710,Salto da Divisa,2021,7,2021-7-01,0
315710,Salto da Divisa,2021,8,2021-8-01,0
315710,Salto da Divisa,2021,9,2021-9-01,0
315710,Salto da Divisa,2021,10,2021-10-01,0
315710,Salto da Divisa,2021,11,2021-11-01,0
315710,Salto da Divisa,2021,12,2021-12-01,0
315780,Santa Luzia,2021,1,2021-1-01,4
315780,Santa Luzia,2021,2,2021-2-01,1
315780,Santa Luzia,2021,3,2021-3-01,0
315780,Santa Luzia,2021,4,2021-4-01,0
315780,Santa Luzia,2021,5,2021-5-01,0
315780,Santa Luzia,2021,6,2021-6-01,0
315780,Santa Luzia,2021,7,2021-7-01,0
315780,Santa Luzia,2021,8,2021-8-01,0
315780,Santa Luzia,2021,9,2021-9-01,0
315780,Santa Luzia,2021,10,2021-10-01,0
315780,Santa Luzia,2021,11,2021-11-01,0
315780,Santa Luzia,2021,12,2021-12-01,0
315895,Santana do Paraíso,2021,1,2021-1-01,0
315895,Santana do Paraíso,2021,2,2021-2-01,1
315895,Santana do Paraíso,2021,3,2021-3-01,0
315895,Santana do Paraíso,2021,4,2021-4-01,0
315895,Santana do Paraíso,2021,5,2021-5-01,0
315895,Santana do Paraíso,2021,6,2021-6-01,0
315895,Santana do Paraíso,2021,7,2021-7-01,0
315895,Santana do Paraíso,2021,8,2021-8-01,0
315895,Santana do Paraíso,2021,9,2021-9-01,0
315895,Santana do Paraíso,2021,10,2021-10-01,0
315895,Santana do Paraíso,2021,11,2021-11-01,0
315895,Santana do Paraíso,2021,12,2021-12-01,0
315900,Santana do Riacho,2021,1,2021-1-01,0
315900,Santana do Riacho,2021,2,2021-2-01,0
315900,Santana do Riacho,2021,3,2021-3-01,0
315900,Santana do Riacho,2021,4,2021-4-01,0
315900,Santana do Riacho,2021,5,2021-5-01,0
315900,Santana do Riacho,2021,6,2021-6-01,0
315900,Santana do Riacho,2021,7,2021-7-01,0
315900,Santana do Riacho,2021,8,2021-8-01,0
315900,Santana do Riacho,2021,9,2021-9-01,0
315900,Santana do Riacho,2021,10,2021-10-01,0
315900,Santana do Riacho,2021,11,2021-11-01,0
315900,Santana do Riacho,2021,12,2021-12-01,1
316110,São Francisco,2021,1,2021-1-01,0
316110,São Francisco,2021,2,2021-2-01,0
316110,São Francisco,2021,3,2021-3-01,1
316110,São Francisco,2021,4,2021-4-01,0
316110,São Francisco,2021,5,2021-5-01,0
316110,São Francisco,2021,6,2021-6-01,0
316110,São Francisco,2021,7,2021-7-01,0
316110,São Francisco,2021,8,2021-8-01,0
316110,São Francisco,2021,9,2021-9-01,0
316110,São Francisco,2021,10,2021-10-01,0
316110,São Francisco,2021,11,2021-11-01,0
316110,São Francisco,2021,12,2021-12-01,0
316260,São João do Oriente,2021,1,2021-1-01,0
316260,São João do Oriente,2021,2,2021-2-01,0
316260,São João do Oriente,2021,3,2021-3-01,1
316260,São João do Oriente,2021,4,2021-4-01,0
316260,São João do Oriente,2021,5,2021-5-01,0
316260,São João do Oriente,2021,6,2021-6-01,0
316260,São João do Oriente,2021,7,2021-7-01,0
316260,São João do Oriente,2021,8,2021-8-01,0
316260,São João do Oriente,2021,9,2021-9-01,0
316260,São João do Oriente,2021,10,2021-10-01,0
316260,São João do Oriente,2021,11,2021-11-01,0
316260,São João do Oriente,2021,12,2021-12-01,0
316550,Sardoá,2021,1,2021-1-01,0
316550,Sardoá,2021,2,2021-2-01,0
316550,Sardoá,2021,3,2021-3-01,1
316550,Sardoá,2021,4,2021-4-01,0
316550,Sardoá,2021,5,2021-5-01,0
316550,Sardoá,2021,6,2021-6-01,0
316550,Sardoá,2021,7,2021-7-01,0
316550,Sardoá,2021,8,2021-8-01,0
316550,Sardoá,2021,9,2021-9-01,0
316550,Sardoá,2021,10,2021-10-01,0
316550,Sardoá,2021,11,2021-11-01,0
316550,Sardoá,2021,12,2021-12-01,0
316720,Sete Lagoas,2021,1,2021-1-01,4
316720,Sete Lagoas,2021,2,2021-2-01,3
316720,Sete Lagoas,2021,3,2021-3-01,1
316720,Sete Lagoas,2021,4,2021-4-01,0
316720,Sete Lagoas,2021,5,2021-5-01,0
316720,Sete Lagoas,2021,6,2021-6-01,0
316720,Sete Lagoas,2021,7,2021-7-01,0
316720,Sete Lagoas,2021,8,2021-8-01,0
316720,Sete Lagoas,2021,9,2021-9-01,0
316720,Sete Lagoas,2021,10,2021-10-01,0
316720,Sete Lagoas,2021,11,2021-11-01,0
316720,Sete Lagoas,2021,12,2021-12-01,1
316760,Simonésia,2021,1,2021-1-01,0
316760,Simonésia,2021,2,2021-2-01,1
316760,Simonésia,2021,3,2021-3-01,0
316760,Simonésia,2021,4,2021-4-01,0
316760,Simonésia,2021,5,2021-5-01,0
316760,Simonésia,2021,6,2021-6-01,0
316760,Simonésia,2021,7,2021-7-01,0
316760,Simonésia,2021,8,2021-8-01,0
316760,Simonésia,2021,9,2021-9-01,0
316760,Simonésia,2021,10,2021-10-01,0
316760,Simonésia,2021,11,2021-11-01,0
316760,Simonésia,2021,12,2021-12-01,0
316840,Tarumirim,2021,1,2021-1-01,0
316840,Tarumirim,2021,2,2021-2-01,0
316840,Tarumirim,2021,3,2021-3-01,1
316840,Tarumirim,2021,4,2021-4-01,0
316840,Tarumirim,2021,5,2021-5-01,0
316840,Tarumirim,2021,6,2021-6-01,0
316840,Tarumirim,2021,7,2021-7-01,0
316840,Tarumirim,2021,8,2021-8-01,0
316840,Tarumirim,2021,9,2021-9-01,0
316840,Tarumirim,2021,10,2021-10-01,0
316840,Tarumirim,2021,11,2021-11-01,0
316840,Tarumirim,2021,12,2021-12-01,0
316870,Timóteo,2021,1,2021-1-01,0
316870,Timóteo,2021,2,2021-2-01,0
316870,Timóteo,2021,3,2021-3-01,0
316870,Timóteo,2021,4,2021-4-01,0
316870,Timóteo,2021,5,2021-5-01,0
316870,Timóteo,2021,6,2021-6-01,0
316870,Timóteo,2021,7,2021-7-01,0
316870,Timóteo,2021,8,2021-8-01,0
316870,Timóteo,2021,9,2021-9-01,0
316870,Timóteo,2021,10,2021-10-01,0
316870,Timóteo,2021,11,2021-11-01,0
316870,Timóteo,2021,12,2021-12-01,1
316935,Três Marias,2021,1,2021-1-01,0
316935,Três Marias,2021,2,2021-2-01,1
316935,Três Marias,2021,3,2021-3-01,0
316935,Três Marias,2021,4,2021-4-01,0
316935,Três Marias,2021,5,2021-5-01,0
316935,Três Marias,2021,6,2021-6-01,0
316935,Três Marias,2021,7,2021-7-01,0
316935,Três Marias,2021,8,2021-8-01,0
316935,Três Marias,2021,9,2021-9-01,0
316935,Três Marias,2021,10,2021-10-01,0
316935,Três Marias,2021,11,2021-11-01,0
316935,Três Marias,2021,12,2021-12-01,0
317040,Unaí,2021,1,2021-1-01,0
317040,Unaí,2021,2,2021-2-01,1
317040,Unaí,2021,3,2021-3-01,0
317040,Unaí,2021,4,2021-4-01,2
317040,Unaí,2021,5,2021-5-01,0
317040,Unaí,2021,6,2021-6-01,0
317040,Unaí,2021,7,2021-7-01,0
317040,Unaí,2021,8,2021-8-01,0
317040,Unaí,2021,9,2021-9-01,0
317040,Unaí,2021,10,2021-10-01,0
317040,Unaí,2021,11,2021-11-01,0
317040,Unaí,2021,12,2021-12-01,2
317070,Varginha,2021,1,2021-1-01,1
317070,Varginha,2021,2,2021-2-01,0
317070,Varginha,2021,3,2021-3-01,0
317070,Varginha,2021,4,2021-4-01,0
317070,Varginha,2021,5,2021-5-01,0
317070,Varginha,2021,6,2021-6-01,0
317070,Varginha,2021,7,2021-7-01,0
317070,Varginha,2021,8,2021-8-01,0
317070,Varginha,2021,9,2021-9-01,0
317070,Varginha,2021,10,2021-10-01,0
317070,Varginha,2021,11,2021-11-01,0
317070,Varginha,2021,12,2021-12-01,0
317080,Várzea da Palma,2021,1,2021-1-01,0
317080,Várzea da Palma,2021,2,2021-2-01,0
317080,Várzea da Palma,2021,3,2021-3-01,1
317080,Várzea da Palma,2021,4,2021-4-01,0
317080,Várzea da Palma,2021,5,2021-5-01,0
317080,Várzea da Palma,2021,6,2021-6-01,0
317080,Várzea da Palma,2021,7,2021-7-01,0
317080,Várzea da Palma,2021,8,2021-8-01,0
317080,Várzea da Palma,2021,9,2021-9-01,0
317080,Várzea da Palma,2021,10,2021-10-01,0
317080,Várzea da Palma,2021,11,2021-11-01,0
317080,Várzea da Palma,2021,12,2021-12-01,0
317090,Varzelândia,2021,1,2021-1-01,0
317090,Varzelândia,2021,2,2021-2-01,0
317090,Varzelândia,2021,3,2021-3-01,1
317090,Varzelândia,2021,4,2021-4-01,0
317090,Varzelândia,2021,5,2021-5-01,0
317090,Varzelândia,2021,6,2021-6-01,0
317090,Varzelândia,2021,7,2021-7-01,0
317090,Varzelândia,2021,8,2021-8-01,0
317090,Varzelândia,2021,9,2021-9-01,0
317090,Varzelândia,2021,10,2021-10-01,0
317090,Varzelândia,2021,11,2021-11-01,0
317090,Varzelândia,2021,12,2021-12-01,0
317120,Vespasiano,2021,1,2021-1-01,0
317120,Vespasiano,2021,2,2021-2-01,1
317120,Vespasiano,2021,3,2021-3-01,2
317120,Vespasiano,2021,4,2021-4-01,0
317120,Vespasiano,2021,5,2021-5-01,0
317120,Vespasiano,2021,6,2021-6-01,0
317120,Vespasiano,2021,7,2021-7-01,0
317120,Vespasiano,2021,8,2021-8-01,0
317120,Vespasiano,2021,9,2021-9-01,0
317120,Vespasiano,2021,10,2021-10-01,1
317120,Vespasiano,2021,11,2021-11-01,0
317120,Vespasiano,2021,12,2021-12-01,0
317160,Virgem da Lapa,2021,1,2021-1-01,0
317160,Virgem da Lapa,2021,2,2021-2-01,0
317160,Virgem da Lapa,2021,3,2021-3-01,0
317160,Virgem da Lapa,2021,4,2021-4-01,0
317160,Virgem da Lapa,2021,5,2021-5-01,0
317160,Virgem da Lapa,2021,6,2021-6-01,0
317160,Virgem da Lapa,2021,7,2021-7-01,0
317160,Virgem da Lapa,2021,8,2021-8-01,0
317160,Virgem da Lapa,2021,9,2021-9-01,0
317160,Virgem da Lapa,2021,10,2021-10-01,0
317160,Virgem da Lapa,2021,11,2021-11-01,0
317160,Virgem da Lapa,2021,12,2021-12-01,1
310020,Abaeté,2020,1,2020-1-01,0
310020,Abaeté,2020,2,2020-2-01,0
310020,Abaeté,2020,3,2020-3-01,2
310020,Abaeté,2020,4,2020-4-01,0
310020,Abaeté,2020,5,2020-5-01,1
310020,Abaeté,2020,6,2020-6-01,0
310020,Abaeté,2020,7,2020-7-01,0
310020,Abaeté,2020,8,2020-8-01,1
310020,Abaeté,2020,9,2020-9-01,0
310020,Abaeté,2020,10,2020-10-01,0
310020,Abaeté,2020,11,2020-11-01,0
310020,Abaeté,2020,12,2020-12-01,0
310060,Água Boa,2020,1,2020-1-01,0
310060,Água Boa,2020,2,2020-2-01,0
310060,Água Boa,2020,3,2020-3-01,0
310060,Água Boa,2020,4,2020-4-01,0
310060,Água Boa,2020,5,2020-5-01,0
310060,Água Boa,2020,6,2020-6-01,0
310060,Água Boa,2020,7,2020-7-01,0
310060,Água Boa,2020,8,2020-8-01,0
310060,Água Boa,2020,9,2020-9-01,0
310060,Água Boa,2020,10,2020-10-01,0
310060,Água Boa,2020,11,2020-11-01,0
310060,Água Boa,2020,12,2020-12-01,1
310110,Aimorés,2020,1,2020-1-01,2
310110,Aimorés,2020,2,2020-2-01,2
310110,Aimorés,2020,3,2020-3-01,0
310110,Aimorés,2020,4,2020-4-01,0
310110,Aimorés,2020,5,2020-5-01,1
310110,Aimorés,2020,6,2020-6-01,0
310110,Aimorés,2020,7,2020-7-01,0
310110,Aimorés,2020,8,2020-8-01,0
310110,Aimorés,2020,9,2020-9-01,0
310110,Aimorés,2020,10,2020-10-01,0
310110,Aimorés,2020,11,2020-11-01,0
310110,Aimorés,2020,12,2020-12-01,2
310170,Almenara,2020,1,2020-1-01,0
310170,Almenara,2020,2,2020-2-01,2
310170,Almenara,2020,3,2020-3-01,0
310170,Almenara,2020,4,2020-4-01,2
310170,Almenara,2020,5,2020-5-01,0
310170,Almenara,2020,6,2020-6-01,0
310170,Almenara,2020,7,2020-7-01,0
310170,Almenara,2020,8,2020-8-01,0
310170,Almenara,2020,9,2020-9-01,0
310170,Almenara,2020,10,2020-10-01,0
310170,Almenara,2020,11,2020-11-01,1
310170,Almenara,2020,12,2020-12-01,1
315350,Alto Jequitibá,2020,1,2020-1-01,0
315350,Alto Jequitibá,2020,2,2020-2-01,0
315350,Alto Jequitibá,2020,3,2020-3-01,0
315350,Alto Jequitibá,2020,4,2020-4-01,0
315350,Alto Jequitibá,2020,5,2020-5-01,0
315350,Alto Jequitibá,2020,6,2020-6-01,0
315350,Alto Jequitibá,2020,7,2020-7-01,0
315350,Alto Jequitibá,2020,8,2020-8-01,1
315350,Alto Jequitibá,2020,9,2020-9-01,0
315350,Alto Jequitibá,2020,10,2020-10-01,0
315350,Alto Jequitibá,2020,11,2020-11-01,0
315350,Alto Jequitibá,2020,12,2020-12-01,0
310300,Antônio Dias,2020,1,2020-1-01,0
310300,Antônio Dias,2020,2,2020-2-01,0
310300,Antônio Dias,2020,3,2020-3-01,1
310300,Antônio Dias,2020,4,2020-4-01,0
310300,Antônio Dias,2020,5,2020-5-01,0
310300,Antônio Dias,2020,6,2020-6-01,0
310300,Antônio Dias,2020,7,2020-7-01,0
310300,Antônio Dias,2020,8,2020-8-01,0
310300,Antônio Dias,2020,9,2020-9-01,0
310300,Antônio Dias,2020,10,2020-10-01,0
310300,Antônio Dias,2020,11,2020-11-01,0
310300,Antônio Dias,2020,12,2020-12-01,0
310340,Araçuaí,2020,1,2020-1-01,1
310340,Araçuaí,2020,2,2020-2-01,1
