codigo_ibge,nome_municipio,ano,mes,data_timeline,valor_doenca_de_chagas_aguda
316040,Santo Antônio do Monte,2014,7,2014-7-01,0
316040,Santo Antônio do Monte,2014,8,2014-8-01,0
316040,Santo Antônio do Monte,2014,9,2014-9-01,0
316040,Santo Antônio do Monte,2014,10,2014-10-01,0
316040,Santo Antônio do Monte,2014,11,2014-11-01,0
316040,Santo Antônio do Monte,2014,12,2014-12-01,0
316250,São João del Rei,2014,1,2014-1-01,0
316250,São João del Rei,2014,2,2014-2-01,0
316250,São João del Rei,2014,3,2014-3-01,0
316250,São João del Rei,2014,4,2014-4-01,0
316250,São João del Rei,2014,5,2014-5-01,0
316250,São João del Rei,2014,6,2014-6-01,0
316250,São João del Rei,2014,7,2014-7-01,0
316250,São João del Rei,2014,8,2014-8-01,0
316250,São João del Rei,2014,9,2014-9-01,1
316250,São João del Rei,2014,10,2014-10-01,0
316250,São João del Rei,2014,11,2014-11-01,0
316250,São João del Rei,2014,12,2014-12-01,0
316255,São João do Manhuaçu,2014,1,2014-1-01,0
316255,São João do Manhuaçu,2014,2,2014-2-01,0
316255,São João do Manhuaçu,2014,3,2014-3-01,0
316255,São João do Manhuaçu,2014,4,2014-4-01,0
316255,São João do Manhuaçu,2014,5,2014-5-01,0
316255,São João do Manhuaçu,2014,6,2014-6-01,0
316255,São João do Manhuaçu,2014,7,2014-7-01,0
316255,São João do Manhuaçu,2014,8,2014-8-01,0
316255,São João do Manhuaçu,2014,9,2014-9-01,0
316255,São João do Manhuaçu,2014,10,2014-10-01,10
316255,São João do Manhuaçu,2014,11,2014-11-01,12
316255,São João do Manhuaçu,2014,12,2014-12-01,0
316292,São Joaquim de Bicas,2014,1,2014-1-01,0
316292,São Joaquim de Bicas,2014,2,2014-2-01,0
316292,São Joaquim de Bicas,2014,3,2014-3-01,0
316292,São Joaquim de Bicas,2014,4,2014-4-01,0
316292,São Joaquim de Bicas,2014,5,2014-5-01,0
316292,São Joaquim de Bicas,2014,6,2014-6-01,0
316292,São Joaquim de Bicas,2014,7,2014-7-01,0
316292,São Joaquim de Bicas,2014,8,2014-8-01,1
316292,São Joaquim de Bicas,2014,9,2014-9-01,0
316292,São Joaquim de Bicas,2014,10,2014-10-01,0
316292,São Joaquim de Bicas,2014,11,2014-11-01,0
316292,São Joaquim de Bicas,2014,12,2014-12-01,0
316860,Teófilo Otoni,2014,1,2014-1-01,0
316860,Teófilo Otoni,2014,2,2014-2-01,0
316860,Teófilo Otoni,2014,3,2014-3-01,0
316860,Teófilo Otoni,2014,4,2014-4-01,0
316860,Teófilo Otoni,2014,5,2014-5-01,0
316860,Teófilo Otoni,2014,6,2014-6-01,1
316860,Teófilo Otoni,2014,7,2014-7-01,0
316860,Teófilo Otoni,2014,8,2014-8-01,0
316860,Teófilo Otoni,2014,9,2014-9-01,0
316860,Teófilo Otoni,2014,10,2014-10-01,0
316860,Teófilo Otoni,2014,11,2014-11-01,0
316860,Teófilo Otoni,2014,12,2014-12-01,0
317120,Vespasiano,2014,1,2014-1-01,0
317120,Vespasiano,2014,2,2014-2-01,0
317120,Vespasiano,2014,3,2014-3-01,0
317120,Vespasiano,2014,4,2014-4-01,0
317120,Vespasiano,2014,5,2014-5-01,0
317120,Vespasiano,2014,6,2014-6-01,0
317120,Vespasiano,2014,7,2014-7-01,0
317120,Vespasiano,2014,8,2014-8-01,0
317120,Vespasiano,2014,9,2014-9-01,2
317120,Vespasiano,2014,10,2014-10-01,0
317120,Vespasiano,2014,11,2014-11-01,0
317120,Vespasiano,2014,12,2014-12-01,0
315350,Alto Jequitibá,2013,1,2013-1-01,7
315350,Alto Jequitibá,2013,2,2013-2-01,5
315350,Alto Jequitibá,2013,3,2013-3-01,0
315350,Alto Jequitibá,2013,4,2013-4-01,0
315350,Alto Jequitibá,2013,5,2013-5-01,0
315350,Alto Jequitibá,2013,6,2013-6-01,4
315350,Alto Jequitibá,2013,7,2013-7-01,0
315350,Alto Jequitibá,2013,8,2013-8-01,0
315350,Alto Jequitibá,2013,9,2013-9-01,0
315350,Alto Jequitibá,2013,10,2013-10-01,0
315350,Alto Jequitibá,2013,11,2013-11-01,0
315350,Alto Jequitibá,2013,12,2013-12-01,1
310340,Araçuaí,2013,1,2013-1-01,0
310340,Araçuaí,2013,2,2013-2-01,0
310340,Araçuaí,2013,3,2013-3-01,0
310340,Araçuaí,2013,4,2013-4-01,0
310340,Araçuaí,2013,5,2013-5-01,0
310340,Araçuaí,2013,6,2013-6-01,0
310340,Araçuaí,2013,7,2013-7-01,0
310340,Araçuaí,2013,8,2013-8-01,4
310340,Araçuaí,2013,9,2013-9-01,5
310340,Araçuaí,2013,10,2013-10-01,0
310340,Araçuaí,2013,11,2013-11-01,3
310340,Araçuaí,2013,12,2013-12-01,0
310500,Baldim,2013,1,2013-1-01,0
310500,Baldim,2013,2,2013-2-01,0
310500,Baldim,2013,3,2013-3-01,0
310500,Baldim,2013,4,2013-4-01,0
310500,Baldim,2013,5,2013-5-01,1
310500,Baldim,2013,6,2013-6-01,0
310500,Baldim,2013,7,2013-7-01,0
310500,Baldim,2013,8,2013-8-01,0
310500,Baldim,2013,9,2013-9-01,0
310500,Baldim,2013,10,2013-10-01,0
310500,Baldim,2013,11,2013-11-01,0
310500,Baldim,2013,12,2013-12-01,0
310560,Barbacena,2013,1,2013-1-01,0
310560,Barbacena,2013,2,2013-2-01,0
310560,Barbacena,2013,3,2013-3-01,0
310560,Barbacena,2013,4,2013-4-01,0
310560,Barbacena,2013,5,2013-5-01,0
310560,Barbacena,2013,6,2013-6-01,0
310560,Barbacena,2013,7,2013-7-01,1
310560,Barbacena,2013,8,2013-8-01,0
310560,Barbacena,2013,9,2013-9-01,0
310560,Barbacena,2013,10,2013-10-01,0
310560,Barbacena,2013,11,2013-11-01,0
310560,Barbacena,2013,12,2013-12-01,0
310740,Bom Despacho,2013,1,2013-1-01,2
310740,Bom Despacho,2013,2,2013-2-01,3
310740,Bom Despacho,2013,3,2013-3-01,4
310740,Bom Despacho,2013,4,2013-4-01,2
310740,Bom Despacho,2013,5,2013-5-01,3
310740,Bom Despacho,2013,6,2013-6-01,1
310740,Bom Despacho,2013,7,2013-7-01,2
310740,Bom Despacho,2013,8,2013-8-01,1
310740,Bom Despacho,2013,9,2013-9-01,0
310740,Bom Despacho,2013,10,2013-10-01,0
310740,Bom Despacho,2013,11,2013-11-01,2
310740,Bom Despacho,2013,12,2013-12-01,1
311060,Cambuí,2013,1,2013-1-01,0
311060,Cambuí,2013,2,2013-2-01,0
311060,Cambuí,2013,3,2013-3-01,0
311060,Cambuí,2013,4,2013-4-01,1
311060,Cambuí,2013,5,2013-5-01,0
311060,Cambuí,2013,6,2013-6-01,0
311060,Cambuí,2013,7,2013-7-01,0
311060,Cambuí,2013,8,2013-8-01,0
311060,Cambuí,2013,9,2013-9-01,0
311060,Cambuí,2013,10,2013-10-01,0
311060,Cambuí,2013,11,2013-11-01,0
311060,Cambuí,2013,12,2013-12-01,0
311265,Capitão Andrade,2013,1,2013-1-01,0
311265,Capitão Andrade,2013,2,2013-2-01,0
311265,Capitão Andrade,2013,3,2013-3-01,0
311265,Capitão Andrade,2013,4,2013-4-01,0
311265,Capitão Andrade,2013,5,2013-5-01,0
311265,Capitão Andrade,2013,6,2013-6-01,1
311265,Capitão Andrade,2013,7,2013-7-01,0
311265,Capitão Andrade,2013,8,2013-8-01,0
311265,Capitão Andrade,2013,9,2013-9-01,0
311265,Capitão Andrade,2013,10,2013-10-01,0
311265,Capitão Andrade,2013,11,2013-11-01,0
311265,Capitão Andrade,2013,12,2013-12-01,0
311300,Caraí,2013,1,2013-1-01,0
311300,Caraí,2013,2,2013-2-01,1
311300,Caraí,2013,3,2013-3-01,0
311300,Caraí,2013,4,2013-4-01,0
311300,Caraí,2013,5,2013-5-01,0
311300,Caraí,2013,6,2013-6-01,0
311300,Caraí,2013,7,2013-7-01,0
311300,Caraí,2013,8,2013-8-01,0
311300,Caraí,2013,9,2013-9-01,0
311300,Caraí,2013,10,2013-10-01,0
311300,Caraí,2013,11,2013-11-01,0
311300,Caraí,2013,12,2013-12-01,0
311450,Carmópolis de Minas,2013,1,2013-1-01,1
311450,Carmópolis de Minas,2013,2,2013-2-01,1
311450,Carmópolis de Minas,2013,3,2013-3-01,0
311450,Carmópolis de Minas,2013,4,2013-4-01,1
311450,Carmópolis de Minas,2013,5,2013-5-01,0
311450,Carmópolis de Minas,2013,6,2013-6-01,0
311450,Carmópolis de Minas,2013,7,2013-7-01,0
311450,Carmópolis de Minas,2013,8,2013-8-01,0
311450,Carmópolis de Minas,2013,9,2013-9-01,0
311450,Carmópolis de Minas,2013,10,2013-10-01,0
311450,Carmópolis de Minas,2013,11,2013-11-01,0
311450,Carmópolis de Minas,2013,12,2013-12-01,0
311730,Conceição das Alagoas,2013,1,2013-1-01,0
311730,Conceição das Alagoas,2013,2,2013-2-01,1
311730,Conceição das Alagoas,2013,3,2013-3-01,0
311730,Conceição das Alagoas,2013,4,2013-4-01,0
311730,Conceição das Alagoas,2013,5,2013-5-01,0
311730,Conceição das Alagoas,2013,6,2013-6-01,0
311730,Conceição das Alagoas,2013,7,2013-7-01,0
311730,Conceição das Alagoas,2013,8,2013-8-01,0
311730,Conceição das Alagoas,2013,9,2013-9-01,0
311730,Conceição das Alagoas,2013,10,2013-10-01,0
311730,Conceição das Alagoas,2013,11,2013-11-01,0
311730,Conceição das Alagoas,2013,12,2013-12-01,0
311800,Congonhas,2013,1,2013-1-01,0
311800,Congonhas,2013,2,2013-2-01,0
311800,Congonhas,2013,3,2013-3-01,0
311800,Congonhas,2013,4,2013-4-01,0
311800,Congonhas,2013,5,2013-5-01,0
311800,Congonhas,2013,6,2013-6-01,1
311800,Congonhas,2013,7,2013-7-01,0
311800,Congonhas,2013,8,2013-8-01,0
311800,Congonhas,2013,9,2013-9-01,0
311800,Congonhas,2013,10,2013-10-01,0
311800,Congonhas,2013,11,2013-11-01,1
311800,Congonhas,2013,12,2013-12-01,0
311910,Corinto,2013,1,2013-1-01,0
311910,Corinto,2013,2,2013-2-01,1
311910,Corinto,2013,3,2013-3-01,0
311910,Corinto,2013,4,2013-4-01,0
311910,Corinto,2013,5,2013-5-01,0
311910,Corinto,2013,6,2013-6-01,0
311910,Corinto,2013,7,2013-7-01,0
311910,Corinto,2013,8,2013-8-01,0
311910,Corinto,2013,9,2013-9-01,0
311910,Corinto,2013,10,2013-10-01,0
311910,Corinto,2013,11,2013-11-01,0
311910,Corinto,2013,12,2013-12-01,0
311940,Coronel Fabriciano,2013,1,2013-1-01,0
311940,Coronel Fabriciano,2013,2,2013-2-01,1
311940,Coronel Fabriciano,2013,3,2013-3-01,0
311940,Coronel Fabriciano,2013,4,2013-4-01,0
311940,Coronel Fabriciano,2013,5,2013-5-01,0
311940,Coronel Fabriciano,2013,6,2013-6-01,0
311940,Coronel Fabriciano,2013,7,2013-7-01,0
311940,Coronel Fabriciano,2013,8,2013-8-01,0
311940,Coronel Fabriciano,2013,9,2013-9-01,0
311940,Coronel Fabriciano,2013,10,2013-10-01,0
311940,Coronel Fabriciano,2013,11,2013-11-01,0
311940,Coronel Fabriciano,2013,12,2013-12-01,0
311995,Córrego Fundo,2013,1,2013-1-01,0
311995,Córrego Fundo,2013,2,2013-2-01,0
311995,Córrego Fundo,2013,3,2013-3-01,0
311995,Córrego Fundo,2013,4,2013-4-01,0
311995,Córrego Fundo,2013,5,2013-5-01,0
311995,Córrego Fundo,2013,6,2013-6-01,1
311995,Córrego Fundo,2013,7,2013-7-01,0
311995,Córrego Fundo,2013,8,2013-8-01,0
311995,Córrego Fundo,2013,9,2013-9-01,0
311995,Córrego Fundo,2013,10,2013-10-01,0
311995,Córrego Fundo,2013,11,2013-11-01,0
311995,Córrego Fundo,2013,12,2013-12-01,0
312110,Delfim Moreira,2013,1,2013-1-01,0
312110,Delfim Moreira,2013,2,2013-2-01,0
312110,Delfim Moreira,2013,3,2013-3-01,0
312110,Delfim Moreira,2013,4,2013-4-01,1
312110,Delfim Moreira,2013,5,2013-5-01,0
312110,Delfim Moreira,2013,6,2013-6-01,0
312110,Delfim Moreira,2013,7,2013-7-01,0
312110,Delfim Moreira,2013,8,2013-8-01,0
312110,Delfim Moreira,2013,9,2013-9-01,0
312110,Delfim Moreira,2013,10,2013-10-01,0
312110,Delfim Moreira,2013,11,2013-11-01,0
312110,Delfim Moreira,2013,12,2013-12-01,0
312510,Extrema,2013,1,2013-1-01,0
312510,Extrema,2013,2,2013-2-01,0
312510,Extrema,2013,3,2013-3-01,1
312510,Extrema,2013,4,2013-4-01,0
312510,Extrema,2013,5,2013-5-01,0
312510,Extrema,2013,6,2013-6-01,0
312510,Extrema,2013,7,2013-7-01,0
312510,Extrema,2013,8,2013-8-01,0
312510,Extrema,2013,9,2013-9-01,0
312510,Extrema,2013,10,2013-10-01,0
312510,Extrema,2013,11,2013-11-01,0
312510,Extrema,2013,12,2013-12-01,0
312560,Felisburgo,2013,1,2013-1-01,0
312560,Felisburgo,2013,2,2013-2-01,0
312560,Felisburgo,2013,3,2013-3-01,0
312560,Felisburgo,2013,4,2013-4-01,1
312560,Felisburgo,2013,5,2013-5-01,0
312560,Felisburgo,2013,6,2013-6-01,0
312560,Felisburgo,2013,7,2013-7-01,0
312560,Felisburgo,2013,8,2013-8-01,0
312560,Felisburgo,2013,9,2013-9-01,0
312560,Felisburgo,2013,10,2013-10-01,0
312560,Felisburgo,2013,11,2013-11-01,0
312560,Felisburgo,2013,12,2013-12-01,0
312610,Formiga,2013,1,2013-1-01,0
312610,Formiga,2013,2,2013-2-01,0
312610,Formiga,2013,3,2013-3-01,0
312610,Formiga,2013,4,2013-4-01,0
312610,Formiga,2013,5,2013-5-01,0
312610,Formiga,2013,6,2013-6-01,1
312610,Formiga,2013,7,2013-7-01,1
312610,Formiga,2013,8,2013-8-01,1
312610,Formiga,2013,9,2013-9-01,0
312610,Formiga,2013,10,2013-10-01,0
312610,Formiga,2013,11,2013-11-01,0
312610,Formiga,2013,12,2013-12-01,0
312770,Governador Valadares,2013,1,2013-1-01,0
312770,Governador Valadares,2013,2,2013-2-01,0
312770,Governador Valadares,2013,3,2013-3-01,0
312770,Governador Valadares,2013,4,2013-4-01,0
312770,Governador Valadares,2013,5,2013-5-01,0
312770,Governador Valadares,2013,6,2013-6-01,0
312770,Governador Valadares,2013,7,2013-7-01,0
312770,Governador Valadares,2013,8,2013-8-01,0
312770,Governador Valadares,2013,9,2013-9-01,0
312770,Governador Valadares,2013,10,2013-10-01,1
312770,Governador Valadares,2013,11,2013-11-01,0
312770,Governador Valadares,2013,12,2013-12-01,0
313065,Indaiabira,2013,1,2013-1-01,0
313065,Indaiabira,2013,2,2013-2-01,0
313065,Indaiabira,2013,3,2013-3-01,0
313065,Indaiabira,2013,4,2013-4-01,0
313065,Indaiabira,2013,5,2013-5-01,0
313065,Indaiabira,2013,6,2013-6-01,0
313065,Indaiabira,2013,7,2013-7-01,1
313065,Indaiabira,2013,8,2013-8-01,0
313065,Indaiabira,2013,9,2013-9-01,0
313065,Indaiabira,2013,10,2013-10-01,0
313065,Indaiabira,2013,11,2013-11-01,0
313065,Indaiabira,2013,12,2013-12-01,0
313320,Itanhomi,2013,1,2013-1-01,0
313320,Itanhomi,2013,2,2013-2-01,0
313320,Itanhomi,2013,3,2013-3-01,0
313320,Itanhomi,2013,4,2013-4-01,0
313320,Itanhomi,2013,5,2013-5-01,0
313320,Itanhomi,2013,6,2013-6-01,1
313320,Itanhomi,2013,7,2013-7-01,0
313320,Itanhomi,2013,8,2013-8-01,0
313320,Itanhomi,2013,9,2013-9-01,0
313320,Itanhomi,2013,10,2013-10-01,0
313320,Itanhomi,2013,11,2013-11-01,0
313320,Itanhomi,2013,12,2013-12-01,0
313375,Itaú de Minas,2013,1,2013-1-01,0
313375,Itaú de Minas,2013,2,2013-2-01,0
313375,Itaú de Minas,2013,3,2013-3-01,0
313375,Itaú de Minas,2013,4,2013-4-01,0
313375,Itaú de Minas,2013,5,2013-5-01,0
313375,Itaú de Minas,2013,6,2013-6-01,0
313375,Itaú de Minas,2013,7,2013-7-01,0
313375,Itaú de Minas,2013,8,2013-8-01,0
313375,Itaú de Minas,2013,9,2013-9-01,0
313375,Itaú de Minas,2013,10,2013-10-01,0
313375,Itaú de Minas,2013,11,2013-11-01,0
313375,Itaú de Minas,2013,12,2013-12-01,1
313480,Jacuí,2013,1,2013-1-01,0
313480,Jacuí,2013,2,2013-2-01,0
313480,Jacuí,2013,3,2013-3-01,0
313480,Jacuí,2013,4,2013-4-01,0
313480,Jacuí,2013,5,2013-5-01,0
313480,Jacuí,2013,6,2013-6-01,0
313480,Jacuí,2013,7,2013-7-01,0
313480,Jacuí,2013,8,2013-8-01,0
313480,Jacuí,2013,9,2013-9-01,0
313480,Jacuí,2013,10,2013-10-01,0
313480,Jacuí,2013,11,2013-11-01,1
313480,Jacuí,2013,12,2013-12-01,0
313550,Jequeri,2013,1,2013-1-01,0
313550,Jequeri,2013,2,2013-2-01,1
313550,Jequeri,2013,3,2013-3-01,0
313550,Jequeri,2013,4,2013-4-01,0
313550,Jequeri,2013,5,2013-5-01,0
313550,Jequeri,2013,6,2013-6-01,0
313550,Jequeri,2013,7,2013-7-01,0
313550,Jequeri,2013,8,2013-8-01,0
313550,Jequeri,2013,9,2013-9-01,0
313550,Jequeri,2013,10,2013-10-01,0
313550,Jequeri,2013,11,2013-11-01,0
313550,Jequeri,2013,12,2013-12-01,0
313830,Leandro Ferreira,2013,1,2013-1-01,0
313830,Leandro Ferreira,2013,2,2013-2-01,0
313830,Leandro Ferreira,2013,3,2013-3-01,1
313830,Leandro Ferreira,2013,4,2013-4-01,0
313830,Leandro Ferreira,2013,5,2013-5-01,0
313830,Leandro Ferreira,2013,6,2013-6-01,0
313830,Leandro Ferreira,2013,7,2013-7-01,0
313830,Leandro Ferreira,2013,8,2013-8-01,0
313830,Leandro Ferreira,2013,9,2013-9-01,0
313830,Leandro Ferreira,2013,10,2013-10-01,0
313830,Leandro Ferreira,2013,11,2013-11-01,0
313830,Leandro Ferreira,2013,12,2013-12-01,0
313940,Manhuaçu,2013,1,2013-1-01,0
313940,Manhuaçu,2013,2,2013-2-01,0
313940,Manhuaçu,2013,3,2013-3-01,0
313940,Manhuaçu,2013,4,2013-4-01,0
313940,Manhuaçu,2013,5,2013-5-01,0
313940,Manhuaçu,2013,6,2013-6-01,0
313940,Manhuaçu,2013,7,2013-7-01,0
313940,Manhuaçu,2013,8,2013-8-01,0
313940,Manhuaçu,2013,9,2013-9-01,0
313940,Manhuaçu,2013,10,2013-10-01,1
313940,Manhuaçu,2013,11,2013-11-01,0
313940,Manhuaçu,2013,12,2013-12-01,0
314015,Mário Campos,2013,1,2013-1-01,0
314015,Mário Campos,2013,2,2013-2-01,1
314015,Mário Campos,2013,3,2013-3-01,0
314015,Mário Campos,2013,4,2013-4-01,0
314015,Mário Campos,2013,5,2013-5-01,0
314015,Mário Campos,2013,6,2013-6-01,0
314015,Mário Campos,2013,7,2013-7-01,0
314015,Mário Campos,2013,8,2013-8-01,1
314015,Mário Campos,2013,9,2013-9-01,0
314015,Mário Campos,2013,10,2013-10-01,0
314015,Mário Campos,2013,11,2013-11-01,0
314015,Mário Campos,2013,12,2013-12-01,0
314070,Mateus Leme,2013,1,2013-1-01,0
314070,Mateus Leme,2013,2,2013-2-01,1
314070,Mateus Leme,2013,3,2013-3-01,1
314070,Mateus Leme,2013,4,2013-4-01,0
314070,Mateus Leme,2013,5,2013-5-01,2
314070,Mateus Leme,2013,6,2013-6-01,2
314070,Mateus Leme,2013,7,2013-7-01,0
314070,Mateus Leme,2013,8,2013-8-01,1
314070,Mateus Leme,2013,9,2013-9-01,0
314070,Mateus Leme,2013,10,2013-10-01,0
314070,Mateus Leme,2013,11,2013-11-01,0
314070,Mateus Leme,2013,12,2013-12-01,0
314270,Montalvânia,2013,1,2013-1-01,1
314270,Montalvânia,2013,2,2013-2-01,0
314270,Montalvânia,2013,3,2013-3-01,0
314270,Montalvânia,2013,4,2013-4-01,0
314270,Montalvânia,2013,5,2013-5-01,0
314270,Montalvânia,2013,6,2013-6-01,0
314270,Montalvânia,2013,7,2013-7-01,0
314270,Montalvânia,2013,8,2013-8-01,0
314270,Montalvânia,2013,9,2013-9-01,0
314270,Montalvânia,2013,10,2013-10-01,0
314270,Montalvânia,2013,11,2013-11-01,0
314270,Montalvânia,2013,12,2013-12-01,0
314320,Monte Santo de Minas,2013,1,2013-1-01,0
314320,Monte Santo de Minas,2013,2,2013-2-01,0
314320,Monte Santo de Minas,2013,3,2013-3-01,0
314320,Monte Santo de Minas,2013,4,2013-4-01,0
314320,Monte Santo de Minas,2013,5,2013-5-01,0
314320,Monte Santo de Minas,2013,6,2013-6-01,0
314320,Monte Santo de Minas,2013,7,2013-7-01,0
314320,Monte Santo de Minas,2013,8,2013-8-01,0
314320,Monte Santo de Minas,2013,9,2013-9-01,0
314320,Monte Santo de Minas,2013,10,2013-10-01,0
314320,Monte Santo de Minas,2013,11,2013-11-01,0
314320,Monte Santo de Minas,2013,12,2013-12-01,1
314470,Nova Era,2013,1,2013-1-01,1
314470,Nova Era,2013,2,2013-2-01,0
314470,Nova Era,2013,3,2013-3-01,0
314470,Nova Era,2013,4,2013-4-01,0
314470,Nova Era,2013,5,2013-5-01,1
314470,Nova Era,2013,6,2013-6-01,0
314470,Nova Era,2013,7,2013-7-01,1
314470,Nova Era,2013,8,2013-8-01,1
314470,Nova Era,2013,9,2013-9-01,1
314470,Nova Era,2013,10,2013-10-01,0
314470,Nova Era,2013,11,2013-11-01,0
314470,Nova Era,2013,12,2013-12-01,0
314520,Nova Serrana,2013,1,2013-1-01,1
314520,Nova Serrana,2013,2,2013-2-01,0
314520,Nova Serrana,2013,3,2013-3-01,3
314520,Nova Serrana,2013,4,2013-4-01,1
314520,Nova Serrana,2013,5,2013-5-01,1
314520,Nova Serrana,2013,6,2013-6-01,1
314520,Nova Serrana,2013,7,2013-7-01,0
314520,Nova Serrana,2013,8,2013-8-01,2
314520,Nova Serrana,2013,9,2013-9-01,1
314520,Nova Serrana,2013,10,2013-10-01,1
314520,Nova Serrana,2013,11,2013-11-01,0
314520,Nova Serrana,2013,12,2013-12-01,0
314610,Ouro Preto,2013,1,2013-1-01,0
314610,Ouro Preto,2013,2,2013-2-01,0
314610,Ouro Preto,2013,3,2013-3-01,1
314610,Ouro Preto,2013,4,2013-4-01,0
314610,Ouro Preto,2013,5,2013-5-01,0
314610,Ouro Preto,2013,6,2013-6-01,0
314610,Ouro Preto,2013,7,2013-7-01,1
314610,Ouro Preto,2013,8,2013-8-01,0
314610,Ouro Preto,2013,9,2013-9-01,0
314610,Ouro Preto,2013,10,2013-10-01,0
314610,Ouro Preto,2013,11,2013-11-01,0
314610,Ouro Preto,2013,12,2013-12-01,0
314650,Pains,2013,1,2013-1-01,0
314650,Pains,2013,2,2013-2-01,0
314650,Pains,2013,3,2013-3-01,0
314650,Pains,2013,4,2013-4-01,0
314650,Pains,2013,5,2013-5-01,0
314650,Pains,2013,6,2013-6-01,0
314650,Pains,2013,7,2013-7-01,0
314650,Pains,2013,8,2013-8-01,0
314650,Pains,2013,9,2013-9-01,0
314650,Pains,2013,10,2013-10-01,1
314650,Pains,2013,11,2013-11-01,0
314650,Pains,2013,12,2013-12-01,1
314710,Pará de Minas,2013,1,2013-1-01,2
314710,Pará de Minas,2013,2,2013-2-01,1
314710,Pará de Minas,2013,3,2013-3-01,0
314710,Pará de Minas,2013,4,2013-4-01,0
314710,Pará de Minas,2013,5,2013-5-01,1
314710,Pará de Minas,2013,6,2013-6-01,0
314710,Pará de Minas,2013,7,2013-7-01,0
314710,Pará de Minas,2013,8,2013-8-01,0
314710,Pará de Minas,2013,9,2013-9-01,0
314710,Pará de Minas,2013,10,2013-10-01,0
314710,Pará de Minas,2013,11,2013-11-01,0
314710,Pará de Minas,2013,12,2013-12-01,0
314900,Pedra Dourada,2013,1,2013-1-01,1
314900,Pedra Dourada,2013,2,2013-2-01,0
314900,Pedra Dourada,2013,3,2013-3-01,0
314900,Pedra Dourada,2013,4,2013-4-01,0
314900,Pedra Dourada,2013,5,2013-5-01,0
314900,Pedra Dourada,2013,6,2013-6-01,0
314900,Pedra Dourada,2013,7,2013-7-01,0
314900,Pedra Dourada,2013,8,2013-8-01,0
314900,Pedra Dourada,2013,9,2013-9-01,0
314900,Pedra Dourada,2013,10,2013-10-01,0
314900,Pedra Dourada,2013,11,2013-11-01,0
314900,Pedra Dourada,2013,12,2013-12-01,0
314930,Pedro Leopoldo,2013,1,2013-1-01,0
314930,Pedro Leopoldo,2013,2,2013-2-01,0
314930,Pedro Leopoldo,2013,3,2013-3-01,1
314930,Pedro Leopoldo,2013,4,2013-4-01,0
314930,Pedro Leopoldo,2013,5,2013-5-01,0
314930,Pedro Leopoldo,2013,6,2013-6-01,0
314930,Pedro Leopoldo,2013,7,2013-7-01,0
314930,Pedro Leopoldo,2013,8,2013-8-01,0
314930,Pedro Leopoldo,2013,9,2013-9-01,0
314930,Pedro Leopoldo,2013,10,2013-10-01,0
314930,Pedro Leopoldo,2013,11,2013-11-01,0
314930,Pedro Leopoldo,2013,12,2013-12-01,0
315150,Piumhi,2013,1,2013-1-01,0
315150,Piumhi,2013,2,2013-2-01,1
315150,Piumhi,2013,3,2013-3-01,0
315150,Piumhi,2013,4,2013-4-01,0
315150,Piumhi,2013,5,2013-5-01,0
315150,Piumhi,2013,6,2013-6-01,0
315150,Piumhi,2013,7,2013-7-01,0
315150,Piumhi,2013,8,2013-8-01,0
315150,Piumhi,2013,9,2013-9-01,0
315150,Piumhi,2013,10,2013-10-01,0
315150,Piumhi,2013,11,2013-11-01,0
315150,Piumhi,2013,12,2013-12-01,0
315210,Ponte Nova,2013,1,2013-1-01,0
315210,Ponte Nova,2013,2,2013-2-01,0
315210,Ponte Nova,2013,3,2013-3-01,0
315210,Ponte Nova,2013,4,2013-4-01,0
315210,Ponte Nova,2013,5,2013-5-01,0
315210,Ponte Nova,2013,6,2013-6-01,1
315210,Ponte Nova,2013,7,2013-7-01,0
315210,Ponte Nova,2013,8,2013-8-01,0
315210,Ponte Nova,2013,9,2013-9-01,0
315210,Ponte Nova,2013,10,2013-10-01,0
315210,Ponte Nova,2013,11,2013-11-01,0
315210,Ponte Nova,2013,12,2013-12-01,0
315217,Ponto dos Volantes,2013,1,2013-1-01,1
315217,Ponto dos Volantes,2013,2,2013-2-01,0
315217,Ponto dos Volantes,2013,3,2013-3-01,0
315217,Ponto dos Volantes,2013,4,2013-4-01,0
315217,Ponto dos Volantes,2013,5,2013-5-01,0
315217,Ponto dos Volantes,2013,6,2013-6-01,0
315217,Ponto dos Volantes,2013,7,2013-7-01,0
315217,Ponto dos Volantes,2013,8,2013-8-01,0
315217,Ponto dos Volantes,2013,9,2013-9-01,0
315217,Ponto dos Volantes,2013,10,2013-10-01,0
315217,Ponto dos Volantes,2013,11,2013-11-01,0
315217,Ponto dos Volantes,2013,12,2013-12-01,0
315250,Pouso Alegre,2013,1,2013-1-01,1
315250,Pouso Alegre,2013,2,2013-2-01,0
315250,Pouso Alegre,2013,3,2013-3-01,0
315250,Pouso Alegre,2013,4,2013-4-01,0
315250,Pouso Alegre,2013,5,2013-5-01,1
315250,Pouso Alegre,2013,6,2013-6-01,0
315250,Pouso Alegre,2013,7,2013-7-01,0
315250,Pouso Alegre,2013,8,2013-8-01,0
315250,Pouso Alegre,2013,9,2013-9-01,0
315250,Pouso Alegre,2013,10,2013-10-01,0
315250,Pouso Alegre,2013,11,2013-11-01,0
315250,Pouso Alegre,2013,12,2013-12-01,0
315290,Pratápolis,2013,1,2013-1-01,0
