codigo_ibge,nome_municipio,ano,mes,data_timeline,valor_coqueluche
310730,Bocaiúva,2019,3,2019-3-01,0
310730,Bocaiúva,2019,4,2019-4-01,0
310730,Bocaiúva,2019,5,2019-5-01,1
310730,Bocaiúva,2019,6,2019-6-01,1
310730,Bocaiúva,2019,7,2019-7-01,0
310730,Bocaiúva,2019,8,2019-8-01,0
310730,Bocaiúva,2019,9,2019-9-01,0
310730,Bocaiúva,2019,10,2019-10-01,0
310730,Bocaiúva,2019,11,2019-11-01,0
310730,Bocaiúva,2019,12,2019-12-01,0
310800,Bom Sucesso,2019,1,2019-1-01,0
310800,Bom Sucesso,2019,2,2019-2-01,0
310800,Bom Sucesso,2019,3,2019-3-01,0
310800,Bom Sucesso,2019,4,2019-4-01,0
310800,Bom Sucesso,2019,5,2019-5-01,0
310800,Bom Sucesso,2019,6,2019-6-01,0
310800,Bom Sucesso,2019,7,2019-7-01,0
310800,Bom Sucesso,2019,8,2019-8-01,0
310800,Bom Sucesso,2019,9,2019-9-01,3
310800,Bom Sucesso,2019,10,2019-10-01,0
310800,Bom Sucesso,2019,11,2019-11-01,0
310800,Bom Sucesso,2019,12,2019-12-01,3
310860,Brasília de Minas,2019,1,2019-1-01,0
310860,Brasília de Minas,2019,2,2019-2-01,0
310860,Brasília de Minas,2019,3,2019-3-01,0
310860,Brasília de Minas,2019,4,2019-4-01,0
310860,Brasília de Minas,2019,5,2019-5-01,0
310860,Brasília de Minas,2019,6,2019-6-01,0
310860,Brasília de Minas,2019,7,2019-7-01,0
310860,Brasília de Minas,2019,8,2019-8-01,0
310860,Brasília de Minas,2019,9,2019-9-01,0
310860,Brasília de Minas,2019,10,2019-10-01,0
310860,Brasília de Minas,2019,11,2019-11-01,0
310860,Brasília de Minas,2019,12,2019-12-01,1
310900,Brumadinho,2019,1,2019-1-01,1
310900,Brumadinho,2019,2,2019-2-01,0
310900,Brumadinho,2019,3,2019-3-01,0
310900,Brumadinho,2019,4,2019-4-01,0
310900,Brumadinho,2019,5,2019-5-01,0
310900,Brumadinho,2019,6,2019-6-01,0
310900,Brumadinho,2019,7,2019-7-01,0
310900,Brumadinho,2019,8,2019-8-01,0
310900,Brumadinho,2019,9,2019-9-01,0
310900,Brumadinho,2019,10,2019-10-01,0
310900,Brumadinho,2019,11,2019-11-01,0
310900,Brumadinho,2019,12,2019-12-01,0
310940,Buritizeiro,2019,1,2019-1-01,4
310940,Buritizeiro,2019,2,2019-2-01,2
310940,Buritizeiro,2019,3,2019-3-01,0
310940,Buritizeiro,2019,4,2019-4-01,0
310940,Buritizeiro,2019,5,2019-5-01,0
310940,Buritizeiro,2019,6,2019-6-01,0
310940,Buritizeiro,2019,7,2019-7-01,0
310940,Buritizeiro,2019,8,2019-8-01,0
310940,Buritizeiro,2019,9,2019-9-01,0
310940,Buritizeiro,2019,10,2019-10-01,0
310940,Buritizeiro,2019,11,2019-11-01,0
310940,Buritizeiro,2019,12,2019-12-01,0
310980,Cachoeira Dourada,2019,1,2019-1-01,0
310980,Cachoeira Dourada,2019,2,2019-2-01,1
310980,Cachoeira Dourada,2019,3,2019-3-01,0
310980,Cachoeira Dourada,2019,4,2019-4-01,0
310980,Cachoeira Dourada,2019,5,2019-5-01,0
310980,Cachoeira Dourada,2019,6,2019-6-01,0
310980,Cachoeira Dourada,2019,7,2019-7-01,0
310980,Cachoeira Dourada,2019,8,2019-8-01,0
310980,Cachoeira Dourada,2019,9,2019-9-01,0
310980,Cachoeira Dourada,2019,10,2019-10-01,0
310980,Cachoeira Dourada,2019,11,2019-11-01,0
310980,Cachoeira Dourada,2019,12,2019-12-01,0
311060,Cambuí,2019,1,2019-1-01,1
311060,Cambuí,2019,2,2019-2-01,0
311060,Cambuí,2019,3,2019-3-01,0
311060,Cambuí,2019,4,2019-4-01,0
311060,Cambuí,2019,5,2019-5-01,0
311060,Cambuí,2019,6,2019-6-01,0
311060,Cambuí,2019,7,2019-7-01,0
311060,Cambuí,2019,8,2019-8-01,0
311060,Cambuí,2019,9,2019-9-01,0
311060,Cambuí,2019,10,2019-10-01,0
311060,Cambuí,2019,11,2019-11-01,0
311060,Cambuí,2019,12,2019-12-01,0
311090,Campanha,2019,1,2019-1-01,0
311090,Campanha,2019,2,2019-2-01,0
311090,Campanha,2019,3,2019-3-01,0
311090,Campanha,2019,4,2019-4-01,1
311090,Campanha,2019,5,2019-5-01,0
311090,Campanha,2019,6,2019-6-01,0
311090,Campanha,2019,7,2019-7-01,0
311090,Campanha,2019,8,2019-8-01,0
311090,Campanha,2019,9,2019-9-01,0
311090,Campanha,2019,10,2019-10-01,0
311090,Campanha,2019,11,2019-11-01,0
311090,Campanha,2019,12,2019-12-01,0
311260,Capinópolis,2019,1,2019-1-01,0
311260,Capinópolis,2019,2,2019-2-01,0
311260,Capinópolis,2019,3,2019-3-01,0
311260,Capinópolis,2019,4,2019-4-01,0
311260,Capinópolis,2019,5,2019-5-01,0
311260,Capinópolis,2019,6,2019-6-01,1
311260,Capinópolis,2019,7,2019-7-01,1
311260,Capinópolis,2019,8,2019-8-01,0
311260,Capinópolis,2019,9,2019-9-01,0
311260,Capinópolis,2019,10,2019-10-01,0
311260,Capinópolis,2019,11,2019-11-01,0
311260,Capinópolis,2019,12,2019-12-01,0
311320,Carandaí,2019,1,2019-1-01,0
311320,Carandaí,2019,2,2019-2-01,0
311320,Carandaí,2019,3,2019-3-01,0
311320,Carandaí,2019,4,2019-4-01,0
311320,Carandaí,2019,5,2019-5-01,0
311320,Carandaí,2019,6,2019-6-01,0
311320,Carandaí,2019,7,2019-7-01,0
311320,Carandaí,2019,8,2019-8-01,0
311320,Carandaí,2019,9,2019-9-01,0
311320,Carandaí,2019,10,2019-10-01,0
311320,Carandaí,2019,11,2019-11-01,2
311320,Carandaí,2019,12,2019-12-01,0
311430,Carmo do Paranaíba,2019,1,2019-1-01,0
311430,Carmo do Paranaíba,2019,2,2019-2-01,0
311430,Carmo do Paranaíba,2019,3,2019-3-01,1
311430,Carmo do Paranaíba,2019,4,2019-4-01,0
311430,Carmo do Paranaíba,2019,5,2019-5-01,0
311430,Carmo do Paranaíba,2019,6,2019-6-01,0
311430,Carmo do Paranaíba,2019,7,2019-7-01,0
311430,Carmo do Paranaíba,2019,8,2019-8-01,0
311430,Carmo do Paranaíba,2019,9,2019-9-01,0
311430,Carmo do Paranaíba,2019,10,2019-10-01,0
311430,Carmo do Paranaíba,2019,11,2019-11-01,0
311430,Carmo do Paranaíba,2019,12,2019-12-01,0
311535,Catas Altas,2019,1,2019-1-01,0
311535,Catas Altas,2019,2,2019-2-01,0
311535,Catas Altas,2019,3,2019-3-01,0
311535,Catas Altas,2019,4,2019-4-01,0
311535,Catas Altas,2019,5,2019-5-01,0
311535,Catas Altas,2019,6,2019-6-01,0
311535,Catas Altas,2019,7,2019-7-01,0
311535,Catas Altas,2019,8,2019-8-01,0
311535,Catas Altas,2019,9,2019-9-01,0
311535,Catas Altas,2019,10,2019-10-01,1
311535,Catas Altas,2019,11,2019-11-01,0
311535,Catas Altas,2019,12,2019-12-01,0
311550,Caxambu,2019,1,2019-1-01,2
311550,Caxambu,2019,2,2019-2-01,0
311550,Caxambu,2019,3,2019-3-01,0
311550,Caxambu,2019,4,2019-4-01,0
311550,Caxambu,2019,5,2019-5-01,1
311550,Caxambu,2019,6,2019-6-01,0
311550,Caxambu,2019,7,2019-7-01,0
311550,Caxambu,2019,8,2019-8-01,0
311550,Caxambu,2019,9,2019-9-01,0
311550,Caxambu,2019,10,2019-10-01,0
311550,Caxambu,2019,11,2019-11-01,0
311550,Caxambu,2019,12,2019-12-01,0
311580,Centralina,2019,1,2019-1-01,0
311580,Centralina,2019,2,2019-2-01,0
311580,Centralina,2019,3,2019-3-01,0
311580,Centralina,2019,4,2019-4-01,0
311580,Centralina,2019,5,2019-5-01,0
311580,Centralina,2019,6,2019-6-01,0
311580,Centralina,2019,7,2019-7-01,1
311580,Centralina,2019,8,2019-8-01,0
311580,Centralina,2019,9,2019-9-01,0
311580,Centralina,2019,10,2019-10-01,0
311580,Centralina,2019,11,2019-11-01,0
311580,Centralina,2019,12,2019-12-01,0
311750,Conceição do Mato Dentro,2019,1,2019-1-01,0
311750,Conceição do Mato Dentro,2019,2,2019-2-01,0
311750,Conceição do Mato Dentro,2019,3,2019-3-01,0
311750,Conceição do Mato Dentro,2019,4,2019-4-01,1
311750,Conceição do Mato Dentro,2019,5,2019-5-01,0
311750,Conceição do Mato Dentro,2019,6,2019-6-01,0
311750,Conceição do Mato Dentro,2019,7,2019-7-01,0
311750,Conceição do Mato Dentro,2019,8,2019-8-01,0
311750,Conceição do Mato Dentro,2019,9,2019-9-01,0
311750,Conceição do Mato Dentro,2019,10,2019-10-01,0
311750,Conceição do Mato Dentro,2019,11,2019-11-01,0
311750,Conceição do Mato Dentro,2019,12,2019-12-01,0
311783,Cônego Marinho,2019,1,2019-1-01,0
311783,Cônego Marinho,2019,2,2019-2-01,0
311783,Cônego Marinho,2019,3,2019-3-01,0
311783,Cônego Marinho,2019,4,2019-4-01,0
311783,Cônego Marinho,2019,5,2019-5-01,0
311783,Cônego Marinho,2019,6,2019-6-01,0
311783,Cônego Marinho,2019,7,2019-7-01,0
311783,Cônego Marinho,2019,8,2019-8-01,0
311783,Cônego Marinho,2019,9,2019-9-01,1
311783,Cônego Marinho,2019,10,2019-10-01,0
311783,Cônego Marinho,2019,11,2019-11-01,0
311783,Cônego Marinho,2019,12,2019-12-01,0
311800,Congonhas,2019,1,2019-1-01,0
311800,Congonhas,2019,2,2019-2-01,0
311800,Congonhas,2019,3,2019-3-01,0
311800,Congonhas,2019,4,2019-4-01,0
311800,Congonhas,2019,5,2019-5-01,0
311800,Congonhas,2019,6,2019-6-01,0
311800,Congonhas,2019,7,2019-7-01,1
311800,Congonhas,2019,8,2019-8-01,0
311800,Congonhas,2019,9,2019-9-01,0
311800,Congonhas,2019,10,2019-10-01,0
311800,Congonhas,2019,11,2019-11-01,0
311800,Congonhas,2019,12,2019-12-01,0
311830,Conselheiro Lafaiete,2019,1,2019-1-01,0
311830,Conselheiro Lafaiete,2019,2,2019-2-01,0
311830,Conselheiro Lafaiete,2019,3,2019-3-01,1
311830,Conselheiro Lafaiete,2019,4,2019-4-01,0
311830,Conselheiro Lafaiete,2019,5,2019-5-01,0
311830,Conselheiro Lafaiete,2019,6,2019-6-01,0
311830,Conselheiro Lafaiete,2019,7,2019-7-01,0
311830,Conselheiro Lafaiete,2019,8,2019-8-01,0
311830,Conselheiro Lafaiete,2019,9,2019-9-01,0
311830,Conselheiro Lafaiete,2019,10,2019-10-01,0
311830,Conselheiro Lafaiete,2019,11,2019-11-01,0
311830,Conselheiro Lafaiete,2019,12,2019-12-01,0
311860,Contagem,2019,1,2019-1-01,0
311860,Contagem,2019,2,2019-2-01,0
311860,Contagem,2019,3,2019-3-01,4
311860,Contagem,2019,4,2019-4-01,0
311860,Contagem,2019,5,2019-5-01,1
311860,Contagem,2019,6,2019-6-01,0
311860,Contagem,2019,7,2019-7-01,2
311860,Contagem,2019,8,2019-8-01,1
311860,Contagem,2019,9,2019-9-01,1
311860,Contagem,2019,10,2019-10-01,0
311860,Contagem,2019,11,2019-11-01,1
311860,Contagem,2019,12,2019-12-01,1
311910,Corinto,2019,1,2019-1-01,0
311910,Corinto,2019,2,2019-2-01,0
311910,Corinto,2019,3,2019-3-01,0
311910,Corinto,2019,4,2019-4-01,1
311910,Corinto,2019,5,2019-5-01,0
311910,Corinto,2019,6,2019-6-01,0
311910,Corinto,2019,7,2019-7-01,0
311910,Corinto,2019,8,2019-8-01,0
311910,Corinto,2019,9,2019-9-01,0
311910,Corinto,2019,10,2019-10-01,0
311910,Corinto,2019,11,2019-11-01,0
311910,Corinto,2019,12,2019-12-01,0
311930,Coromandel,2019,1,2019-1-01,3
311930,Coromandel,2019,2,2019-2-01,1
311930,Coromandel,2019,3,2019-3-01,1
311930,Coromandel,2019,4,2019-4-01,0
311930,Coromandel,2019,5,2019-5-01,0
311930,Coromandel,2019,6,2019-6-01,0
311930,Coromandel,2019,7,2019-7-01,0
311930,Coromandel,2019,8,2019-8-01,0
311930,Coromandel,2019,9,2019-9-01,0
311930,Coromandel,2019,10,2019-10-01,0
311930,Coromandel,2019,11,2019-11-01,0
311930,Coromandel,2019,12,2019-12-01,0
312090,Curvelo,2019,1,2019-1-01,1
312090,Curvelo,2019,2,2019-2-01,0
312090,Curvelo,2019,3,2019-3-01,0
312090,Curvelo,2019,4,2019-4-01,2
312090,Curvelo,2019,5,2019-5-01,0
312090,Curvelo,2019,6,2019-6-01,0
312090,Curvelo,2019,7,2019-7-01,1
312090,Curvelo,2019,8,2019-8-01,0
312090,Curvelo,2019,9,2019-9-01,0
312090,Curvelo,2019,10,2019-10-01,0
312090,Curvelo,2019,11,2019-11-01,0
312090,Curvelo,2019,12,2019-12-01,1
312100,Datas,2019,1,2019-1-01,1
312100,Datas,2019,2,2019-2-01,0
312100,Datas,2019,3,2019-3-01,0
312100,Datas,2019,4,2019-4-01,0
312100,Datas,2019,5,2019-5-01,0
312100,Datas,2019,6,2019-6-01,0
312100,Datas,2019,7,2019-7-01,0
312100,Datas,2019,8,2019-8-01,0
312100,Datas,2019,9,2019-9-01,0
312100,Datas,2019,10,2019-10-01,0
312100,Datas,2019,11,2019-11-01,0
312100,Datas,2019,12,2019-12-01,0
312160,Diamantina,2019,1,2019-1-01,0
312160,Diamantina,2019,2,2019-2-01,0
312160,Diamantina,2019,3,2019-3-01,0
312160,Diamantina,2019,4,2019-4-01,0
312160,Diamantina,2019,5,2019-5-01,0
312160,Diamantina,2019,6,2019-6-01,0
312160,Diamantina,2019,7,2019-7-01,2
312160,Diamantina,2019,8,2019-8-01,3
312160,Diamantina,2019,9,2019-9-01,2
312160,Diamantina,2019,10,2019-10-01,1
312160,Diamantina,2019,11,2019-11-01,0
312160,Diamantina,2019,12,2019-12-01,0
312230,Divinópolis,2019,1,2019-1-01,0
312230,Divinópolis,2019,2,2019-2-01,0
312230,Divinópolis,2019,3,2019-3-01,0
312230,Divinópolis,2019,4,2019-4-01,0
312230,Divinópolis,2019,5,2019-5-01,0
312230,Divinópolis,2019,6,2019-6-01,0
312230,Divinópolis,2019,7,2019-7-01,0
312230,Divinópolis,2019,8,2019-8-01,1
312230,Divinópolis,2019,9,2019-9-01,1
312230,Divinópolis,2019,10,2019-10-01,0
312230,Divinópolis,2019,11,2019-11-01,0
312230,Divinópolis,2019,12,2019-12-01,1
312360,Elói Mendes,2019,1,2019-1-01,0
312360,Elói Mendes,2019,2,2019-2-01,0
312360,Elói Mendes,2019,3,2019-3-01,0
312360,Elói Mendes,2019,4,2019-4-01,0
312360,Elói Mendes,2019,5,2019-5-01,0
312360,Elói Mendes,2019,6,2019-6-01,0
312360,Elói Mendes,2019,7,2019-7-01,0
312360,Elói Mendes,2019,8,2019-8-01,2
312360,Elói Mendes,2019,9,2019-9-01,2
312360,Elói Mendes,2019,10,2019-10-01,0
312360,Elói Mendes,2019,11,2019-11-01,0
312360,Elói Mendes,2019,12,2019-12-01,0
312380,Engenheiro Navarro,2019,1,2019-1-01,0
312380,Engenheiro Navarro,2019,2,2019-2-01,0
312380,Engenheiro Navarro,2019,3,2019-3-01,1
312380,Engenheiro Navarro,2019,4,2019-4-01,0
312380,Engenheiro Navarro,2019,5,2019-5-01,0
312380,Engenheiro Navarro,2019,6,2019-6-01,0
312380,Engenheiro Navarro,2019,7,2019-7-01,0
312380,Engenheiro Navarro,2019,8,2019-8-01,0
312380,Engenheiro Navarro,2019,9,2019-9-01,0
312380,Engenheiro Navarro,2019,10,2019-10-01,0
312380,Engenheiro Navarro,2019,11,2019-11-01,0
312380,Engenheiro Navarro,2019,12,2019-12-01,0
312420,Espera Feliz,2019,1,2019-1-01,0
312420,Espera Feliz,2019,2,2019-2-01,0
312420,Espera Feliz,2019,3,2019-3-01,1
312420,Espera Feliz,2019,4,2019-4-01,1
312420,Espera Feliz,2019,5,2019-5-01,0
312420,Espera Feliz,2019,6,2019-6-01,0
312420,Espera Feliz,2019,7,2019-7-01,0
312420,Espera Feliz,2019,8,2019-8-01,0
312420,Espera Feliz,2019,9,2019-9-01,0
312420,Espera Feliz,2019,10,2019-10-01,0
312420,Espera Feliz,2019,11,2019-11-01,3
312420,Espera Feliz,2019,12,2019-12-01,0
312450,Estiva,2019,1,2019-1-01,0
312450,Estiva,2019,2,2019-2-01,0
312450,Estiva,2019,3,2019-3-01,0
312450,Estiva,2019,4,2019-4-01,0
312450,Estiva,2019,5,2019-5-01,0
312450,Estiva,2019,6,2019-6-01,0
312450,Estiva,2019,7,2019-7-01,0
312450,Estiva,2019,8,2019-8-01,0
312450,Estiva,2019,9,2019-9-01,0
312450,Estiva,2019,10,2019-10-01,0
312450,Estiva,2019,11,2019-11-01,0
312450,Estiva,2019,12,2019-12-01,1
312510,Extrema,2019,1,2019-1-01,0
312510,Extrema,2019,2,2019-2-01,0
312510,Extrema,2019,3,2019-3-01,1
312510,Extrema,2019,4,2019-4-01,1
312510,Extrema,2019,5,2019-5-01,0
312510,Extrema,2019,6,2019-6-01,0
312510,Extrema,2019,7,2019-7-01,0
312510,Extrema,2019,8,2019-8-01,0
312510,Extrema,2019,9,2019-9-01,0
312510,Extrema,2019,10,2019-10-01,0
312510,Extrema,2019,11,2019-11-01,0
312510,Extrema,2019,12,2019-12-01,0
312590,Ferros,2019,1,2019-1-01,1
312590,Ferros,2019,2,2019-2-01,0
312590,Ferros,2019,3,2019-3-01,0
312590,Ferros,2019,4,2019-4-01,0
312590,Ferros,2019,5,2019-5-01,0
312590,Ferros,2019,6,2019-6-01,0
312590,Ferros,2019,7,2019-7-01,0
312590,Ferros,2019,8,2019-8-01,0
312590,Ferros,2019,9,2019-9-01,0
312590,Ferros,2019,10,2019-10-01,0
312590,Ferros,2019,11,2019-11-01,0
312590,Ferros,2019,12,2019-12-01,0
312595,Fervedouro,2019,1,2019-1-01,0
312595,Fervedouro,2019,2,2019-2-01,0
312595,Fervedouro,2019,3,2019-3-01,0
312595,Fervedouro,2019,4,2019-4-01,0
312595,Fervedouro,2019,5,2019-5-01,0
312595,Fervedouro,2019,6,2019-6-01,0
312595,Fervedouro,2019,7,2019-7-01,1
312595,Fervedouro,2019,8,2019-8-01,0
312595,Fervedouro,2019,9,2019-9-01,0
312595,Fervedouro,2019,10,2019-10-01,0
312595,Fervedouro,2019,11,2019-11-01,0
312595,Fervedouro,2019,12,2019-12-01,0
312610,Formiga,2019,1,2019-1-01,0
312610,Formiga,2019,2,2019-2-01,0
312610,Formiga,2019,3,2019-3-01,0
312610,Formiga,2019,4,2019-4-01,1
312610,Formiga,2019,5,2019-5-01,0
312610,Formiga,2019,6,2019-6-01,0
312610,Formiga,2019,7,2019-7-01,0
312610,Formiga,2019,8,2019-8-01,0
312610,Formiga,2019,9,2019-9-01,0
312610,Formiga,2019,10,2019-10-01,0
312610,Formiga,2019,11,2019-11-01,0
312610,Formiga,2019,12,2019-12-01,0
312670,Francisco Sá,2019,1,2019-1-01,1
312670,Francisco Sá,2019,2,2019-2-01,1
312670,Francisco Sá,2019,3,2019-3-01,0
312670,Francisco Sá,2019,4,2019-4-01,0
312670,Francisco Sá,2019,5,2019-5-01,0
312670,Francisco Sá,2019,6,2019-6-01,0
312670,Francisco Sá,2019,7,2019-7-01,0
312670,Francisco Sá,2019,8,2019-8-01,0
312670,Francisco Sá,2019,9,2019-9-01,1
312670,Francisco Sá,2019,10,2019-10-01,0
312670,Francisco Sá,2019,11,2019-11-01,0
312670,Francisco Sá,2019,12,2019-12-01,0
312710,Frutal,2019,1,2019-1-01,0
312710,Frutal,2019,2,2019-2-01,0
312710,Frutal,2019,3,2019-3-01,0
312710,Frutal,2019,4,2019-4-01,1
312710,Frutal,2019,5,2019-5-01,0
312710,Frutal,2019,6,2019-6-01,0
312710,Frutal,2019,7,2019-7-01,0
312710,Frutal,2019,8,2019-8-01,0
312710,Frutal,2019,9,2019-9-01,0
312710,Frutal,2019,10,2019-10-01,0
312710,Frutal,2019,11,2019-11-01,0
312710,Frutal,2019,12,2019-12-01,0
312770,Governador Valadares,2019,1,2019-1-01,0
312770,Governador Valadares,2019,2,2019-2-01,1
312770,Governador Valadares,2019,3,2019-3-01,0
312770,Governador Valadares,2019,4,2019-4-01,3
312770,Governador Valadares,2019,5,2019-5-01,0
312770,Governador Valadares,2019,6,2019-6-01,2
312770,Governador Valadares,2019,7,2019-7-01,2
312770,Governador Valadares,2019,8,2019-8-01,2
312770,Governador Valadares,2019,9,2019-9-01,2
312770,Governador Valadares,2019,10,2019-10-01,0
312770,Governador Valadares,2019,11,2019-11-01,0
312770,Governador Valadares,2019,12,2019-12-01,0
312870,Guaxupé,2019,1,2019-1-01,0
312870,Guaxupé,2019,2,2019-2-01,0
312870,Guaxupé,2019,3,2019-3-01,0
312870,Guaxupé,2019,4,2019-4-01,0
312870,Guaxupé,2019,5,2019-5-01,2
312870,Guaxupé,2019,6,2019-6-01,0
312870,Guaxupé,2019,7,2019-7-01,0
312870,Guaxupé,2019,8,2019-8-01,0
312870,Guaxupé,2019,9,2019-9-01,0
312870,Guaxupé,2019,10,2019-10-01,0
312870,Guaxupé,2019,11,2019-11-01,0
312870,Guaxupé,2019,12,2019-12-01,0
312890,Guimarânia,2019,1,2019-1-01,0
312890,Guimarânia,2019,2,2019-2-01,0
312890,Guimarânia,2019,3,2019-3-01,0
312890,Guimarânia,2019,4,2019-4-01,0
312890,Guimarânia,2019,5,2019-5-01,0
312890,Guimarânia,2019,6,2019-6-01,0
312890,Guimarânia,2019,7,2019-7-01,0
312890,Guimarânia,2019,8,2019-8-01,1
312890,Guimarânia,2019,9,2019-9-01,0
312890,Guimarânia,2019,10,2019-10-01,0
312890,Guimarânia,2019,11,2019-11-01,0
312890,Guimarânia,2019,12,2019-12-01,0
312930,Iapu,2019,1,2019-1-01,0
312930,Iapu,2019,2,2019-2-01,0
312930,Iapu,2019,3,2019-3-01,0
312930,Iapu,2019,4,2019-4-01,1
312930,Iapu,2019,5,2019-5-01,0
312930,Iapu,2019,6,2019-6-01,0
312930,Iapu,2019,7,2019-7-01,0
312930,Iapu,2019,8,2019-8-01,0
312930,Iapu,2019,9,2019-9-01,0
312930,Iapu,2019,10,2019-10-01,0
312930,Iapu,2019,11,2019-11-01,0
312930,Iapu,2019,12,2019-12-01,0
312950,Ibiá,2019,1,2019-1-01,0
312950,Ibiá,2019,2,2019-2-01,0
312950,Ibiá,2019,3,2019-3-01,0
312950,Ibiá,2019,4,2019-4-01,0
312950,Ibiá,2019,5,2019-5-01,0
312950,Ibiá,2019,6,2019-6-01,0
312950,Ibiá,2019,7,2019-7-01,0
312950,Ibiá,2019,8,2019-8-01,0
312950,Ibiá,2019,9,2019-9-01,0
312950,Ibiá,2019,10,2019-10-01,0
312950,Ibiá,2019,11,2019-11-01,1
312950,Ibiá,2019,12,2019-12-01,0
312980,Ibirité,2019,1,2019-1-01,0
312980,Ibirité,2019,2,2019-2-01,0
312980,Ibirité,2019,3,2019-3-01,0
312980,Ibirité,2019,4,2019-4-01,1
312980,Ibirité,2019,5,2019-5-01,0
312980,Ibirité,2019,6,2019-6-01,1
312980,Ibirité,2019,7,2019-7-01,0
312980,Ibirité,2019,8,2019-8-01,0
312980,Ibirité,2019,9,2019-9-01,0
312980,Ibirité,2019,10,2019-10-01,1
312980,Ibirité,2019,11,2019-11-01,0
312980,Ibirité,2019,12,2019-12-01,0
313010,Igarapé,2019,1,2019-1-01,0
313010,Igarapé,2019,2,2019-2-01,0
313010,Igarapé,2019,3,2019-3-01,1
313010,Igarapé,2019,4,2019-4-01,0
313010,Igarapé,2019,5,2019-5-01,0
313010,Igarapé,2019,6,2019-6-01,0
313010,Igarapé,2019,7,2019-7-01,0
313010,Igarapé,2019,8,2019-8-01,0
313010,Igarapé,2019,9,2019-9-01,0
313010,Igarapé,2019,10,2019-10-01,0
313010,Igarapé,2019,11,2019-11-01,0
313010,Igarapé,2019,12,2019-12-01,0
313115,Ipaba,2019,1,2019-1-01,0
313115,Ipaba,2019,2,2019-2-01,0
313115,Ipaba,2019,3,2019-3-01,0
313115,Ipaba,2019,4,2019-4-01,1
313115,Ipaba,2019,5,2019-5-01,0
313115,Ipaba,2019,6,2019-6-01,0
313115,Ipaba,2019,7,2019-7-01,0
313115,Ipaba,2019,8,2019-8-01,0
313115,Ipaba,2019,9,2019-9-01,0
313115,Ipaba,2019,10,2019-10-01,0
313115,Ipaba,2019,11,2019-11-01,0
313115,Ipaba,2019,12,2019-12-01,0
313140,Ipiaçu,2019,1,2019-1-01,0
313140,Ipiaçu,2019,2,2019-2-01,0
313140,Ipiaçu,2019,3,2019-3-01,0
313140,Ipiaçu,2019,4,2019-4-01,0
313140,Ipiaçu,2019,5,2019-5-01,0
313140,Ipiaçu,2019,6,2019-6-01,0
313140,Ipiaçu,2019,7,2019-7-01,0
313140,Ipiaçu,2019,8,2019-8-01,0
313140,Ipiaçu,2019,9,2019-9-01,0
313140,Ipiaçu,2019,10,2019-10-01,1
313140,Ipiaçu,2019,11,2019-11-01,0
313140,Ipiaçu,2019,12,2019-12-01,0
313160,Iraí de Minas,2019,1,2019-1-01,0
313160,Iraí de Minas,2019,2,2019-2-01,0
313160,Iraí de Minas,2019,3,2019-3-01,0
313160,Iraí de Minas,2019,4,2019-4-01,0
313160,Iraí de Minas,2019,5,2019-5-01,1
313160,Iraí de Minas,2019,6,2019-6-01,0
313160,Iraí de Minas,2019,7,2019-7-01,0
313160,Iraí de Minas,2019,8,2019-8-01,0
313160,Iraí de Minas,2019,9,2019-9-01,0
313160,Iraí de Minas,2019,10,2019-10-01,0
313160,Iraí de Minas,2019,11,2019-11-01,0
313160,Iraí de Minas,2019,12,2019-12-01,0
313170,Itabira,2019,1,2019-1-01,0
313170,Itabira,2019,2,2019-2-01,0
313170,Itabira,2019,3,2019-3-01,0
313170,Itabira,2019,4,2019-4-01,0
313170,Itabira,2019,5,2019-5-01,1
313170,Itabira,2019,6,2019-6-01,3
313170,Itabira,2019,7,2019-7-01,0
313170,Itabira,2019,8,2019-8-01,1
313170,Itabira,2019,9,2019-9-01,0
313170,Itabira,2019,10,2019-10-01,0
313170,Itabira,2019,11,2019-11-01,0
313170,Itabira,2019,12,2019-12-01,0
313210,Itacarambi,2019,1,2019-1-01,0
313210,Itacarambi,2019,2,2019-2-01,0
313210,Itacarambi,2019,3,2019-3-01,0
313210,Itacarambi,2019,4,2019-4-01,0
313210,Itacarambi,2019,5,2019-5-01,0
313210,Itacarambi,2019,6,2019-6-01,0
313210,Itacarambi,2019,7,2019-7-01,0
313210,Itacarambi,2019,8,2019-8-01,0
313210,Itacarambi,2019,9,2019-9-01,0
313210,Itacarambi,2019,10,2019-10-01,0
313210,Itacarambi,2019,11,2019-11-01,0
313210,Itacarambi,2019,12,2019-12-01,1
313240,Itajubá,2019,1,2019-1-01,2
313240,Itajubá,2019,2,2019-2-01,0
313240,Itajubá,2019,3,2019-3-01,0
313240,Itajubá,2019,4,2019-4-01,1
313240,Itajubá,2019,5,2019-5-01,0
313240,Itajubá,2019,6,2019-6-01,0
313240,Itajubá,2019,7,2019-7-01,0
313240,Itajubá,2019,8,2019-8-01,0
313240,Itajubá,2019,9,2019-9-01,1
313240,Itajubá,2019,10,2019-10-01,0
313240,Itajubá,2019,11,2019-11-01,0
